# Region type : patch bottom
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phi)
0.101241     	8.323505e-24
0.102473     	-5.389599e-24
0.103702     	5.505921e-24
0.104928     	-6.785466e-24
0.106153     	-9.874469e-24
0.107375     	1.199412e-23
0.108597     	-7.108583e-24
0.109816     	-1.391990e-23
0.111032     	-1.080505e-23
0.112247     	-8.814643e-24
0.113459     	2.954586e-23
0.11467      	-5.286201e-24
0.11588      	-6.643294e-24
0.117088     	-1.337706e-23
0.118294     	-3.799861e-24
0.119498     	8.026237e-24
0.120701     	3.528442e-24
0.121903     	-3.851560e-24
0.123102     	-8.142559e-25
0.1243       	2.290256e-23
0.125496     	-3.308722e-24
0.126691     	1.072750e-23
0.127884     	-9.292857e-24
0.129075     	-4.265150e-24
0.130265     	-1.711230e-23
0.131453     	4.691665e-24
0.13264      	1.656946e-23
0.133825     	-7.108583e-25
0.135008     	-2.940369e-23
0.136188     	7.160282e-24
0.137367     	-4.290999e-24
0.138544     	5.040632e-25
0.139719     	-1.858571e-23
0.140892     	2.631468e-23
0.142065     	7.754818e-25
0.143235     	-1.783608e-24
0.144404     	-3.231174e-24
0.145573     	-1.150298e-23
0.14674      	-4.110054e-24
0.147906     	-1.682796e-23
0.14907      	-1.967139e-23
0.150234     	1.809458e-24
0.151396     	-1.912855e-23
0.152557     	-2.197199e-24
0.153718     	-1.861156e-24
0.154877     	1.429471e-23
0.156036     	6.436499e-24
0.157194     	-2.145500e-24
0.158352     	6.927638e-24
0.159508     	1.938705e-23
0.160664     	-2.042102e-24
0.161819     	4.058355e-24
0.162973     	-2.047272e-23
0.164126     	-3.228589e-23
0.165279     	-1.473415e-23
0.16643      	-8.711246e-24
0.167582     	-2.194614e-23
0.168731     	-1.002956e-23
0.16988      	1.747419e-23
0.171028     	6.591596e-24
0.172174     	-1.137373e-24
0.173321     	-9.047288e-25
0.174466     	2.137745e-23
0.175611     	-5.997059e-24
0.176754     	-5.893662e-24
0.177898     	-5.402523e-24
0.179039     	2.765885e-24
0.180181     	1.587153e-23
0.181322     	-1.292470e-23
0.182462     	-2.546165e-23
0.183602     	-1.000372e-23
0.184741     	2.202368e-23
0.185879     	-1.220091e-23
0.187018     	-1.656946e-23
0.188155     	-2.621129e-23
0.189292     	-9.383330e-24
0.190429     	2.972680e-23
0.191566     	-1.835307e-23
0.192703     	8.685396e-24
0.193838     	-2.843433e-24
0.194974     	1.395867e-24
0.196109     	-6.979336e-25
0.197245     	-1.651776e-23
0.198379     	1.072750e-23
0.199512     	5.221578e-24
0.200646     	2.628883e-23
0.20178      	-1.540624e-23
0.202914     	-8.788794e-25
0.204046     	-4.885535e-24
0.205177     	-1.041731e-23
0.206306     	-7.909915e-24
0.207435     	-9.202384e-24
0.208562     	-9.977866e-24
0.209688     	2.217878e-23
0.210812     	-8.866342e-24
0.211936     	-9.512577e-24
0.213059     	5.169879e-24
0.21418      	1.470831e-23
0.215301     	4.627042e-24
0.21642      	-1.338999e-23
0.21754      	2.497051e-23
0.218658     	3.308722e-23
0.219774     	-1.318319e-23
0.22089      	-4.652891e-24
0.222005     	-7.677270e-24
0.223118     	-6.591596e-24
0.224229     	1.096014e-23
0.225339     	-2.248897e-24
0.226447     	-4.135903e-25
0.227554     	-5.480072e-24
0.228659     	9.590125e-24
0.229762     	-2.595279e-23
0.230866     	-1.033976e-25
0.231968     	1.026221e-23
0.23307      	-1.713815e-23
0.23417      	1.059825e-23
0.235269     	-4.239301e-24
0.236366     	8.478601e-24
0.23746      	-1.266620e-23
0.238552     	3.101927e-23
0.239643     	1.876666e-23
0.240733     	-1.938705e-23
0.241822     	5.945361e-24
0.24291      	1.245941e-23
0.243996     	1.545794e-23
0.245082     	-1.132203e-23
0.246167     	-2.584939e-24
0.247252     	1.499265e-23
0.248336     	-1.406207e-23
0.249419     	-2.988190e-23
0.250502     	8.892192e-24
0.251584     	-2.067952e-25
0.252664     	4.001486e-23
0.253744     	-9.926167e-24
0.254822     	-3.618915e-25
0.255901     	3.515518e-24
0.256979     	2.993360e-23
0.258056     	3.448309e-23
0.259133     	-3.101927e-25
0.260208     	3.169136e-23
0.261282     	-1.090844e-23
0.262349     	-2.889962e-23
