# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sumDirection(phiSub)
10.3656      	2.982202e-08
10.368       	2.981410e-08
10.3705      	2.980634e-08
10.3729      	2.979857e-08
10.3753      	2.979088e-08
10.3777      	2.978310e-08
10.3801      	2.977550e-08
10.3826      	2.976761e-08
10.385       	2.975998e-08
10.3874      	2.975220e-08
10.3898      	2.974453e-08
10.3923      	2.973782e-08
10.3947      	2.973067e-08
10.3971      	2.972332e-08
10.3995      	2.971634e-08
10.4019      	2.970881e-08
10.4044      	2.970081e-08
10.4068      	2.969370e-08
10.4092      	2.968587e-08
10.4116      	2.967821e-08
10.414       	2.967051e-08
10.4165      	2.966294e-08
10.4189      	2.965539e-08
10.4213      	2.964764e-08
10.4237      	2.963988e-08
10.4262      	2.963227e-08
10.4286      	2.962462e-08
10.431       	2.961692e-08
10.4334      	2.960924e-08
10.4358      	2.960155e-08
10.4383      	2.959407e-08
10.4407      	2.958656e-08
10.4431      	2.957898e-08
10.4455      	2.957142e-08
10.4479      	2.956391e-08
10.4504      	2.955716e-08
10.4528      	2.955003e-08
10.4552      	2.954297e-08
10.4576      	2.953580e-08
10.46        	2.952863e-08
10.4625      	2.952129e-08
10.4649      	2.951386e-08
10.4673      	2.950645e-08
10.4697      	2.949901e-08
10.4722      	2.949152e-08
10.4746      	2.948427e-08
10.477       	2.947667e-08
10.4794      	2.946905e-08
10.4818      	2.946165e-08
10.4843      	2.945438e-08
10.4867      	2.944691e-08
10.4891      	2.943954e-08
10.4915      	2.943209e-08
10.4939      	2.942473e-08
10.4964      	2.941738e-08
10.4988      	2.940993e-08
10.5012      	2.940253e-08
10.5036      	2.939523e-08
10.5061      	2.938791e-08
10.5085      	2.938061e-08
10.5109      	2.937331e-08
10.5133      	2.936607e-08
10.5157      	2.935876e-08
10.5182      	2.935152e-08
10.5206      	2.934433e-08
10.523       	2.933707e-08
10.5254      	2.933000e-08
10.5278      	2.932295e-08
10.5303      	2.931584e-08
10.5327      	2.930891e-08
10.5351      	2.930186e-08
10.5375      	2.929486e-08
10.54        	2.928790e-08
10.5424      	2.928093e-08
10.5448      	2.927372e-08
10.5472      	2.926670e-08
10.5496      	2.925957e-08
10.5521      	2.925255e-08
10.5545      	2.924548e-08
10.5569      	2.923853e-08
10.5593      	2.923154e-08
10.5617      	2.922456e-08
10.5642      	2.921767e-08
10.5666      	2.921075e-08
10.569       	2.920383e-08
10.5714      	2.919691e-08
10.5738      	2.918996e-08
10.5763      	2.918313e-08
10.5787      	2.917642e-08
10.5811      	2.916969e-08
10.5835      	2.916289e-08
10.586       	2.915612e-08
10.5884      	2.914939e-08
10.5908      	2.914265e-08
10.5932      	2.913592e-08
10.5956      	2.912926e-08
10.5981      	2.912250e-08
10.6005      	2.911578e-08
10.6029      	2.910911e-08
10.6053      	2.910241e-08
10.6077      	2.909565e-08
10.6102      	2.908908e-08
10.6126      	2.908248e-08
10.615       	2.907591e-08
10.6174      	2.906939e-08
10.6199      	2.906285e-08
10.6223      	2.905636e-08
10.6247      	2.904989e-08
10.6271      	2.904341e-08
10.6295      	2.903697e-08
10.632       	2.903055e-08
10.6344      	2.902412e-08
10.6368      	2.901773e-08
10.6392      	2.901136e-08
10.6416      	2.900503e-08
10.6441      	2.899869e-08
10.6465      	2.899239e-08
10.6489      	2.898613e-08
10.6513      	2.897982e-08
10.6538      	2.897361e-08
10.6562      	2.896756e-08
10.6586      	2.896135e-08
10.661       	2.895518e-08
10.6634      	2.894906e-08
10.6659      	2.894295e-08
10.6683      	2.893688e-08
10.6707      	2.893076e-08
10.6731      	2.892472e-08
10.6755      	2.891871e-08
10.678       	2.891274e-08
10.6804      	2.890686e-08
10.6828      	2.890103e-08
10.6852      	2.889514e-08
10.6877      	2.888931e-08
10.6901      	2.888350e-08
10.6925      	2.887769e-08
10.6949      	2.887193e-08
10.6973      	2.886610e-08
10.6998      	2.886037e-08
10.7022      	2.885467e-08
10.7046      	2.884901e-08
10.707       	2.884343e-08
10.7094      	2.883783e-08
10.7119      	2.883233e-08
10.7143      	2.882681e-08
10.7167      	2.882127e-08
10.7191      	2.881583e-08
10.7215      	2.881037e-08
10.724       	2.880512e-08
10.7264      	2.879980e-08
10.7288      	2.879460e-08
10.7312      	2.878946e-08
10.7337      	2.878424e-08
10.7361      	2.877883e-08
10.7385      	2.877339e-08
10.7409      	2.876808e-08
10.7433      	2.876273e-08
10.7458      	2.875777e-08
10.7482      	2.875297e-08
10.7506      	2.874740e-08
10.753       	2.874201e-08
10.7554      	2.873725e-08
10.7579      	2.873226e-08
10.7603      	2.872739e-08
10.7627      	2.872248e-08
10.7651      	2.871742e-08
10.7676      	2.871244e-08
10.77        	2.870751e-08
10.7724      	2.870242e-08
10.7748      	2.869726e-08
10.7772      	2.869179e-08
10.7797      	2.868530e-08
10.7821      	2.867919e-08
10.7845      	2.867307e-08
10.7869      	2.867062e-08
10.7893      	2.866934e-08
10.7918      	2.866586e-08
10.7942      	2.866180e-08
10.7966      	2.865747e-08
10.799       	2.865325e-08
10.8015      	2.864910e-08
10.8039      	2.864476e-08
10.8063      	2.864060e-08
10.8087      	2.863656e-08
10.8111      	2.863244e-08
10.8136      	2.862827e-08
10.816       	2.862420e-08
10.8184      	2.862018e-08
10.8208      	2.861611e-08
10.8232      	2.861221e-08
10.8257      	2.860840e-08
10.8281      	2.860455e-08
10.8305      	2.860066e-08
10.8329      	2.859686e-08
10.8354      	2.859307e-08
10.8378      	2.858934e-08
10.8402      	2.858573e-08
10.8426      	2.858219e-08
10.845       	2.857860e-08
10.8475      	2.857504e-08
10.8499      	2.857152e-08
10.8523      	2.856804e-08
10.8547      	2.856459e-08
10.8571      	2.856119e-08
10.8596      	2.855781e-08
10.862       	2.855448e-08
10.8644      	2.855122e-08
10.8668      	2.854799e-08
10.8692      	2.854481e-08
10.8717      	2.854153e-08
10.8741      	2.853838e-08
10.8765      	2.853535e-08
10.8789      	2.853223e-08
10.8814      	2.852925e-08
10.8838      	2.852627e-08
10.8862      	2.852334e-08
10.8886      	2.852044e-08
10.891       	2.851761e-08
10.8935      	2.851487e-08
10.8959      	2.851209e-08
10.8983      	2.850949e-08
10.9007      	2.850686e-08
10.9031      	2.850425e-08
10.9056      	2.850166e-08
10.908       	2.849911e-08
10.9104      	2.849666e-08
10.9128      	2.849421e-08
10.9153      	2.849190e-08
10.9177      	2.848940e-08
10.9201      	2.848697e-08
10.9225      	2.848468e-08
10.9249      	2.848245e-08
10.9274      	2.848022e-08
10.9298      	2.847804e-08
10.9322      	2.847592e-08
10.9346      	2.847387e-08
10.937       	2.847185e-08
10.9395      	2.846987e-08
10.9419      	2.846791e-08
10.9443      	2.846603e-08
10.9467      	2.846420e-08
10.9492      	2.846241e-08
10.9516      	2.846045e-08
10.954       	2.845875e-08
10.9564      	2.845706e-08
10.9588      	2.845537e-08
10.9613      	2.845374e-08
10.9637      	2.845216e-08
10.9661      	2.845062e-08
10.9685      	2.844932e-08
10.9709      	2.844786e-08
10.9734      	2.844634e-08
10.9758      	2.844496e-08
10.9782      	2.844361e-08
10.9806      	2.844228e-08
10.9831      	2.844110e-08
10.9855      	2.843987e-08
10.9879      	2.843872e-08
10.9903      	2.843760e-08
10.9927      	2.843651e-08
10.9952      	2.843537e-08
10.9976      	2.843432e-08
11           	2.843343e-08
11.0024      	2.843408e-08
11.0049      	2.843109e-08
11.0073      	2.843116e-08
11.0098      	2.843019e-08
11.0122      	2.842947e-08
11.0146      	2.842869e-08
11.0171      	2.842798e-08
11.0195      	2.842737e-08
11.022       	2.842676e-08
11.0244      	2.842612e-08
11.0268      	2.842565e-08
11.0293      	2.842512e-08
11.0317      	2.842502e-08
11.0341      	2.842480e-08
11.0366      	2.842469e-08
11.039       	2.842459e-08
11.0415      	2.842434e-08
11.0439      	2.842408e-08
11.0463      	2.842388e-08
11.0488      	2.842368e-08
11.0512      	2.842350e-08
11.0537      	2.842342e-08
11.0561      	2.842321e-08
11.0585      	2.842316e-08
11.061       	2.842305e-08
11.0634      	2.842308e-08
11.0659      	2.842309e-08
11.0683      	2.842322e-08
11.0707      	2.842331e-08
11.0732      	2.842337e-08
11.0756      	2.842356e-08
11.078       	2.842382e-08
11.0805      	2.842412e-08
11.0829      	2.842463e-08
11.0854      	2.842493e-08
11.0878      	2.842530e-08
11.0902      	2.842570e-08
11.0927      	2.842612e-08
11.0951      	2.842657e-08
11.0976      	2.842702e-08
11.1         	2.842757e-08
11.1024      	2.842827e-08
11.1049      	2.842927e-08
11.1073      	2.842932e-08
11.1098      	2.842736e-08
11.1122      	2.842422e-08
11.1146      	2.842250e-08
11.1171      	2.842396e-08
11.1195      	2.842550e-08
11.122       	2.842718e-08
11.1244      	2.842831e-08
11.1268      	2.842957e-08
11.1293      	2.843105e-08
11.1317      	2.843247e-08
11.1341      	2.843382e-08
11.1366      	2.843518e-08
11.139       	2.843652e-08
11.1415      	2.843773e-08
11.1439      	2.843907e-08
11.1463      	2.844040e-08
11.1488      	2.844180e-08
11.1512      	2.844325e-08
11.1537      	2.844482e-08
11.1561      	2.844602e-08
11.1585      	2.844739e-08
11.161       	2.844875e-08
11.1634      	2.845015e-08
11.1659      	2.845153e-08
11.1683      	2.845291e-08
11.1707      	2.845428e-08
11.1732      	2.845574e-08
11.1756      	2.845722e-08
11.178       	2.845868e-08
11.1805      	2.846021e-08
11.1829      	2.846176e-08
11.1854      	2.846330e-08
11.1878      	2.846494e-08
11.1902      	2.846653e-08
11.1927      	2.846815e-08
11.1951      	2.846978e-08
11.1976      	2.847141e-08
11.2         	2.847308e-08
11.2024      	2.847477e-08
11.2049      	2.847653e-08
11.2073      	2.847819e-08
11.2098      	2.847990e-08
11.2122      	2.848166e-08
11.2146      	2.848345e-08
11.2171      	2.848527e-08
11.2195      	2.848705e-08
11.222       	2.848881e-08
11.2244      	2.849062e-08
11.2268      	2.849243e-08
11.2293      	2.849433e-08
11.2317      	2.849630e-08
11.2341      	2.849823e-08
11.2366      	2.850015e-08
11.239       	2.850217e-08
11.2415      	2.850410e-08
11.2439      	2.850615e-08
11.2463      	2.850816e-08
11.2488      	2.851015e-08
11.2512      	2.851218e-08
11.2537      	2.851423e-08
11.2561      	2.851626e-08
11.2585      	2.851834e-08
11.261       	2.852043e-08
11.2634      	2.852252e-08
11.2659      	2.852467e-08
11.2683      	2.852677e-08
11.2707      	2.852895e-08
11.2732      	2.853107e-08
11.2756      	2.853321e-08
11.278       	2.853536e-08
11.2805      	2.853744e-08
11.2829      	2.853965e-08
11.2854      	2.854191e-08
11.2878      	2.854399e-08
11.2902      	2.854607e-08
11.2927      	2.854804e-08
11.2951      	2.854986e-08
11.2976      	2.855138e-08
11.3         	2.855259e-08
11.3024      	2.855197e-08
11.3049      	2.855414e-08
11.3073      	2.855887e-08
11.3098      	2.856564e-08
11.3122      	2.856934e-08
11.3146      	2.857221e-08
11.3171      	2.857502e-08
11.3195      	2.857760e-08
11.322       	2.858003e-08
11.3244      	2.858253e-08
11.3268      	2.858504e-08
11.3293      	2.858753e-08
11.3317      	2.858966e-08
11.3341      	2.859271e-08
11.3366      	2.859524e-08
11.339       	2.859790e-08
11.3415      	2.860055e-08
11.3439      	2.860320e-08
11.3463      	2.860591e-08
11.3488      	2.860858e-08
11.3512      	2.861129e-08
11.3537      	2.861404e-08
11.3561      	2.861678e-08
11.3585      	2.861949e-08
11.361       	2.862260e-08
11.3634      	2.862488e-08
11.3659      	2.862762e-08
11.3683      	2.863017e-08
11.3707      	2.863230e-08
11.3732      	2.863552e-08
11.3756      	2.863966e-08
11.378       	2.864370e-08
11.3805      	2.864629e-08
11.3829      	2.864861e-08
11.3854      	2.865094e-08
11.3878      	2.865375e-08
11.3902      	2.865667e-08
11.3927      	2.865956e-08
11.3951      	2.866250e-08
11.3976      	2.866551e-08
11.4         	2.866855e-08
11.4024      	2.867160e-08
11.4049      	2.867471e-08
11.4073      	2.867782e-08
11.4098      	2.868090e-08
11.4122      	2.868397e-08
11.4146      	2.868711e-08
11.4171      	2.869024e-08
11.4195      	2.869338e-08
11.422       	2.869654e-08
11.4244      	2.869972e-08
11.4268      	2.870290e-08
11.4293      	2.870608e-08
11.4317      	2.870929e-08
11.4341      	2.871254e-08
11.4366      	2.871575e-08
11.439       	2.871895e-08
11.4415      	2.872217e-08
11.4439      	2.872537e-08
11.4463      	2.872863e-08
11.4488      	2.873191e-08
11.4512      	2.873517e-08
11.4537      	2.873846e-08
11.4561      	2.874166e-08
11.4585      	2.874490e-08
11.461       	2.874822e-08
11.4634      	2.875153e-08
11.4659      	2.875490e-08
11.4683      	2.875819e-08
11.4707      	2.876156e-08
11.4732      	2.876487e-08
11.4756      	2.876808e-08
11.478       	2.877137e-08
11.4805      	2.877482e-08
11.4829      	2.877809e-08
11.4854      	2.878140e-08
11.4878      	2.878472e-08
11.4902      	2.878805e-08
11.4927      	2.879137e-08
11.4951      	2.879468e-08
11.4976      	2.879802e-08
11.5         	2.880148e-08
11.5024      	2.880488e-08
11.5049      	2.880834e-08
11.5073      	2.881174e-08
11.5098      	2.881513e-08
11.5122      	2.881862e-08
11.5146      	2.882216e-08
11.5171      	2.882561e-08
11.5195      	2.882922e-08
11.522       	2.883302e-08
11.5244      	2.883732e-08
11.5268      	2.884387e-08
11.5293      	2.884600e-08
11.5317      	2.884764e-08
11.5341      	2.884968e-08
11.5366      	2.885317e-08
11.539       	2.885598e-08
11.5415      	2.885920e-08
11.5439      	2.886238e-08
11.5463      	2.886563e-08
11.5488      	2.886897e-08
11.5512      	2.887228e-08
11.5537      	2.887569e-08
11.5561      	2.887901e-08
11.5585      	2.888232e-08
11.561       	2.888563e-08
11.5634      	2.888898e-08
11.5659      	2.889229e-08
11.5683      	2.889563e-08
11.5707      	2.889894e-08
11.5732      	2.890227e-08
11.5756      	2.890557e-08
11.578       	2.890888e-08
11.5805      	2.891216e-08
11.5829      	2.891519e-08
11.5854      	2.891903e-08
11.5878      	2.892180e-08
11.5902      	2.892565e-08
11.5927      	2.892840e-08
11.5951      	2.893193e-08
11.5976      	2.893527e-08
11.6         	2.893855e-08
11.6024      	2.894184e-08
11.6049      	2.894513e-08
11.6073      	2.894843e-08
11.6098      	2.895168e-08
11.6122      	2.895495e-08
11.6146      	2.895820e-08
11.6171      	2.896146e-08
11.6195      	2.896468e-08
11.622       	2.896792e-08
11.6244      	2.897115e-08
11.6268      	2.897439e-08
11.6293      	2.897756e-08
11.6317      	2.898080e-08
11.6341      	2.898403e-08
11.6366      	2.898721e-08
11.639       	2.899073e-08
11.6415      	2.899338e-08
11.6439      	2.899693e-08
11.6463      	2.899990e-08
11.6488      	2.900289e-08
11.6512      	2.900632e-08
11.6537      	2.900894e-08
11.6561      	2.901268e-08
11.6585      	2.901543e-08
11.661       	2.901828e-08
11.6634      	2.902175e-08
11.6659      	2.902480e-08
11.6683      	2.902771e-08
11.6707      	2.903075e-08
11.6732      	2.903374e-08
11.6756      	2.903672e-08
11.678       	2.903965e-08
11.6805      	2.904258e-08
11.6829      	2.904542e-08
11.6854      	2.904817e-08
11.6878      	2.905088e-08
11.6902      	2.905351e-08
11.6927      	2.905598e-08
11.6951      	2.905813e-08
11.6976      	2.905977e-08
11.7         	2.905991e-08
11.7024      	2.905788e-08
11.7049      	2.905844e-08
11.7073      	2.906374e-08
11.7098      	2.907407e-08
11.7122      	2.907960e-08
11.7146      	2.908305e-08
11.7171      	2.908650e-08
11.7195      	2.908993e-08
11.722       	2.909300e-08
11.7244      	2.909596e-08
11.7268      	2.909892e-08
11.7293      	2.910186e-08
11.7317      	2.910473e-08
11.7341      	2.910650e-08
11.7366      	2.911001e-08
11.739       	2.911297e-08
11.7415      	2.911511e-08
11.7439      	2.911869e-08
11.7463      	2.912085e-08
11.7488      	2.912346e-08
11.7512      	2.912629e-08
11.7537      	2.912890e-08
11.7561      	2.913154e-08
11.7585      	2.913410e-08
11.761       	2.913667e-08
11.7634      	2.913920e-08
11.7659      	2.914176e-08
11.7683      	2.914426e-08
11.7707      	2.914673e-08
11.7732      	2.914954e-08
11.7756      	2.915202e-08
11.778       	2.915445e-08
11.7805      	2.915701e-08
11.7829      	2.915922e-08
11.7854      	2.916098e-08
11.7878      	2.916151e-08
11.7902      	2.915955e-08
11.7927      	2.915706e-08
11.7951      	2.915798e-08
11.7976      	2.916277e-08
11.8         	2.917163e-08
11.8024      	2.917563e-08
11.8049      	2.917923e-08
11.8073      	2.918205e-08
11.8098      	2.918459e-08
11.8122      	2.918730e-08
11.8146      	2.918970e-08
11.8171      	2.919199e-08
11.8195      	2.919429e-08
11.822       	2.919652e-08
11.8244      	2.919868e-08
11.8268      	2.920086e-08
11.8293      	2.920301e-08
11.8317      	2.920516e-08
11.8341      	2.920729e-08
11.8366      	2.920936e-08
11.839       	2.921138e-08
11.8415      	2.921342e-08
11.8439      	2.921543e-08
11.8463      	2.921742e-08
11.8488      	2.921898e-08
11.8512      	2.922146e-08
11.8537      	2.922343e-08
11.8561      	2.922466e-08
11.8585      	2.922692e-08
11.861       	2.922932e-08
11.8634      	2.923059e-08
11.8659      	2.923334e-08
11.8683      	2.923474e-08
11.8707      	2.923656e-08
11.8732      	2.923837e-08
11.8756      	2.924016e-08
11.878       	2.924192e-08
11.8805      	2.924365e-08
11.8829      	2.924531e-08
11.8854      	2.924696e-08
11.8878      	2.924864e-08
11.8902      	2.925026e-08
11.8927      	2.925181e-08
11.8951      	2.925357e-08
11.8976      	2.925516e-08
11.9         	2.925679e-08
11.9024      	2.925834e-08
11.9049      	2.925990e-08
11.9073      	2.926139e-08
11.9098      	2.926290e-08
11.9122      	2.926436e-08
11.9146      	2.926584e-08
11.9171      	2.926730e-08
11.9195      	2.926872e-08
11.922       	2.927015e-08
11.9244      	2.927154e-08
11.9268      	2.927292e-08
11.9293      	2.927431e-08
11.9317      	2.927575e-08
11.9341      	2.927709e-08
11.9366      	2.927837e-08
11.939       	2.927991e-08
11.9415      	2.928183e-08
11.9439      	2.928347e-08
11.9463      	2.928501e-08
11.9488      	2.928663e-08
11.9512      	2.928798e-08
11.9537      	2.928929e-08
11.9561      	2.929034e-08
11.9585      	2.929148e-08
11.961       	2.929267e-08
11.9634      	2.929382e-08
11.9659      	2.929471e-08
11.9683      	2.929571e-08
11.9707      	2.929674e-08
11.9732      	2.929775e-08
11.9756      	2.929876e-08
11.978       	2.929959e-08
11.9805      	2.930063e-08
11.9829      	2.930158e-08
11.9854      	2.930253e-08
11.9878      	2.930345e-08
11.9902      	2.930436e-08
11.9927      	2.930524e-08
11.9951      	2.930611e-08
11.9976      	2.930692e-08
12           	2.930773e-08
12.0025      	2.930810e-08
12.0049      	2.930944e-08
12.0074      	2.931008e-08
12.0098      	2.931085e-08
12.0123      	2.931155e-08
12.0147      	2.931228e-08
12.0172      	2.931299e-08
12.0197      	2.931367e-08
12.0221      	2.931433e-08
12.0246      	2.931494e-08
12.027       	2.931555e-08
12.0295      	2.931611e-08
12.0319      	2.931668e-08
12.0344      	2.931723e-08
12.0369      	2.931777e-08
12.0393      	2.931837e-08
12.0418      	2.931890e-08
12.0442      	2.931986e-08
12.0467      	2.932078e-08
12.0491      	2.932158e-08
12.0516      	2.932230e-08
12.0541      	2.932293e-08
12.0565      	2.932356e-08
12.059       	2.932394e-08
12.0614      	2.932433e-08
12.0639      	2.932466e-08
12.0663      	2.932495e-08
12.0688      	2.932520e-08
12.0713      	2.932546e-08
12.0737      	2.932573e-08
12.0762      	2.932594e-08
12.0786      	2.932616e-08
12.0811      	2.932640e-08
12.0835      	2.932661e-08
12.086       	2.932683e-08
12.0885      	2.932698e-08
12.0909      	2.932712e-08
12.0934      	2.932724e-08
12.0958      	2.932736e-08
12.0983      	2.932745e-08
12.1007      	2.932698e-08
