# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sumDirection(phiSub)
0.0119048    	1.193376e-05
0.0132083    	1.171680e-06
0.0145102    	3.845207e-07
0.0158137    	2.553773e-07
0.017119     	2.430609e-07
0.0184243    	2.266207e-07
0.0197278    	2.159772e-07
0.0210314    	2.081811e-07
0.0223332    	2.023044e-07
0.0236333    	1.977914e-07
0.0249317    	1.944981e-07
0.0262283    	1.921959e-07
0.0275249    	1.903427e-07
0.0288198    	1.888635e-07
0.0301147    	1.878332e-07
0.0314096    	1.870567e-07
0.0327046    	1.862592e-07
0.0339995    	1.858116e-07
0.0352944    	1.854139e-07
0.0365893    	1.853012e-07
0.0378842    	1.847844e-07
0.0391773    	1.845898e-07
0.0404705    	1.844069e-07
0.0417637    	1.842488e-07
0.0430551    	1.839983e-07
0.0443465    	1.838711e-07
0.0456362    	1.837486e-07
0.0469259    	1.836666e-07
0.0482138    	1.835651e-07
0.0495       	1.834563e-07
0.0507845    	1.834969e-07
0.0520689    	1.834925e-07
0.0533517    	1.835538e-07
0.0546327    	1.836020e-07
0.0559136    	1.836284e-07
0.0571929    	1.836219e-07
0.0584721    	1.836279e-07
0.0597497    	1.836450e-07
0.0610272    	1.837037e-07
0.0623029    	1.838129e-07
0.0635787    	1.839021e-07
0.0648545    	1.839755e-07
0.0661285    	1.840652e-07
0.0674026    	1.841725e-07
0.0686749    	1.842222e-07
0.0699472    	1.842939e-07
0.0712177    	1.844256e-07
0.0724866    	1.845398e-07
0.0737537    	1.846547e-07
0.0750208    	1.847489e-07
0.0762861    	1.848112e-07
0.0775498    	1.849086e-07
0.0788117    	1.851024e-07
0.0800718    	1.849697e-07
0.0813303    	1.848103e-07
0.082587     	1.848817e-07
0.083842     	1.849981e-07
0.0850953    	1.850839e-07
0.0863469    	1.851798e-07
0.0875968    	1.852726e-07
0.0888449    	1.854193e-07
0.0900914    	1.855605e-07
0.0913361    	1.857026e-07
0.0925792    	1.858668e-07
0.0938205    	1.860540e-07
0.0950602    	1.862384e-07
0.0962981    	1.864240e-07
0.097536     	1.867118e-07
0.0987723    	1.870473e-07
0.100007     	1.873332e-07
0.10124      	1.877857e-07
0.102471     	1.881784e-07
0.1037       	1.886676e-07
0.104927     	1.891035e-07
0.106151     	1.895586e-07
0.107374     	1.900417e-07
0.108595     	1.905049e-07
0.109814     	1.909758e-07
0.11103      	1.915047e-07
0.112245     	1.920106e-07
0.113458     	1.925270e-07
0.114669     	1.930305e-07
0.115878     	1.935447e-07
0.117086     	1.940928e-07
0.118292     	1.946487e-07
0.119497     	1.951780e-07
0.1207       	1.956912e-07
0.121901     	1.962114e-07
0.1231       	1.966727e-07
0.124298     	1.971113e-07
0.125495     	1.975514e-07
0.126689     	1.979758e-07
0.127882     	1.983884e-07
0.129074     	1.987784e-07
0.130264     	1.991456e-07
0.131452     	1.995438e-07
0.132638     	2.000518e-07
0.133823     	2.004536e-07
0.135007     	2.008969e-07
0.136187     	2.013687e-07
0.137365     	2.019988e-07
0.138542     	2.027626e-07
0.139717     	2.037217e-07
0.140891     	2.047711e-07
0.142063     	2.057693e-07
0.143233     	2.068952e-07
0.144402     	2.079358e-07
0.145571     	2.089259e-07
0.146738     	2.099336e-07
0.147904     	2.109460e-07
0.149068     	2.119394e-07
0.150232     	2.129105e-07
0.151395     	2.138376e-07
0.152555     	2.147917e-07
0.153716     	2.156751e-07
0.154876     	2.165311e-07
0.156035     	2.173362e-07
0.157193     	2.180911e-07
0.15835      	2.188954e-07
0.159506     	2.197331e-07
0.160662     	2.205085e-07
0.161817     	2.212373e-07
0.162972     	2.220751e-07
0.164124     	2.228880e-07
0.165277     	2.236230e-07
0.166429     	2.243198e-07
0.16758      	2.250477e-07
0.16873      	2.257313e-07
0.169878     	2.263739e-07
0.171026     	2.269959e-07
0.172173     	2.276166e-07
0.173319     	2.282329e-07
0.174464     	2.288079e-07
0.175609     	2.293331e-07
0.176753     	2.298344e-07
0.177896     	2.302868e-07
0.179038     	2.307652e-07
0.18018      	2.311827e-07
0.18132      	2.315964e-07
0.18246      	2.320430e-07
0.1836       	2.324647e-07
0.184739     	2.328627e-07
0.185878     	2.332488e-07
0.187016     	2.336269e-07
0.188153     	2.338699e-07
0.18929      	2.341529e-07
0.190427     	2.343757e-07
0.191564     	2.345488e-07
0.192701     	2.346827e-07
0.193837     	2.349101e-07
0.194972     	2.351837e-07
0.196108     	2.352586e-07
0.197243     	2.353481e-07
0.198377     	2.354563e-07
0.199511     	2.356077e-07
0.200645     	2.359293e-07
0.201779     	2.361439e-07
0.202912     	2.363037e-07
0.204045     	2.364719e-07
0.205175     	2.367831e-07
0.206304     	2.369991e-07
0.207433     	2.371775e-07
0.208561     	2.373261e-07
0.209687     	2.374351e-07
0.210811     	2.375313e-07
0.211935     	2.377482e-07
0.213058     	2.379069e-07
0.214179     	2.380291e-07
0.2153       	2.380921e-07
0.216419     	2.383262e-07
0.217538     	2.385888e-07
0.218656     	2.388353e-07
0.219772     	2.391461e-07
0.220889     	2.393528e-07
0.222003     	2.396365e-07
0.223116     	2.398241e-07
0.224228     	2.400569e-07
0.225337     	2.402959e-07
0.226446     	2.406290e-07
0.227552     	2.409035e-07
0.228657     	2.412098e-07
0.229761     	2.414930e-07
0.230864     	2.417177e-07
0.231966     	2.420897e-07
0.233068     	2.426138e-07
0.234169     	2.427062e-07
0.235267     	2.422566e-07
0.236364     	2.416388e-07
0.237458     	2.415759e-07
0.238551     	2.415346e-07
0.239642     	2.415811e-07
0.240731     	2.417095e-07
0.241821     	2.419259e-07
0.242908     	2.419918e-07
0.243995     	2.421111e-07
0.245081     	2.422472e-07
0.246165     	2.424145e-07
0.24725      	2.424459e-07
0.248335     	2.424839e-07
0.249419     	2.425367e-07
0.250502     	2.426013e-07
0.251584     	2.428665e-07
0.252664     	2.432370e-07
0.253744     	2.437489e-07
0.254822     	2.444008e-07
0.255901     	2.452732e-07
0.256979     	2.459674e-07
0.258058     	2.464304e-07
0.259136     	2.468142e-07
0.260211     	2.475161e-07
0.261285     	2.477739e-07
0.262352     	2.481710e-07
0.263414     	2.485353e-07
0.264469     	2.492139e-07
0.265518     	2.500961e-07
0.266562     	2.509825e-07
0.267599     	2.516237e-07
0.268631     	2.523151e-07
0.269658     	2.528878e-07
0.270679     	2.534528e-07
0.271695     	2.540490e-07
0.272707     	2.547396e-07
0.273714     	2.553802e-07
0.274716     	2.560879e-07
0.275713     	2.565500e-07
0.276707     	2.569990e-07
0.277696     	2.575235e-07
0.278683     	2.579927e-07
0.279666     	2.583558e-07
0.280644     	2.589163e-07
0.281621     	2.594807e-07
0.282594     	2.600374e-07
0.283565     	2.605865e-07
0.284533     	2.613934e-07
0.285498     	2.620454e-07
0.286463     	2.627621e-07
0.287424     	2.633788e-07
0.288385     	2.641918e-07
0.289344     	2.647785e-07
0.290301     	2.654330e-07
0.291258     	2.658432e-07
0.292214     	2.662442e-07
0.29317      	2.668992e-07
0.294125     	2.675253e-07
0.295079     	2.678417e-07
0.29603      	2.682552e-07
0.296979     	2.686431e-07
0.297926     	2.691038e-07
0.298872     	2.694786e-07
0.299816     	2.695621e-07
0.300758     	2.696535e-07
0.301701     	2.697044e-07
0.302642     	2.700264e-07
0.303582     	2.701488e-07
0.304522     	2.703116e-07
0.305461     	2.703514e-07
0.3064       	2.703927e-07
0.307338     	2.707876e-07
0.308278     	2.712728e-07
0.309218     	2.718132e-07
0.310158     	2.723092e-07
0.311099     	2.726156e-07
0.312042     	2.729157e-07
0.312983     	2.731122e-07
0.313922     	2.735019e-07
0.314862     	2.735868e-07
0.315802     	2.732723e-07
0.316742     	2.732512e-07
0.317682     	2.736742e-07
0.318622     	2.740935e-07
0.319561     	2.742792e-07
0.320503     	2.744060e-07
0.321444     	2.743710e-07
0.322386     	2.743822e-07
0.323329     	2.742247e-07
0.32427      	2.740827e-07
0.325212     	2.739457e-07
0.326155     	2.738643e-07
0.327097     	2.736814e-07
0.328039     	2.734375e-07
0.328983     	2.731685e-07
0.329927     	2.728397e-07
0.330872     	2.726396e-07
0.331819     	2.723027e-07
0.332766     	2.720742e-07
0.333715     	2.717820e-07
0.334665     	2.713539e-07
0.335614     	2.709732e-07
0.336563     	2.707245e-07
0.337512     	2.703733e-07
0.338461     	2.700141e-07
0.339412     	2.695291e-07
0.340362     	2.693259e-07
0.341314     	2.690762e-07
0.342266     	2.690372e-07
0.343219     	2.690061e-07
0.344174     	2.687304e-07
0.34513      	2.679515e-07
0.346087     	2.675526e-07
0.347046     	2.670016e-07
0.348005     	2.664463e-07
0.348965     	2.659655e-07
0.349925     	2.653919e-07
0.350887     	2.649148e-07
0.35185      	2.646085e-07
0.352813     	2.641011e-07
0.353777     	2.635457e-07
0.354743     	2.630973e-07
0.355711     	2.627129e-07
0.35668      	2.621822e-07
0.35765      	2.617174e-07
0.358622     	2.611266e-07
0.359594     	2.608103e-07
0.360567     	2.602628e-07
0.36154      	2.595805e-07
0.362513     	2.588917e-07
0.363488     	2.587049e-07
0.364463     	2.583929e-07
0.365439     	2.578770e-07
0.366415     	2.575090e-07
0.367393     	2.571752e-07
0.368371     	2.569432e-07
0.36935      	2.565367e-07
0.370329     	2.561432e-07
0.37131      	2.556880e-07
0.372291     	2.553158e-07
0.373273     	2.550479e-07
0.374257     	2.547544e-07
0.375243     	2.544767e-07
0.376228     	2.540722e-07
0.377213     	2.537731e-07
0.378199     	2.534982e-07
0.379186     	2.531967e-07
0.380173     	2.528650e-07
0.38116      	2.527225e-07
0.382148     	2.524373e-07
0.383137     	2.521934e-07
0.384127     	2.518912e-07
0.385117     	2.515398e-07
0.386109     	2.512951e-07
0.387102     	2.507419e-07
0.388097     	2.502857e-07
0.389092     	2.499977e-07
0.390089     	2.497113e-07
0.391085     	2.495205e-07
0.392082     	2.492508e-07
0.393079     	2.490520e-07
0.394077     	2.489616e-07
0.395075     	2.489778e-07
0.396073     	2.490387e-07
0.397073     	2.490496e-07
0.398073     	2.490831e-07
0.399075     	2.492518e-07
0.400076     	2.492555e-07
0.401078     	2.493787e-07
0.402081     	2.494842e-07
0.403084     	2.495913e-07
0.404087     	2.497736e-07
0.405091     	2.498163e-07
0.406095     	2.498300e-07
0.4071       	2.497856e-07
0.408107     	2.497644e-07
0.409114     	2.496144e-07
0.410122     	2.495008e-07
0.41113      	2.495537e-07
0.41214      	2.496472e-07
0.413152     	2.494848e-07
0.414166     	2.493657e-07
0.415178     	2.492522e-07
0.416188     	2.490365e-07
0.417196     	2.489471e-07
0.418202     	2.489546e-07
0.419207     	2.487029e-07
0.42021      	2.485689e-07
0.421214     	2.483997e-07
0.422215     	2.482292e-07
0.423214     	2.481193e-07
0.424214     	2.482024e-07
0.425212     	2.482166e-07
0.42621      	2.483200e-07
0.427208     	2.482972e-07
0.428204     	2.481394e-07
0.4292       	2.483238e-07
0.430196     	2.483114e-07
0.431192     	2.483200e-07
0.432189     	2.483159e-07
0.433185     	2.483181e-07
0.434181     	2.482496e-07
0.435177     	2.481354e-07
0.436173     	2.479762e-07
0.437171     	2.478054e-07
0.438169     	2.477757e-07
0.439167     	2.477481e-07
0.440167     	2.477306e-07
0.441166     	2.476181e-07
0.442166     	2.476411e-07
0.443168     	2.475995e-07
0.444169     	2.475519e-07
0.445172     	2.476370e-07
0.446176     	2.476659e-07
0.447181     	2.476643e-07
0.448186     	2.476448e-07
0.449191     	2.474810e-07
0.450198     	2.472942e-07
0.451205     	2.472217e-07
0.452212     	2.471943e-07
0.453221     	2.470855e-07
0.45423      	2.469982e-07
0.455238     	2.469071e-07
0.456249     	2.468573e-07
0.45726      	2.468402e-07
0.458272     	2.466681e-07
0.459285     	2.465791e-07
0.460299     	2.464359e-07
0.461316     	2.461708e-07
0.462332     	2.460044e-07
0.463351     	2.457603e-07
0.464371     	2.454669e-07
0.465391     	2.452233e-07
0.466413     	2.450325e-07
0.467437     	2.448229e-07
0.468464     	2.447191e-07
0.46949      	2.447117e-07
0.470518     	2.445551e-07
0.471546     	2.444319e-07
0.472576     	2.442785e-07
0.473606     	2.440901e-07
0.474636     	2.438398e-07
0.475668     	2.437365e-07
0.476701     	2.436803e-07
0.477733     	2.435192e-07
0.478765     	2.433532e-07
0.479799     	2.431701e-07
0.480833     	2.430821e-07
0.481867     	2.429246e-07
0.482904     	2.428470e-07
0.48394      	2.427526e-07
0.484978     	2.427659e-07
0.486017     	2.427497e-07
0.487057     	2.427169e-07
0.488098     	2.427533e-07
0.48914      	2.428827e-07
0.490183     	2.429848e-07
0.491227     	2.429901e-07
0.492274     	2.429178e-07
0.493321     	2.428606e-07
0.49437      	2.428994e-07
0.495421     	2.428072e-07
0.496473     	2.428579e-07
0.497526     	2.427272e-07
0.498579     	2.427013e-07
0.499635     	2.426949e-07
0.500691     	2.426691e-07
0.501748     	2.426052e-07
0.502806     	2.425000e-07
0.503864     	2.425214e-07
0.504922     	2.426390e-07
0.505982     	2.428059e-07
0.507042     	2.428401e-07
0.508102     	2.428021e-07
0.509163     	2.428776e-07
0.510225     	2.430076e-07
0.511287     	2.431185e-07
0.512352     	2.432128e-07
0.513417     	2.432848e-07
0.514482     	2.433765e-07
0.515549     	2.435513e-07
0.516616     	2.436831e-07
0.517685     	2.437882e-07
0.518755     	2.439383e-07
0.519826     	2.442166e-07
0.520898     	2.442961e-07
0.521972     	2.443798e-07
0.523047     	2.444988e-07
0.524123     	2.443427e-07
0.5252       	2.441336e-07
0.526279     	2.441025e-07
0.527358     	2.440366e-07
0.52844      	2.441689e-07
0.529521     	2.443272e-07
0.530605     	2.442043e-07
0.531689     	2.441209e-07
0.532773     	2.441737e-07
0.53386      	2.442650e-07
0.534947     	2.443655e-07
0.536033     	2.443863e-07
0.53712      	2.444443e-07
0.538206     	2.445508e-07
0.539295     	2.447208e-07
0.540385     	2.448652e-07
0.541474     	2.448447e-07
0.542565     	2.447950e-07
0.543657     	2.446502e-07
0.544749     	2.443838e-07
0.545843     	2.445316e-07
0.546938     	2.444916e-07
0.548032     	2.446131e-07
0.549129     	2.446372e-07
0.550226     	2.447294e-07
0.551326     	2.447103e-07
0.552425     	2.447038e-07
0.553522     	2.450413e-07
0.554617     	2.452222e-07
0.555711     	2.455156e-07
0.556803     	2.457743e-07
0.557892     	2.461801e-07
0.55898      	2.465672e-07
0.560067     	2.471085e-07
0.56115      	2.473123e-07
0.562234     	2.472386e-07
0.563315     	2.474547e-07
0.564396     	2.473927e-07
0.565474     	2.474623e-07
0.566552     	2.477518e-07
0.567628     	2.479049e-07
0.568701     	2.481369e-07
0.569773     	2.482762e-07
0.570844     	2.485307e-07
0.571914     	2.486143e-07
0.572981     	2.487039e-07
0.574049     	2.488424e-07
0.575114     	2.491449e-07
0.576179     	2.493489e-07
0.577244     	2.495388e-07
0.578306     	2.495683e-07
0.579368     	2.496141e-07
0.58043      	2.495983e-07
0.581492     	2.495387e-07
0.582555     	2.495728e-07
0.583617     	2.495997e-07
0.584679     	2.495816e-07
0.585741     	2.494633e-07
0.586801     	2.493085e-07
0.58786      	2.492581e-07
0.58892      	2.492651e-07
0.589979     	2.492230e-07
0.591039     	2.491198e-07
0.592095     	2.489779e-07
0.593152     	2.489583e-07
0.594209     	2.489361e-07
0.595266     	2.488197e-07
0.59632      	2.487318e-07
0.597374     	2.486388e-07
0.598428     	2.485673e-07
0.599482     	2.484700e-07
0.600533     	2.484157e-07
0.601584     	2.484251e-07
0.602633     	2.483994e-07
0.603681     	2.484734e-07
0.604729     	2.484752e-07
0.605778     	2.485130e-07
0.606826     	2.486483e-07
0.607875     	2.488075e-07
0.608923     	2.489331e-07
0.609972     	2.490399e-07
0.611017     	2.490647e-07
0.612063     	2.490018e-07
0.613109     	2.490055e-07
0.614154     	2.491307e-07
0.6152       	2.491819e-07
0.616243     	2.492753e-07
0.617286     	2.493419e-07
0.618329     	2.494190e-07
0.619371     	2.494026e-07
0.620414     	2.493744e-07
0.621454     	2.493993e-07
0.622494     	2.494717e-07
0.623531     	2.494796e-07
0.624568     	2.494904e-07
0.625605     	2.495165e-07
0.62664      	2.496330e-07
0.627674     	2.496754e-07
0.628708     	2.496731e-07
0.629742     	2.496569e-07
0.630777     	2.496892e-07
0.631811     	2.497080e-07
0.632845     	2.497224e-07
0.633876     	2.497764e-07
0.634908     	2.498923e-07
0.635939     	2.498177e-07
0.63697      	2.498273e-07
0.638002     	2.497444e-07
0.639033     	2.496572e-07
0.640064     	2.496650e-07
0.641093     	2.495204e-07
0.642121     	2.493187e-07
0.643147     	2.493431e-07
0.644172     	2.491667e-07
0.645198     	2.490035e-07
0.64622      	2.489742e-07
0.647242     	2.489613e-07
0.648262     	2.491707e-07
0.649282     	2.491175e-07
0.650298     	2.490076e-07
0.651315     	2.493735e-07
0.652331     	2.502578e-07
0.653345     	2.519781e-07
0.654358     	2.549891e-07
0.655372     	2.602743e-07
0.656386     	2.680818e-07
0.657399     	2.758699e-07
0.658413     	2.787585e-07
0.659427     	2.751304e-07
0.66044      	2.735363e-07
0.661451     	2.742450e-07
0.662461     	2.749428e-07
0.663472     	2.746738e-07
0.664483     	2.725977e-07
0.665493     	2.709952e-07
0.666504     	2.675898e-07
0.667514     	2.648188e-07
0.668528     	2.625440e-07
0.669539     	2.608457e-07
0.670549     	2.594714e-07
0.67156      	2.584106e-07
0.67257      	2.575700e-07
0.673578     	2.568520e-07
0.674585     	2.563535e-07
0.675596     	2.559966e-07
0.676606     	2.557271e-07
0.677617     	2.554370e-07
0.678628     	2.552964e-07
0.679638     	2.552642e-07
0.680649     	2.551281e-07
0.68166      	2.550512e-07
0.68267      	2.550962e-07
0.683678     	2.551871e-07
0.684685     	2.552080e-07
0.685689     	2.552837e-07
0.686693     	2.553046e-07
0.687697     	2.551456e-07
0.688698     	2.550779e-07
0.689699     	2.549612e-07
0.6907       	2.548397e-07
0.691701     	2.547625e-07
0.692702     	2.547616e-07
0.693703     	2.539161e-07
0.694704     	2.525782e-07
0.695702     	2.514827e-07
0.6967       	2.505765e-07
0.697697     	2.501419e-07
0.698695     	2.496721e-07
0.699693     	2.499256e-07
0.70069      	2.504313e-07
0.701688     	2.502069e-07
0.702686     	2.488212e-07
0.703684     	2.477255e-07
0.704681     	2.468367e-07
0.705679     	2.461650e-07
0.706677     	2.457123e-07
0.707671     	2.453959e-07
0.708665     	2.448511e-07
0.70966      	2.444749e-07
0.710657     	2.441389e-07
0.711652     	2.439827e-07
0.712646     	2.437773e-07
0.71364      	2.436353e-07
0.714635     	2.435882e-07
0.715629     	2.435527e-07
0.716623     	2.435902e-07
0.717617     	2.435541e-07
0.718612     	2.434424e-07
0.719606     	2.431077e-07
0.7206       	2.427595e-07
0.721595     	2.426306e-07
0.722589     	2.420704e-07
0.723583     	2.421576e-07
0.724578     	2.421811e-07
0.725572     	2.413970e-07
0.726566     	2.409233e-07
0.727561     	2.409829e-07
0.728555     	2.413940e-07
0.729549     	2.419678e-07
0.730543     	2.415426e-07
0.731538     	2.401757e-07
0.732532     	2.392416e-07
0.733526     	2.386227e-07
0.734521     	2.382293e-07
0.735515     	2.376323e-07
