# Region type : patch bottom
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sumDirection(phi)
0.0119048    	0.000000e+00
0.0139894    	1.999684e-06
0.0160608    	1.979735e-07
0.0181323    	8.805450e-08
0.0202081    	4.737521e-08
0.0222839    	4.216830e-08
0.0243597    	3.810709e-08
0.0264356    	3.576815e-08
0.0285114    	3.393351e-08
0.0305828    	3.274142e-08
0.0326542    	3.181237e-08
0.0347212    	3.109054e-08
0.0367882    	3.053550e-08
0.0388551    	3.007916e-08
0.0409221    	2.973374e-08
0.0429891    	2.944371e-08
0.0450561    	2.921450e-08
0.0471186    	2.903489e-08
0.0491811    	2.887171e-08
0.0512436    	2.873935e-08
0.0533061    	2.861617e-08
0.0553687    	2.855442e-08
0.0574312    	2.849813e-08
0.0594937    	2.846377e-08
0.0615517    	2.842073e-08
0.0636097    	2.834672e-08
0.0656677    	2.827383e-08
0.0677212    	2.824790e-08
0.0697746    	2.823149e-08
0.0718281    	2.820729e-08
0.0738771    	2.819211e-08
0.075926     	2.817383e-08
0.0779704    	2.817088e-08
0.0800148    	2.817142e-08
0.0820592    	2.817320e-08
0.0840991    	2.817402e-08
0.086139     	2.818789e-08
0.0881788    	2.819899e-08
0.0902187    	2.819434e-08
0.092254     	2.819566e-08
0.0942893    	2.820576e-08
0.0963246    	2.821222e-08
0.0983599    	2.822211e-08
0.100395     	2.823260e-08
0.102426     	2.824010e-08
0.104457     	2.824941e-08
0.106487     	2.827083e-08
0.108518     	2.828963e-08
0.110544     	2.829552e-08
0.11257      	2.828023e-08
0.114596     	2.826434e-08
0.116618     	2.826112e-08
0.118639     	2.825867e-08
0.120656     	2.825761e-08
0.122673     	2.825998e-08
0.124685     	2.826842e-08
0.126697     	2.826527e-08
0.128705     	2.826113e-08
0.130713     	2.825472e-08
0.132716     	2.825309e-08
0.134719     	2.825592e-08
0.136717     	2.826109e-08
0.138715     	2.825582e-08
0.140709     	2.825391e-08
0.142703     	2.825428e-08
0.144692     	2.825718e-08
0.146681     	2.826193e-08
0.148665     	2.826375e-08
0.15065      	2.827039e-08
0.15263      	2.826888e-08
0.154609     	2.826361e-08
0.156585     	2.826366e-08
0.15856      	2.826328e-08
0.160535     	2.826353e-08
0.162506     	2.826382e-08
0.164476     	2.826337e-08
0.166442     	2.826974e-08
0.168408     	2.827526e-08
0.170369     	2.827916e-08
0.172331     	2.828614e-08
0.174287     	2.829320e-08
0.176244     	2.830133e-08
0.178196     	2.830826e-08
0.180148     	2.830851e-08
0.182095     	2.831225e-08
0.184043     	2.832746e-08
0.185986     	2.830840e-08
0.187928     	2.830824e-08
0.189866     	2.831529e-08
0.191805     	2.832136e-08
0.193743     	2.832495e-08
0.195676     	2.833034e-08
0.19761      	2.833499e-08
0.199543     	2.833988e-08
0.201472     	2.834561e-08
0.203401     	2.834968e-08
0.20533      	2.834982e-08
0.207254     	2.835433e-08
0.209178     	2.835176e-08
0.211102     	2.835247e-08
0.213021     	2.835748e-08
0.214941     	2.835746e-08
0.21686      	2.835836e-08
0.21878      	2.837379e-08
0.220695     	2.837830e-08
0.222609     	2.838704e-08
0.224524     	2.839507e-08
0.226434     	2.840416e-08
0.228344     	2.841377e-08
0.230254     	2.842368e-08
0.23216      	2.843298e-08
0.234065     	2.844548e-08
0.23597      	2.845624e-08
0.237875     	2.846733e-08
0.239776     	2.847828e-08
0.241677     	2.848802e-08
0.243577     	2.848662e-08
0.245478     	2.849417e-08
0.247373     	2.850939e-08
0.249269     	2.852255e-08
0.251165     	2.853344e-08
0.253061     	2.854362e-08
0.254957     	2.855394e-08
0.256848     	2.856813e-08
0.258739     	2.858242e-08
0.26063      	2.859529e-08
0.262521     	2.861657e-08
0.264412     	2.863779e-08
0.266298     	2.865765e-08
0.268184     	2.867604e-08
0.27007      	2.869576e-08
0.271956     	2.872035e-08
0.273842     	2.874382e-08
0.275728     	2.877106e-08
0.277614     	2.879293e-08
0.279496     	2.881906e-08
0.281377     	2.884629e-08
0.283258     	2.887133e-08
