# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sumDirection(phiSub)
0.0119048    	1.201650e-05
0.0132083    	1.191348e-06
0.0145102    	3.851908e-07
0.0158137    	2.494055e-07
0.017119     	2.362573e-07
0.0184243    	2.202570e-07
0.0197278    	2.099726e-07
0.0210314    	2.024838e-07
0.0223332    	1.968488e-07
0.0236333    	1.925317e-07
0.0249317    	1.893984e-07
0.0262283    	1.872200e-07
0.0275249    	1.854681e-07
0.0288198    	1.840700e-07
0.0301147    	1.831094e-07
0.0314096    	1.823919e-07
0.0327046    	1.816461e-07
0.0339995    	1.812424e-07
0.0352944    	1.808843e-07
0.0365893    	1.808090e-07
0.0378842    	1.803249e-07
0.0391773    	1.801585e-07
0.0404705    	1.800006e-07
0.0417637    	1.798569e-07
0.0430551    	1.796330e-07
0.0443465    	1.795193e-07
0.0456362    	1.794139e-07
0.0469259    	1.793471e-07
0.0482138    	1.792592e-07
0.0495       	1.791655e-07
0.0507845    	1.792183e-07
0.0520689    	1.792239e-07
0.0533517    	1.792951e-07
0.0546327    	1.793528e-07
0.0559136    	1.793878e-07
0.0571929    	1.793892e-07
0.0584721    	1.794025e-07
0.0597497    	1.794264e-07
0.0610272    	1.794917e-07
0.0623029    	1.796062e-07
0.0635787    	1.797013e-07
0.0648545    	1.797796e-07
0.0661285    	1.798734e-07
0.0674026    	1.799846e-07
0.0686749    	1.800382e-07
0.0699472    	1.801137e-07
0.0712177    	1.802493e-07
0.0724866    	1.803670e-07
0.0737537    	1.804851e-07
0.0750208    	1.805816e-07
0.0762861    	1.806463e-07
0.0775498    	1.807455e-07
0.0788117    	1.809418e-07
0.0800718    	1.808122e-07
0.0813303    	1.806565e-07
0.082587     	1.807302e-07
0.083842     	1.808486e-07
0.0850953    	1.809363e-07
0.0863469    	1.810344e-07
0.0875968    	1.811292e-07
0.0888449    	1.812778e-07
0.0900914    	1.814206e-07
0.0913361    	1.815635e-07
0.0925792    	1.817288e-07
0.0938205    	1.819170e-07
0.0950602    	1.821030e-07
0.0962981    	1.822897e-07
0.097536     	1.825782e-07
0.0987723    	1.829142e-07
0.100007     	1.832009e-07
0.10124      	1.836534e-07
0.102471     	1.840462e-07
0.1037       	1.845355e-07
0.104927     	1.849714e-07
0.106151     	1.854267e-07
0.107374     	1.859098e-07
0.108595     	1.863730e-07
0.109814     	1.868431e-07
0.11103      	1.873725e-07
0.112245     	1.878776e-07
0.113458     	1.883939e-07
0.114669     	1.888974e-07
0.115878     	1.894117e-07
0.117086     	1.899593e-07
0.118292     	1.905154e-07
0.119497     	1.910429e-07
0.1207       	1.915561e-07
0.121901     	1.920747e-07
0.1231       	1.925364e-07
0.124298     	1.929750e-07
0.125495     	1.934164e-07
0.126689     	1.938403e-07
0.127882     	1.942520e-07
0.129074     	1.946404e-07
0.130264     	1.950076e-07
0.131452     	1.954041e-07
0.132638     	1.959110e-07
0.133823     	1.963114e-07
0.135007     	1.967532e-07
0.136187     	1.972280e-07
0.137365     	1.978571e-07
0.138542     	1.986197e-07
0.139717     	1.995780e-07
0.140891     	2.006262e-07
0.142063     	2.016229e-07
0.143233     	2.027475e-07
0.144402     	2.037871e-07
0.145571     	2.047764e-07
0.146738     	2.057841e-07
0.147904     	2.067949e-07
0.149068     	2.077869e-07
0.150232     	2.087573e-07
0.151395     	2.096840e-07
0.152555     	2.106372e-07
0.153716     	2.115223e-07
0.154876     	2.123794e-07
0.156035     	2.131842e-07
0.157193     	2.139393e-07
0.15835      	2.147421e-07
0.159506     	2.155794e-07
0.160662     	2.163551e-07
0.161817     	2.170840e-07
0.162972     	2.179207e-07
0.164124     	2.187330e-07
0.165277     	2.194683e-07
0.166429     	2.201646e-07
0.16758      	2.208922e-07
0.16873      	2.215754e-07
0.169878     	2.222176e-07
0.171026     	2.228407e-07
0.172173     	2.234618e-07
0.173319     	2.240769e-07
0.174464     	2.246516e-07
0.175609     	2.251769e-07
0.176753     	2.256780e-07
0.177896     	2.261316e-07
0.179038     	2.266093e-07
0.18018      	2.270258e-07
0.18132      	2.274409e-07
0.18246      	2.278871e-07
0.1836       	2.283086e-07
0.184739     	2.287055e-07
0.185878     	2.290903e-07
0.187016     	2.294680e-07
0.188153     	2.297121e-07
0.18929      	2.299916e-07
0.190427     	2.302173e-07
0.191564     	2.303863e-07
0.192701     	2.305220e-07
0.193837     	2.307493e-07
0.194972     	2.310191e-07
0.196108     	2.310954e-07
0.197243     	2.311871e-07
0.198377     	2.312933e-07
0.199511     	2.314433e-07
0.200645     	2.317644e-07
0.201779     	2.319773e-07
0.202912     	2.321345e-07
0.204045     	2.323014e-07
0.205175     	2.326092e-07
0.206304     	2.328227e-07
0.207433     	2.329988e-07
0.208561     	2.331452e-07
0.209687     	2.332521e-07
0.210811     	2.333454e-07
0.211935     	2.335576e-07
0.213058     	2.337136e-07
0.214179     	2.338338e-07
0.2153       	2.338942e-07
0.216419     	2.341285e-07
0.217538     	2.343897e-07
0.218656     	2.346354e-07
0.219772     	2.349427e-07
0.220889     	2.351466e-07
0.222003     	2.354276e-07
0.223116     	2.356134e-07
0.224228     	2.358448e-07
0.225337     	2.360826e-07
0.226446     	2.364146e-07
0.227552     	2.366870e-07
0.228657     	2.369917e-07
0.229761     	2.372749e-07
0.230864     	2.374985e-07
0.231966     	2.378672e-07
0.233068     	2.383910e-07
0.234169     	2.384811e-07
0.235267     	2.380268e-07
0.236364     	2.374052e-07
0.237458     	2.373411e-07
0.238551     	2.372952e-07
0.239642     	2.373406e-07
0.240731     	2.374672e-07
0.241821     	2.376825e-07
0.242908     	2.377471e-07
0.243995     	2.378646e-07
0.245081     	2.379988e-07
0.246165     	2.381660e-07
0.24725      	2.382023e-07
0.248335     	2.382400e-07
0.249419     	2.382921e-07
0.250502     	2.383544e-07
0.251584     	2.386206e-07
0.252664     	2.389923e-07
0.253744     	2.395021e-07
0.254822     	2.401518e-07
0.255901     	2.410281e-07
0.256979     	2.417254e-07
0.258058     	2.421875e-07
0.259136     	2.425731e-07
0.260211     	2.432696e-07
0.261285     	2.435240e-07
0.262352     	2.439194e-07
0.263414     	2.442850e-07
0.264469     	2.449646e-07
0.265518     	2.458553e-07
0.266562     	2.467335e-07
0.267599     	2.473721e-07
0.268631     	2.480615e-07
0.269658     	2.486337e-07
0.270679     	2.491985e-07
0.271695     	2.497892e-07
0.272707     	2.504779e-07
0.273714     	2.511160e-07
0.274716     	2.518185e-07
0.275713     	2.522778e-07
0.276707     	2.527243e-07
0.277696     	2.532445e-07
0.278683     	2.537104e-07
0.279666     	2.540701e-07
0.280644     	2.546237e-07
0.281621     	2.551845e-07
0.282594     	2.557415e-07
0.283565     	2.562832e-07
0.284533     	2.570840e-07
0.285498     	2.577369e-07
0.286463     	2.584498e-07
0.287424     	2.590625e-07
0.288385     	2.598680e-07
0.289344     	2.604479e-07
0.290301     	2.610980e-07
0.291258     	2.615015e-07
0.292214     	2.618965e-07
0.29317      	2.625458e-07
0.294125     	2.631671e-07
0.295079     	2.634776e-07
0.29603      	2.638847e-07
0.296979     	2.642665e-07
0.297926     	2.647220e-07
0.298872     	2.650925e-07
0.299816     	2.651758e-07
0.300758     	2.652633e-07
0.301701     	2.653040e-07
0.302642     	2.656181e-07
0.303582     	2.657346e-07
0.304522     	2.658898e-07
0.305461     	2.659227e-07
0.3064       	2.659617e-07
0.307338     	2.663550e-07
0.308278     	2.668370e-07
0.309218     	2.673639e-07
0.310158     	2.678523e-07
0.311099     	2.681512e-07
0.312042     	2.684421e-07
0.312983     	2.686314e-07
0.313922     	2.690236e-07
0.314862     	2.691077e-07
0.315802     	2.687870e-07
0.316742     	2.687595e-07
0.317682     	2.691666e-07
0.318622     	2.695785e-07
0.319561     	2.697610e-07
0.320503     	2.698826e-07
0.321444     	2.698414e-07
0.322386     	2.698464e-07
0.323329     	2.696887e-07
0.32427      	2.695385e-07
0.325212     	2.694005e-07
0.326155     	2.693080e-07
0.327097     	2.691138e-07
0.328039     	2.688659e-07
0.328983     	2.685925e-07
0.329927     	2.682566e-07
0.330872     	2.680555e-07
0.331819     	2.677118e-07
0.332766     	2.674778e-07
0.333715     	2.671844e-07
0.334665     	2.667484e-07
0.335614     	2.663627e-07
0.336563     	2.661089e-07
0.337512     	2.657565e-07
0.338461     	2.653975e-07
0.339412     	2.649195e-07
0.340362     	2.646953e-07
0.341314     	2.644446e-07
0.342266     	2.644019e-07
0.343219     	2.643655e-07
0.344174     	2.640842e-07
0.34513      	2.633028e-07
0.346087     	2.629046e-07
0.347046     	2.623530e-07
0.348005     	2.618096e-07
0.348965     	2.613196e-07
0.349925     	2.607479e-07
0.350887     	2.602700e-07
0.35185      	2.599669e-07
0.352813     	2.594621e-07
0.353777     	2.589093e-07
0.354743     	2.584620e-07
0.355711     	2.580769e-07
0.35668      	2.575581e-07
0.35765      	2.570873e-07
0.358622     	2.564975e-07
0.359594     	2.561839e-07
0.360567     	2.556412e-07
0.36154      	2.549691e-07
0.362513     	2.542937e-07
0.363488     	2.541029e-07
0.364463     	2.537964e-07
0.365439     	2.532920e-07
0.366415     	2.529262e-07
0.367393     	2.526020e-07
0.368371     	2.523817e-07
0.36935      	2.519868e-07
0.370329     	2.516046e-07
0.37131      	2.511592e-07
0.372291     	2.507960e-07
0.373273     	2.505398e-07
0.374257     	2.502616e-07
0.375243     	2.499937e-07
0.376228     	2.496055e-07
0.377213     	2.493260e-07
0.378199     	2.490614e-07
0.379186     	2.487810e-07
0.380173     	2.484638e-07
0.38116      	2.483398e-07
0.382148     	2.480758e-07
0.383137     	2.478533e-07
0.384127     	2.475718e-07
0.385117     	2.472433e-07
0.386109     	2.470138e-07
0.387102     	2.464883e-07
0.388097     	2.460604e-07
0.389092     	2.457965e-07
0.390089     	2.455363e-07
0.391085     	2.453723e-07
0.392082     	2.451278e-07
0.393079     	2.449585e-07
0.394077     	2.448926e-07
0.395075     	2.449402e-07
0.396073     	2.450301e-07
0.397073     	2.450754e-07
0.398073     	2.451393e-07
0.399075     	2.453380e-07
0.400076     	2.453757e-07
0.401078     	2.455330e-07
0.402081     	2.456699e-07
0.403084     	2.458094e-07
0.404087     	2.460293e-07
0.405091     	2.461090e-07
0.406095     	2.461622e-07
0.4071       	2.461536e-07
0.408107     	2.461704e-07
0.409114     	2.460571e-07
0.410122     	2.459856e-07
0.41113      	2.460796e-07
0.41214      	2.462159e-07
0.413152     	2.460940e-07
0.414166     	2.460172e-07
0.415178     	2.459413e-07
0.416188     	2.457685e-07
0.417196     	2.457230e-07
0.418202     	2.457745e-07
0.419207     	2.455743e-07
0.42021      	2.454791e-07
0.421214     	2.453564e-07
0.422215     	2.452312e-07
0.423214     	2.451627e-07
0.424214     	2.452874e-07
0.425212     	2.453502e-07
0.42621      	2.455038e-07
0.427208     	2.455325e-07
0.428204     	2.454260e-07
0.4292       	2.456456e-07
0.430196     	2.456782e-07
0.431192     	2.457375e-07
0.432189     	2.457859e-07
0.433185     	2.458463e-07
0.434181     	2.458343e-07
0.435177     	2.457690e-07
0.436173     	2.456632e-07
0.437171     	2.455429e-07
0.438169     	2.455671e-07
0.439167     	2.455905e-07
0.440167     	2.456313e-07
0.441166     	2.455752e-07
0.442166     	2.456549e-07
0.443168     	2.456673e-07
0.444169     	2.456760e-07
0.445172     	2.458110e-07
0.446176     	2.458928e-07
0.447181     	2.459496e-07
0.448186     	2.459910e-07
0.449191     	2.458878e-07
0.450198     	2.457621e-07
0.451205     	2.457466e-07
0.452212     	2.457726e-07
0.453221     	2.457216e-07
0.45423      	2.456867e-07
0.455238     	2.456576e-07
0.456249     	2.456684e-07
0.45726      	2.457098e-07
0.458272     	2.455965e-07
0.459285     	2.455662e-07
0.460299     	2.454789e-07
0.461316     	2.452677e-07
0.462332     	2.451591e-07
0.463351     	2.449780e-07
0.464371     	2.447438e-07
0.465391     	2.445616e-07
0.466413     	2.444261e-07
0.467437     	2.442774e-07
