# Region type : patch bottom
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sumDirection(phi)
0.0119048    	0.000000e+00
0.0133951    	2.590445e-06
0.014881     	3.134714e-07
0.0163668    	1.178686e-07
0.0178549    	7.028528e-08
0.0193453    	6.194603e-08
0.0208334    	5.718387e-08
0.0223214    	5.399103e-08
0.0238073    	5.169355e-08
0.0252909    	5.007459e-08
0.0267722    	4.893055e-08
0.0282535    	4.809718e-08
0.0297326    	4.729593e-08
0.0312116    	4.673225e-08
0.0326907    	4.636542e-08
0.0341698    	4.601244e-08
0.0356488    	4.576429e-08
0.0371279    	4.555825e-08
0.0386047    	4.535194e-08
0.0400815    	4.520634e-08
0.0415583    	4.506372e-08
0.0430351    	4.498357e-08
0.0445119    	4.489293e-08
0.0459864    	4.481859e-08
0.0474609    	4.473792e-08
0.0489332    	4.469247e-08
0.0504054    	4.464526e-08
0.0518754    	4.461247e-08
0.0533453    	4.462579e-08
0.054813     	4.462662e-08
0.0562784    	4.463026e-08
0.0577438    	4.464573e-08
0.0592069    	4.467234e-08
0.0606701    	4.470102e-08
0.0621309    	4.472407e-08
0.0635918    	4.473315e-08
0.0650504    	4.473997e-08
0.0665089    	4.475592e-08
0.0679653    	4.477856e-08
0.0694216    	4.480364e-08
0.0708779    	4.482262e-08
0.0723319    	4.484223e-08
0.0737859    	4.487129e-08
0.0752399    	4.488824e-08
0.0766917    	4.491005e-08
0.0781434    	4.493129e-08
0.0795929    	4.493341e-08
0.0810423    	4.492336e-08
0.0824895    	4.492145e-08
0.0839344    	4.491552e-08
0.0853793    	4.489524e-08
0.0868219    	4.493067e-08
0.0882623    	4.490702e-08
0.0897004    	4.489056e-08
0.0911384    	4.486894e-08
0.0925742    	4.488615e-08
0.0940078    	4.491217e-08
0.095439     	4.495245e-08
0.096868     	4.498953e-08
0.0982948    	4.501128e-08
0.0997193    	4.504502e-08
0.101144     	4.508457e-08
0.102566     	4.512707e-08
0.103986     	4.519906e-08
0.105404     	4.528718e-08
0.106821     	4.533835e-08
0.108237     	4.539483e-08
0.10965      	4.544622e-08
0.111061     	4.549061e-08
0.11247      	4.557406e-08
0.113879     	4.563154e-08
0.115285     	4.569554e-08
0.11669      	4.574992e-08
0.118092     	4.580966e-08
0.119492     	4.586664e-08
0.120889     	4.593845e-08
0.122285     	4.600488e-08
0.123678     	4.606821e-08
0.125069     	4.613072e-08
0.126458     	4.619400e-08
0.127844     	4.626451e-08
0.129229     	4.633237e-08
0.130613     	4.640014e-08
0.131995     	4.647168e-08
0.133375     	4.653697e-08
0.134753     	4.659999e-08
0.136128     	4.666064e-08
0.137502     	4.672875e-08
0.138875     	4.679732e-08
0.140246     	4.684758e-08
0.141616     	4.690632e-08
0.142982     	4.696389e-08
0.144349     	4.701458e-08
0.145714     	4.705960e-08
0.147076     	4.710073e-08
0.148439     	4.715220e-08
0.149799     	4.720264e-08
0.151157     	4.725024e-08
0.152516     	4.730935e-08
0.153871     	4.739175e-08
0.155225     	4.746660e-08
0.156577     	4.755450e-08
0.157926     	4.763322e-08
0.159276     	4.770562e-08
0.160623     	4.778916e-08
0.161968     	4.790108e-08
0.163314     	4.799517e-08
0.164657     	4.808143e-08
0.165997     	4.818720e-08
0.167338     	4.829874e-08
0.168677     	4.840377e-08
0.170013     	4.851781e-08
0.17135      	4.863248e-08
0.172684     	4.874038e-08
0.174019     	4.885287e-08
0.175351     	4.894770e-08
0.176683     	4.906507e-08
0.178013     	4.916852e-08
0.179343     	4.927728e-08
0.180671     	4.938428e-08
0.181999     	4.948672e-08
0.183325     	4.957904e-08
0.184651     	4.968808e-08
0.185974     	4.979168e-08
0.187298     	4.989258e-08
0.188622     	4.998108e-08
0.189943     	5.007703e-08
0.191264     	5.016927e-08
0.192584     	5.025807e-08
0.193903     	5.034644e-08
0.19522      	5.042522e-08
0.196537     	5.049805e-08
0.197855     	5.055934e-08
0.19917      	5.062273e-08
0.200485     	5.068181e-08
0.2018       	5.073825e-08
0.203112     	5.078815e-08
0.204425     	5.083115e-08
0.205738     	5.087076e-08
0.207049     	5.091023e-08
0.208359     	5.094858e-08
0.20967      	5.099749e-08
0.210981     	5.103243e-08
0.212289     	5.107828e-08
0.213598     	5.111969e-08
0.214906     	5.116335e-08
0.216215     	5.116829e-08
0.217523     	5.118308e-08
0.218832     	5.116002e-08
0.22014      	5.116127e-08
0.221449     	5.117977e-08
0.222757     	5.120660e-08
0.224066     	5.122660e-08
0.225374     	5.125371e-08
0.226683     	5.128245e-08
0.227991     	5.131266e-08
0.2293       	5.134477e-08
0.230606     	5.135859e-08
0.231912     	5.137460e-08
0.233216     	5.139604e-08
0.23452      	5.140602e-08
0.235822     	5.140702e-08
0.237124     	5.140822e-08
0.238423     	5.140849e-08
0.239723     	5.140175e-08
0.24102      	5.138613e-08
0.242318     	5.140017e-08
0.243613     	5.140721e-08
0.244908     	5.140627e-08
0.246201     	5.140599e-08
0.247494     	5.139977e-08
0.248787     	5.147568e-08
0.250078     	5.154191e-08
0.251369     	5.160031e-08
0.252657     	5.170047e-08
0.253943     	5.180347e-08
0.25523      	5.189893e-08
0.256514     	5.200662e-08
0.257796     	5.211783e-08
0.259078     	5.223496e-08
0.260357     	5.235753e-08
0.261637     	5.254246e-08
0.262917     	5.257910e-08
0.264194     	5.249612e-08
0.265469     	5.241207e-08
0.266742     	5.243913e-08
0.268013     	5.250841e-08
0.269282     	5.257017e-08
0.27055      	5.260871e-08
0.271817     	5.262086e-08
0.273081     	5.262560e-08
0.274345     	5.262603e-08
0.275607     	5.262361e-08
0.276869     	5.262172e-08
0.278129     	5.262248e-08
0.279389     	5.262253e-08
0.280649     	5.265222e-08
0.281908     	5.272246e-08
0.283166     	5.259943e-08
0.284424     	5.239784e-08
0.285679     	5.236050e-08
0.286932     	5.237157e-08
0.288185     	5.241678e-08
0.289439     	5.246057e-08
0.290692     	5.251845e-08
0.291945     	5.251951e-08
0.293192     	5.253566e-08
0.294432     	5.259529e-08
0.295665     	5.263350e-08
0.296892     	5.265221e-08
0.298113     	5.262918e-08
0.299327     	5.259486e-08
0.300535     	5.254826e-08
0.301735     	5.255028e-08
