# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phiSub)
0.349145     	2.907263e-17
0.350551     	2.169824e-16
0.35195      	3.944098e-16
0.353344     	-9.305352e-18
0.354732     	-1.702022e-16
0.356113     	5.573362e-17
0.357489     	-3.117272e-18
0.358859     	6.070902e-17
0.360223     	9.051824e-17
0.361582     	-1.916226e-16
0.362937     	-2.328090e-16
0.364287     	-1.710830e-16
0.365634     	-1.646420e-16
0.366975     	-1.402774e-16
0.368313     	-3.517783e-18
0.369646     	1.367533e-16
0.370976     	1.464485e-16
0.372303     	-1.631480e-16
0.373627     	-3.186722e-17
0.374948     	-7.700857e-17
0.376267     	4.135252e-17
0.377583     	-1.073356e-16
0.378899     	1.917103e-17
0.380212     	6.109908e-17
0.381525     	6.979495e-17
0.382835     	2.144019e-16
0.384146     	-1.724938e-16
0.385456     	1.658589e-17
0.386766     	-1.549844e-18
0.388077     	1.602437e-16
0.389387     	-1.758522e-17
0.390697     	4.888651e-17
0.392008     	1.824940e-16
0.393315     	-1.289251e-16
0.394623     	1.983996e-17
0.39593      	-1.082257e-16
0.397238     	3.027295e-17
0.398542     	-1.079192e-16
0.399847     	2.484012e-17
0.401152     	-2.120303e-17
0.402456     	-5.189809e-17
0.403764     	6.651606e-17
0.405071     	3.730157e-17
0.406379     	1.037239e-16
0.407687     	1.715511e-17
0.408994     	-3.297832e-17
0.410302     	4.482062e-17
0.411609     	1.569233e-16
0.412917     	-2.216357e-16
0.414221     	6.038361e-17
0.415523     	-3.650484e-16
0.416825     	-6.144519e-18
0.418124     	-1.872545e-16
0.419422     	1.336232e-16
0.420721     	-2.806269e-17
0.42202      	2.740875e-18
0.423319     	-1.024444e-16
0.424618     	1.614668e-16
0.425917     	6.872588e-17
0.427215     	-4.548089e-17
0.428517     	-6.890353e-17
0.429819     	1.337966e-16
0.431124     	-6.250451e-17
0.432429     	-7.326201e-17
0.433736     	-2.083565e-16
0.435044     	-4.797210e-17
0.436352     	-7.593143e-17
0.43766      	-7.158650e-17
0.438967     	-1.318190e-16
0.440275     	-8.989059e-17
0.441583     	2.059814e-17
0.442894     	1.888350e-16
0.444205     	-1.031201e-16
0.445515     	1.022624e-16
0.446826     	-1.263049e-19
0.448137     	-1.220467e-16
0.449448     	1.133664e-16
0.450759     	5.253693e-18
0.45207      	-2.095678e-16
0.453384     	-1.287210e-16
0.454698     	1.925812e-17
0.456012     	3.725802e-17
0.457329     	3.419468e-16
0.458646     	3.578017e-17
0.459966     	-3.352438e-17
0.461287     	-1.858834e-16
0.46261      	-1.092014e-16
0.463934     	9.537724e-18
0.465261     	6.425734e-17
0.466588     	1.838410e-17
0.467918     	2.175018e-16
0.469248     	9.726271e-17
0.470578     	-3.177600e-17
0.471912     	-1.391853e-16
0.473245     	-1.203289e-16
0.474579     	-9.789271e-17
0.475912     	-5.070930e-17
0.477249     	-2.584676e-16
0.478586     	-1.241375e-16
0.479923     	-1.074933e-16
0.48126      	1.457366e-16
0.482597     	4.973144e-17
0.483938     	1.306881e-16
0.485278     	-3.018119e-16
0.486619     	-7.926350e-17
0.487959     	2.481226e-18
0.489299     	4.783578e-17
0.490643     	-1.017757e-16
0.491987     	-6.615688e-17
0.493331     	-7.064485e-17
0.494679     	-2.598278e-16
0.496026     	2.003828e-16
0.497374     	-9.439994e-17
