# Region type : patch bottom
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phi)
0.264469     	1.209752e-23
0.265518     	1.488925e-23
0.266562     	-1.287300e-23
0.267599     	3.045059e-23
0.26863      	4.911385e-24
0.269658     	4.963084e-24
0.270679     	-5.635168e-23
0.271695     	-3.929108e-24
0.272706     	9.047288e-24
0.273714     	-1.457906e-23
0.274716     	1.581983e-23
0.275713     	-1.447566e-23
0.276707     	-3.184645e-23
0.277696     	-2.636638e-23
0.278683     	-4.756289e-24
0.279666     	1.411377e-23
0.280644     	-1.933535e-23
0.28162      	6.048758e-24
0.282594     	1.432056e-23
0.283565     	-1.137373e-24
0.284533     	3.019209e-23
0.285498     	-1.204582e-23
0.286463     	3.779181e-23
0.287424     	2.264407e-23
0.288385     	-9.409179e-24
0.289344     	-4.389227e-23
0.290301     	1.121864e-23
0.291258     	4.963084e-24
0.292214     	-5.583469e-24
0.293169     	6.276233e-23
0.294125     	-1.292470e-24
0.295077     	-5.707546e-23
0.296029     	6.384800e-23
0.296977     	-6.824240e-24
0.297925     	-2.827924e-23
0.29887      	3.277703e-23
0.299813     	-1.137373e-24
0.300756     	1.395867e-24
0.301697     	2.915812e-23
0.302638     	-3.474159e-23
0.303578     	1.566473e-23
0.304518     	2.119650e-24
0.305456     	-7.961613e-24
0.306395     	1.044316e-23
0.307333     	-5.190558e-23
0.308272     	1.101184e-23
0.309212     	7.909915e-24
0.310152     	-9.305782e-25
0.311093     	-9.926167e-24
0.312034     	-1.033976e-24
0.312975     	-1.509605e-23
0.313915     	-4.859686e-24
0.314855     	3.406950e-23
0.315795     	-1.106354e-23
0.316733     	-1.700890e-23
0.317672     	-1.199412e-23
0.318611     	1.716400e-23
0.319551     	4.696835e-23
0.320491     	5.030292e-23
0.321432     	-4.019581e-23
0.322375     	3.303553e-23
0.323316     	4.110054e-23
0.324257     	-1.313149e-23
0.325198     	-1.375188e-23
0.326141     	-1.106354e-23
0.327083     	-2.804659e-23
0.328026     	-5.635168e-23
0.328969     	-2.444060e-23
0.329913     	-1.454028e-23
0.330858     	1.885713e-23
0.331805     	2.506745e-23
0.332751     	-2.133544e-23
0.333699     	6.793544e-24
0.334648     	1.547732e-23
0.335597     	-1.477293e-23
0.336546     	1.802349e-23
0.337496     	-4.435756e-23
0.338445     	-1.380358e-23
0.339395     	3.319062e-23
0.340346     	-2.825339e-23
0.341298     	1.227846e-23
0.342249     	-3.525857e-23
0.343203     	-4.911385e-25
0.344157     	1.116694e-23
0.345113     	-2.016253e-23
0.346071     	3.980807e-24
0.34703      	-4.565003e-23
0.347989     	3.091588e-23
0.348949     	1.861156e-23
0.349909     	1.814627e-23
0.350871     	-2.791735e-24
0.351832     	1.809458e-24
0.352796     	-2.486712e-23
0.35376      	-3.774012e-23
0.354726     	-2.662488e-23
0.355693     	2.481542e-24
0.356662     	-6.286573e-23
0.357633     	-3.929108e-23
0.358604     	-2.646978e-23
0.359576     	-2.688337e-24
0.360548     	3.929108e-24
0.361521     	6.927638e-24
0.362495     	-3.101927e-24
0.363469     	-2.098971e-23
0.364444     	-4.259980e-23
0.365419     	-5.490411e-23
0.366395     	2.574600e-23
0.367372     	-2.409164e-23
0.368349     	-8.375204e-24
0.369327     	-4.859686e-24
0.370306     	-4.983763e-23
0.371287     	-1.613002e-23
0.372268     	7.031035e-24
0.37325      	5.697206e-23
0.374234     	-5.480072e-24
0.375218     	8.685396e-24
0.376204     	5.376674e-24
0.377189     	5.893662e-24
0.378175     	9.719372e-24
0.37916      	2.274747e-24
0.380147     	-2.233388e-23
0.381134     	3.288043e-23
0.382123     	-8.892192e-24
0.383111     	-7.858216e-24
0.384102     	4.549493e-24
0.385092     	-1.716400e-23
0.386084     	-1.013296e-23
0.387077     	-7.651421e-24
0.38807      	-4.135903e-24
0.389065     	-3.515518e-24
0.390062     	1.799118e-23
0.391059     	3.515518e-24
0.392055     	-4.032505e-23
0.393052     	2.150670e-23
0.394049     	-1.385528e-23
0.395047     	3.308722e-24
0.396045     	3.639595e-23
0.397045     	-1.447566e-24
0.398045     	6.617445e-24
0.399047     	-1.840477e-23
0.400048     	-3.308722e-24
0.40105      	2.895132e-23
0.402051     	2.192029e-23
0.403055     	1.550964e-23
0.404058     	1.033976e-23
0.405061     	1.199412e-23
0.406066     	-7.031035e-24
0.407071     	-4.135903e-24
0.408076     	-2.895132e-24
0.409083     	-2.067952e-24
0.410091     	2.254067e-23
0.411099     	2.274747e-24
0.41211      	5.376674e-24
0.413121     	-1.199412e-23
0.414135     	-6.203855e-24
0.415147     	-2.150670e-23
0.416157     	-1.240771e-24
0.417165     	1.633682e-23
0.418172     	-1.778438e-23
0.419177     	9.098987e-24
0.42018      	5.583469e-24
0.421181     	-8.065011e-24
0.422183     	-1.282130e-23
0.423183     	0.000000e+00
0.424182     	9.926167e-24
0.42518      	2.192029e-23
0.426178     	1.426887e-23
0.427174     	2.481542e-24
0.428171     	3.722313e-24
0.429167     	-1.385528e-23
0.430163     	-5.583469e-24
0.431159     	2.067952e-25
0.432155     	-7.858216e-24
0.433152     	-1.468246e-23
0.434148     	-6.824240e-24
0.435144     	-5.169879e-24
0.43614      	5.583469e-24
0.437138     	-4.342698e-24
0.438136     	-5.997059e-24
0.439134     	-7.237830e-24
0.440134     	1.033976e-24
0.441134     	-5.583469e-24
0.442134     	-4.342698e-24
0.443135     	6.203855e-25
0.444137     	2.481542e-23
0.44514      	6.203855e-25
0.446143     	-8.271806e-24
0.447149     	-1.075335e-23
0.448154     	4.135903e-24
0.449159     	-1.799118e-23
0.450164     	-2.688337e-24
0.451171     	8.271806e-25
0.452178     	1.447566e-23
0.453185     	-3.308722e-24
0.454194     	5.169879e-25
0.455203     	6.720842e-24
0.456214     	9.512577e-24
0.457224     	-8.271806e-25
0.458237     	-5.169879e-24
0.45925      	3.101927e-24
0.460264     	-6.927638e-24
0.461281     	4.342698e-24
0.462297     	-1.127034e-23
0.463316     	-1.240771e-24
0.464336     	1.509605e-23
0.465356     	-6.100457e-24
0.466378     	2.895132e-24
0.467403     	-4.135903e-25
0.468429     	7.134433e-24
0.469455     	9.926167e-24
0.470483     	-1.168393e-23
0.471511     	-2.378144e-24
0.472542     	-6.410650e-24
0.473572     	-3.825710e-24
0.474602     	-8.788794e-24
0.475632     	2.274747e-24
0.476664     	5.893662e-24
0.477697     	-8.788794e-24
0.478729     	2.067952e-24
0.479763     	5.790264e-24
0.480797     	-5.686867e-24
0.481832     	4.135903e-25
0.482868     	1.261450e-23
0.483904     	-6.824240e-24
0.484943     	3.515518e-24
0.485981     	-8.271806e-25
0.487022     	4.652891e-24
0.488062     	-8.271806e-24
0.489105     	4.911385e-24
0.490148     	-9.822770e-25
0.491192     	7.806517e-24
0.492239     	3.101927e-25
0.493286     	1.499265e-24
0.494335     	5.997059e-24
0.495387     	4.135903e-25
0.496438     	-1.861156e-24
0.497491     	-2.378144e-24
0.498545     	-9.822770e-25
0.4996       	2.636638e-24
0.500656     	-1.747419e-23
0.501714     	-5.273276e-24
0.502772     	-3.412120e-24
0.50383      	8.065011e-24
0.504888     	1.127034e-23
0.505946     	-1.075335e-23
0.507006     	-1.757759e-24
0.508066     	-6.927638e-24
0.509126     	7.186132e-24
0.510189     	6.255553e-24
0.511251     	-9.822770e-24
0.512314     	1.057240e-23
0.513379     	1.571643e-23
0.514444     	-2.895132e-24
0.515511     	3.774012e-24
0.516578     	-5.454222e-24
0.517647     	6.410650e-24
0.518717     	1.783608e-24
0.519789     	2.145500e-24
0.520861     	-4.911385e-25
0.521935     	8.892192e-24
0.523009     	-6.979336e-25
0.524086     	-4.032505e-24
0.525163     	9.926167e-24
0.526242     	2.869283e-24
0.527321     	-1.408792e-24
0.528403     	-6.875939e-24
0.529484     	9.318707e-24
0.530569     	-1.499265e-24
0.531653     	1.156760e-23
0.532737     	-1.008126e-24
0.533821     	-8.452752e-24
0.534908     	3.179475e-24
0.535994     	-6.720842e-25
0.537081     	-3.683539e-24
0.538168     	6.520510e-24
0.539257     	7.812979e-24
0.540346     	3.134239e-24
0.541435     	-1.178086e-23
0.542527     	-1.059825e-24
0.543619     	-9.551351e-24
0.544711     	-8.730633e-24
0.545805     	-1.916409e-23
0.5469       	-3.660920e-24
0.547994     	-1.036561e-23
0.549091     	-7.774205e-24
0.550188     	1.388112e-23
0.551288     	-8.654700e-24
0.552388     	-1.284553e-23
0.553485     	-1.428664e-23
0.554579     	-1.348207e-23
0.555674     	-9.525502e-24
0.556765     	-3.038919e-24
0.557854     	-5.426757e-24
0.558944     	-6.593615e-25
0.56003      	4.887656e-24
0.561114     	4.164580e-24
0.562197     	2.833740e-24
0.563278     	-5.018418e-24
0.564359     	-1.991898e-23
0.565438     	-2.998530e-24
0.566516     	2.459731e-24
0.567591     	-4.154482e-24
0.568664     	-2.315136e-24
0.569737     	7.235003e-24
0.570808     	5.404139e-25
0.571875     	8.306945e-24
0.572943     	-2.031702e-24
0.574008     	-1.694912e-23
0.575073     	9.176686e-24
0.576138     	-8.139934e-24
0.5772       	8.344104e-24
0.578263     	1.342634e-23
0.579325     	-1.487148e-24
0.580387     	1.269044e-24
0.58145      	7.308108e-24
0.582512     	1.093752e-24
0.583574     	4.565649e-24
0.584636     	-2.465386e-24
0.585699     	-4.614117e-24
0.586758     	2.063105e-24
0.587818     	-8.294424e-24
0.588878     	-9.855082e-24
0.589937     	2.032409e-24
0.590997     	8.750020e-24
0.592054     	-1.312503e-23
0.59311      	1.133496e-23
0.594167     	-1.818505e-23
0.595221     	-7.454319e-24
0.596276     	7.851753e-24
0.59733      	2.106726e-24
0.598384     	-5.312050e-24
0.599438     	2.533241e-24
0.600489     	-4.268381e-24
0.601541     	2.517085e-24
0.602589     	-1.799764e-24
0.603638     	-5.228040e-24
0.604686     	-4.853224e-24
0.605735     	-5.703023e-24
0.606783     	-4.546262e-24
0.607832     	-1.523176e-23
0.608881     	-9.483496e-24
0.609929     	-1.547732e-24
0.610975     	-4.171446e-24
0.612021     	1.298932e-24
0.613066     	-8.132866e-24
0.614112     	-1.240125e-23
0.615158     	-3.231174e-27
0.616201     	4.227992e-24
0.617244     	-1.019274e-23
0.618287     	-9.409179e-24
0.61933      	3.969498e-24
0.620373     	-6.363798e-24
0.621413     	-1.423736e-23
0.622453     	7.011648e-25
0.62349      	-8.556149e-24
0.624527     	7.310532e-24
0.625564     	6.294327e-24
0.626599     	-1.113140e-23
0.627633     	1.011358e-24
0.628668     	-8.265344e-24
0.629702     	8.142559e-24
0.630736     	7.780668e-24
0.631771     	-8.323505e-24
0.632805     	-1.121217e-23
0.633836     	8.265344e-24
0.634868     	-8.504451e-24
