# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phiSub)
0.648051     	-2.103027e-16
0.650197     	8.612031e-16
0.652343     	7.786711e-16
0.654489     	1.990185e-16
0.656635     	-2.856113e-17
0.658781     	-2.983374e-16
0.660927     	-5.520748e-17
0.663073     	2.145203e-16
0.665219     	-1.436838e-16
0.667365     	3.118615e-16
0.669511     	-1.130618e-16
0.671657     	-4.273229e-17
0.673803     	1.363089e-16
0.675964     	3.208042e-16
0.678124     	4.475561e-16
0.680284     	8.917732e-17
0.682444     	-5.670803e-17
0.684605     	7.935939e-16
0.686765     	4.760654e-16
0.688925     	5.685997e-16
0.691085     	-3.849683e-17
0.693246     	3.808747e-16
0.695406     	1.365343e-16
0.697566     	5.567350e-16
0.699726     	3.554674e-16
0.701887     	6.613520e-17
0.704047     	3.776652e-16
0.706207     	4.299117e-16
0.708367     	3.846324e-16
0.710527     	-1.634224e-16
0.712688     	4.832975e-16
0.714848     	-5.836552e-18
0.717008     	-4.539868e-16
0.719168     	-1.101919e-16
0.721345     	-1.180896e-16
0.723522     	9.451488e-17
0.725699     	-1.604764e-16
0.727876     	1.927977e-16
0.730053     	-1.378653e-17
0.73223      	6.628880e-17
0.734407     	1.481486e-16
0.736584     	3.554753e-17
0.738761     	1.679848e-16
0.740938     	5.382926e-17
0.743115     	7.383509e-16
0.745292     	6.651437e-16
0.747469     	5.649336e-16
0.749646     	-2.257418e-16
0.751823     	2.029707e-16
0.75402      	7.192094e-16
0.756216     	-4.466068e-17
0.758412     	-2.252552e-16
0.760608     	-4.116623e-18
0.762805     	-3.410157e-16
0.764981     	1.157735e-16
0.767157     	2.296384e-16
0.769333     	2.420807e-17
0.771509     	2.584798e-16
0.773685     	9.987297e-17
0.775861     	-3.132359e-16
0.778016     	-1.583505e-16
0.780172     	1.547859e-16
0.782327     	3.492232e-17
0.784482     	2.146938e-17
0.786637     	6.117637e-16
0.788792     	6.717206e-16
0.790947     	4.834982e-16
0.793103     	4.206866e-16
0.795258     	-6.996096e-16
0.797413     	-2.088203e-16
0.799545     	-4.069672e-16
0.801678     	2.158778e-16
0.80381      	4.280602e-17
0.805943     	-2.144952e-17
0.808075     	7.763853e-17
0.810208     	6.458373e-17
0.81234      	1.073525e-16
0.814473     	-3.685476e-17
0.816605     	1.426410e-16
0.818738     	1.375060e-16
0.82087      	-5.945312e-17
0.823003     	1.656374e-16
0.825135     	1.805953e-16
0.827268     	-3.904291e-17
0.8294       	2.764215e-16
0.831533     	4.764437e-16
0.833665     	8.322598e-16
0.835798     	-3.779532e-17
0.83793      	5.657229e-17
0.840063     	-2.134294e-16
0.842195     	-1.322327e-16
0.844328     	-4.921792e-17
0.84646      	1.003680e-16
0.848593     	1.304001e-16
0.850725     	3.643459e-17
0.852858     	1.140259e-16
0.855022     	1.410214e-16
0.857186     	1.045551e-16
0.859349     	4.848854e-17
0.861513     	1.965457e-16
0.863677     	9.389660e-17
0.865841     	-1.840817e-16
0.868005     	-4.640741e-18
0.870169     	2.976921e-17
0.872333     	-1.550224e-16
0.874496     	5.361351e-16
0.87666      	-6.632167e-16
0.878824     	-8.783987e-17
0.880988     	2.094264e-16
0.883152     	-1.362708e-16
0.885316     	-1.375664e-16
0.88748      	9.182546e-17
0.889643     	2.156405e-16
0.891807     	2.589135e-16
0.893971     	1.777721e-16
0.896135     	1.007505e-16
0.898299     	1.423874e-18
0.900463     	1.918787e-16
0.902627     	2.254935e-16
0.90479      	-2.423279e-16
0.906954     	-1.824522e-16
0.909118     	-2.337050e-16
0.911282     	4.281180e-17
0.913446     	2.766012e-16
0.91561      	2.516843e-16
0.917774     	3.787393e-16
0.919937     	5.553749e-16
0.922101     	-9.090667e-17
0.924265     	2.656310e-16
0.926429     	-2.816955e-18
0.928593     	-7.727148e-17
0.930757     	2.393645e-16
0.93292      	-7.241950e-17
0.935084     	5.375231e-16
0.937248     	5.344293e-17
0.939412     	-2.449640e-16
0.941576     	2.929353e-16
0.94374      	-5.135371e-17
0.945904     	-7.124479e-19
0.948067     	-2.493277e-16
0.950231     	-7.153497e-17
0.952395     	-2.886296e-16
0.954559     	-1.812060e-16
0.956723     	4.648374e-16
0.958887     	7.542029e-17
0.961051     	2.308589e-16
0.963214     	5.413191e-16
0.965378     	-8.082850e-17
0.967542     	3.343811e-16
0.969706     	2.555090e-16
0.97187      	1.324928e-16
0.974034     	-2.174031e-16
0.976198     	-1.407135e-16
0.978361     	-3.042341e-17
0.980525     	8.630766e-17
0.982689     	3.232742e-16
0.984853     	1.743310e-16
0.987017     	-2.229968e-16
0.989181     	-2.163512e-16
0.991345     	3.244803e-16
0.993508     	-8.809220e-18
0.995672     	2.750056e-16
0.997836     	6.426138e-17
1            	2.212617e-16
1.00228      	9.222285e-17
1.00457      	1.479310e-16
1.00685      	5.655875e-16
1.00914      	-3.738347e-16
1.01143      	6.602148e-17
1.01372      	8.209350e-17
1.01602      	-7.310377e-17
1.01831      	2.222423e-16
1.02061      	2.225790e-16
1.02291      	-1.634631e-16
1.02521      	1.797565e-16
1.02751      	1.673266e-16
1.0298       	2.195198e-16
1.03209      	2.722046e-16
1.03437      	2.428484e-16
1.03666      	-1.139102e-16
1.03893      	-2.205487e-17
1.04121      	1.651880e-16
1.04348      	-5.152460e-17
1.04574      	2.680359e-16
1.04801      	1.344590e-16
1.05027      	-6.593074e-17
1.05252      	4.985456e-16
1.05478      	-2.515113e-16
1.05703      	1.711584e-16
1.05928      	1.311629e-16
1.06152      	2.328957e-17
1.06377      	3.864081e-17
1.06601      	-2.169399e-17
1.06825      	-1.479764e-16
1.07048      	2.452550e-16
1.07272      	2.086263e-16
1.07495      	1.496134e-16
1.07718      	1.379298e-16
1.0794       	9.786536e-17
1.08162      	3.214731e-16
1.08384      	2.057687e-16
1.08606      	2.947448e-16
1.08827      	-1.723173e-16
1.09049      	-1.848034e-16
1.0927       	-1.649787e-16
1.09491      	4.168312e-17
1.09711      	-1.440139e-16
1.09932      	-1.012291e-17
1.10152      	1.149090e-16
1.10373      	-7.185163e-17
1.10593      	-1.980905e-17
1.10813      	-1.533150e-16
1.11033      	1.751712e-17
1.11253      	8.680409e-17
1.11473      	8.136489e-17
1.11692      	1.902964e-16
1.11912      	-7.275785e-17
1.12132      	2.993736e-16
1.12351      	-3.657831e-17
1.12571      	2.460524e-16
1.1279       	2.046547e-16
1.13009      	2.767038e-16
1.13228      	9.631132e-17
1.13447      	1.897168e-16
1.13665      	2.012185e-16
1.13884      	-1.605466e-16
1.14103      	1.966977e-16
1.14321      	2.735689e-16
1.14539      	2.009368e-16
1.14757      	-3.496795e-16
1.14975      	1.012133e-17
1.15193      	-2.016010e-17
1.15412      	3.399290e-16
1.1563       	-2.494720e-16
1.15848      	1.155428e-17
1.16066      	-1.546032e-16
1.16284      	-2.061769e-16
1.16501      	-8.165284e-17
1.16719      	-1.618327e-16
1.16936      	4.669231e-17
1.17152      	2.467713e-16
1.17369      	1.721077e-16
1.17586      	3.501786e-16
1.17803      	-2.512441e-16
1.1802       	7.037315e-17
1.18237      	-1.846502e-17
1.18453      	1.853371e-16
1.18669      	2.217633e-16
1.18886      	1.260658e-16
1.19101      	3.934618e-17
1.19317      	-8.398851e-17
1.19533      	-2.274838e-16
1.19749      	-2.343746e-16
1.19964      	9.856088e-17
1.2018       	5.036258e-17
1.20396      	8.009945e-17
1.20612      	-1.171176e-16
1.20827      	2.719613e-16
1.21042      	-7.108883e-17
1.21258      	1.608687e-16
1.21473      	-1.119144e-16
1.21687      	-4.146607e-17
1.21902      	1.409566e-16
1.22116      	-3.309899e-16
1.22331      	9.203404e-17
1.22546      	7.810102e-17
1.2276       	1.692990e-16
1.22975      	-2.059349e-16
1.23189      	-2.941417e-16
1.23403      	-3.628863e-17
1.23617      	6.898428e-17
1.23831      	1.442272e-16
1.24045      	-2.116746e-16
1.24259      	-4.141190e-16
1.24472      	-3.535007e-16
1.24685      	1.185195e-16
1.24898      	1.016268e-17
1.2511       	-6.363362e-18
1.25322      	-3.614267e-16
1.25533      	2.168352e-16
1.25745      	6.005500e-17
1.25956      	7.570030e-17
1.26167      	7.294641e-17
1.26378      	-3.054128e-17
1.26588      	-3.957307e-17
1.26799      	-6.980602e-17
1.2701       	5.112146e-17
1.27221      	4.670375e-17
1.27432      	-3.080866e-16
1.27643      	-3.830226e-17
1.27854      	-2.196290e-16
1.28065      	-1.528197e-16
1.28275      	7.653800e-18
1.28485      	-2.674431e-17
1.28696      	-3.329135e-16
1.28906      	-8.248035e-17
1.29116      	-6.021785e-18
1.29327      	-1.837856e-16
1.29537      	-1.304939e-16
1.29747      	-3.080758e-16
1.29958      	-1.485072e-16
1.30168      	-3.037084e-16
1.30378      	-2.084104e-16
1.30589      	-1.667293e-16
1.30799      	-1.547715e-16
1.31009      	-2.205119e-16
1.3122       	-2.810369e-16
1.3143       	-1.773978e-16
1.3164       	-2.968235e-16
1.31851      	-1.850970e-16
1.32061      	-2.846781e-16
1.32271      	-1.847415e-16
1.32482      	-2.518174e-16
1.32692      	-2.835070e-16
1.32902      	-3.169214e-16
1.33113      	-2.496899e-16
1.33324      	-2.015327e-16
1.33535      	-5.086485e-17
1.33746      	1.220884e-16
1.33957      	-9.853648e-17
1.34169      	6.272292e-16
1.34381      	-2.462354e-16
1.34592      	-5.552325e-16
1.34804      	-1.974396e-16
1.35016      	-2.253955e-17
1.35227      	-1.979124e-16
1.35439      	-1.761960e-16
1.35651      	-2.313198e-16
1.35864      	-2.151072e-16
1.36076      	-4.984170e-16
1.36289      	-4.909971e-16
1.36502      	-3.694163e-16
1.36716      	-4.257858e-16
1.3693       	-3.890901e-16
1.37144      	-2.448388e-17
1.37357      	-2.019406e-16
1.37571      	-3.171662e-16
1.37786      	-3.845048e-16
1.38         	-3.268701e-16
1.38215      	-3.072548e-16
1.3843       	-3.002209e-16
1.38645      	-3.855727e-16
1.38861      	-4.452573e-16
1.39076      	-4.212712e-16
1.39291      	-3.497248e-16
1.39507      	-4.316619e-16
1.39722      	1.482321e-16
1.39937      	-2.223739e-16
1.40153      	-3.574537e-16
1.40369      	-4.222572e-16
1.40584      	-3.269200e-16
1.408        	-2.599001e-16
1.41015      	5.643024e-17
1.4123       	-2.008983e-17
1.41446      	-6.876476e-17
1.41662      	-1.269179e-16
1.41878      	9.458429e-17
1.42094      	-2.217110e-16
1.4231       	-1.501233e-16
1.42526      	-8.410109e-17
1.42743      	2.204263e-16
1.4296       	-3.874157e-17
1.43177      	-8.125787e-17
1.43394      	1.122387e-16
1.43612      	-6.922328e-17
1.43831      	-1.148683e-16
1.44049      	-4.501716e-16
1.44269      	1.028922e-16
1.44488      	5.615896e-16
1.44708      	6.293742e-16
1.44929      	3.093361e-17
1.4515       	3.379357e-16
1.45371      	7.322864e-16
1.45592      	1.093846e-15
1.45814      	3.368799e-16
1.46036      	-7.008929e-17
1.46259      	-7.550876e-17
1.46482      	1.543385e-16
1.46705      	-6.051105e-17
1.46929      	5.117958e-17
1.47153      	1.265549e-16
1.47378      	1.027166e-15
1.47603      	4.966964e-16
1.47829      	8.135271e-16
1.48054      	1.360397e-15
1.48281      	1.141414e-15
1.48508      	-7.909499e-16
1.48736      	-9.642068e-16
1.48965      	-9.654942e-16
1.49194      	8.539427e-17
1.49424      	-1.808491e-16
1.49653      	-1.232835e-16
1.49884      	-1.831167e-16
1.50115      	-1.193946e-16
1.50347      	3.896033e-17
1.50579      	1.547051e-16
1.50813      	3.086515e-16
1.51046      	9.469714e-16
1.5128       	1.040016e-15
1.51515      	1.389084e-15
1.51751      	9.234684e-16
1.51987      	4.680480e-16
1.52224      	-1.254135e-17
1.52461      	4.232625e-16
1.52699      	3.339634e-16
1.52936      	-1.186718e-16
1.53172      	6.086233e-17
1.53409      	-1.621910e-16
1.53645      	-2.368145e-16
1.53882      	7.157170e-17
1.54118      	8.232800e-17
1.54355      	-1.771486e-16
1.54591      	-3.138913e-17
1.54828      	6.820594e-17
1.55064      	1.659268e-17
1.55301      	-2.172984e-16
1.55537      	-2.403423e-16
1.55774      	-1.400362e-16
1.5601       	-2.121529e-16
1.56247      	-2.805871e-16
1.56483      	-8.580840e-17
1.5672       	6.936514e-17
1.56956      	-1.904605e-16
1.57193      	-2.319883e-16
1.5743       	-7.358228e-17
1.57668      	5.602869e-17
1.57906      	6.741439e-17
1.58144      	-2.783311e-16
1.58382      	-1.211756e-16
1.5862       	-1.656425e-16
1.58857      	-2.404196e-16
1.59095      	-2.306431e-16
1.59333      	-1.105510e-16
1.59571      	-6.547748e-17
1.59809      	5.555379e-17
1.60046      	1.807001e-17
1.60284      	2.323464e-16
1.60524      	5.035408e-16
1.60763      	4.748921e-16
1.61002      	5.296798e-16
1.61241      	4.146626e-16
1.61481      	8.464940e-16
1.6172       	6.919168e-16
1.61959      	-1.604839e-16
1.62198      	-2.232506e-16
1.62439      	-1.834100e-16
1.6268       	-1.811888e-16
1.62921      	-2.008444e-16
1.63161      	-2.574258e-16
1.63402      	1.107527e-16
1.63643      	1.954003e-16
1.63884      	-2.040140e-16
1.64124      	1.963364e-16
1.64365      	6.892769e-16
1.64606      	5.497101e-16
1.64847      	1.117601e-15
1.65089      	2.538205e-16
1.65332      	5.081149e-16
1.65574      	3.929024e-16
1.65817      	1.225083e-15
1.66059      	-1.879825e-17
1.66301      	1.371087e-16
1.66544      	1.250442e-16
1.66786      	-7.201557e-17
1.67029      	2.207468e-16
1.67271      	1.089660e-15
1.67514      	4.497392e-16
1.67758      	1.427993e-15
1.68002      	3.651320e-16
1.68246      	4.490657e-16
1.68491      	3.846527e-16
1.68735      	-2.871523e-16
1.68979      	-2.574838e-16
1.69223      	-1.518066e-16
1.69468      	-4.390430e-17
1.69712      	-1.518695e-16
1.69956      	-4.377321e-17
1.70202      	-1.278704e-16
1.70449      	2.264352e-16
1.70695      	2.351792e-16
1.70941      	1.250036e-17
1.71187      	1.933201e-16
1.71434      	4.233858e-16
1.7168       	-2.645797e-16
1.71926      	4.151647e-16
1.72173      	1.032929e-16
1.72419      	-3.602692e-16
1.72665      	-1.632767e-16
1.72911      	-1.416467e-16
1.73158      	-1.156212e-16
1.73404      	-1.964709e-16
1.7365       	-1.137953e-17
1.73896      	-1.854192e-16
1.74143      	-6.801399e-17
1.74389      	-1.243334e-16
1.74635      	-1.871265e-17
1.74881      	-1.054629e-16
1.75128      	-9.850792e-17
1.75374      	-9.680522e-17
1.7562       	-9.573928e-17
1.75866      	-2.558390e-16
1.76113      	-2.556358e-16
1.76359      	-1.498752e-16
1.76605      	-1.097846e-16
1.76851      	-1.999689e-16
1.77098      	-2.785716e-16
1.77344      	-2.066488e-16
1.7759       	-2.164274e-16
1.77837      	-1.244937e-16
1.78083      	-1.314716e-16
1.78329      	-2.682644e-16
1.78575      	-1.318682e-16
1.78822      	-1.946943e-16
1.79068      	-2.590870e-16
1.79314      	-2.371289e-16
1.7956       	-2.443186e-16
1.79807      	-1.537717e-16
1.80053      	-4.855425e-16
1.80299      	-1.698136e-16
1.80545      	-9.893131e-17
1.80792      	-7.231348e-17
1.81038      	-2.093508e-16
1.81284      	-2.080887e-16
1.8153       	-2.605341e-16
1.81777      	-3.679126e-16
1.82023      	-5.703749e-16
1.82269      	-2.160946e-16
1.82515      	-3.248457e-16
1.82762      	-5.824644e-17
1.83008      	-2.562624e-16
1.83254      	-4.390724e-16
1.83501      	-2.962042e-16
1.83747      	-7.629388e-17
1.83993      	-1.035289e-16
1.84239      	8.189767e-17
1.84486      	5.376914e-16
1.84732      	1.534090e-15
1.84978      	6.574253e-16
1.85224      	-1.772935e-16
1.85471      	4.008764e-16
1.85717      	-3.275928e-16
1.85963      	-4.151089e-16
1.86209      	-2.269310e-16
1.86456      	-1.427416e-16
1.86702      	-5.630835e-17
1.86948      	-2.866218e-16
1.87194      	-6.902976e-17
1.87441      	-2.516934e-16
1.87687      	-6.945343e-17
1.87933      	-3.825914e-16
1.88179      	-9.453883e-17
1.88426      	-4.239955e-16
1.88672      	-6.426590e-16
1.88918      	-3.488052e-16
1.89165      	-3.504473e-16
1.89411      	6.371607e-17
1.89657      	2.105564e-16
1.89903      	3.844000e-16
1.9015       	4.198619e-17
1.9039       	-4.404146e-16
1.9063       	7.846726e-17
1.9087       	-3.707895e-16
1.91111      	-8.112893e-17
1.91351      	7.640884e-17
1.91591      	-1.516424e-16
1.91831      	-3.064847e-16
1.92072      	5.490872e-16
1.92312      	-3.145209e-16
1.92552      	-1.665918e-16
1.92792      	-1.769285e-17
1.93033      	-5.901486e-16
1.93273      	5.659793e-16
1.93513      	-1.384209e-16
1.93745      	2.003266e-16
1.93976      	-1.265936e-16
1.94208      	-5.428261e-17
1.9444       	4.555865e-16
1.94671      	2.976516e-16
1.94903      	6.533293e-16
1.95135      	-2.390964e-16
1.95367      	-7.382066e-16
1.95598      	-1.356539e-15
1.9583       	-2.186472e-16
1.96062      	-5.849624e-16
1.96293      	-1.331689e-16
1.96525      	-4.384514e-16
1.96757      	-1.879310e-16
1.96988      	-4.662712e-16
1.9722       	-4.491985e-16
1.97452      	-1.581828e-16
1.97683      	-6.913138e-16
1.97915      	-4.370122e-16
1.98147      	-5.387477e-16
1.98378      	-3.543413e-16
1.9861       	-1.934384e-16
1.98842      	-1.405029e-16
1.99073      	-2.133969e-16
1.99305      	-2.727554e-16
1.99537      	-2.416598e-16
1.99768      	-1.868532e-16
2            	-3.269674e-16
2.00233      	-4.529730e-16
2.00466      	-2.473579e-16
2.00699      	-1.534131e-16
2.00932      	-5.444341e-16
2.01166      	-6.625162e-16
2.01399      	-5.849402e-17
2.01632      	-4.162509e-16
2.01865      	-2.975205e-16
2.02099      	1.771352e-16
2.02333      	7.971000e-16
2.02566      	-4.917140e-16
2.028        	-5.187050e-16
2.03034      	-5.889952e-16
2.03267      	-5.203865e-16
2.03501      	-2.044446e-16
2.03735      	-3.230530e-16
2.03968      	6.814752e-16
2.04202      	-8.377091e-16
2.04436      	-4.115914e-16
2.04669      	-2.813015e-16
2.04903      	3.164694e-16
2.05137      	-1.919955e-16
2.0537       	1.878632e-16
2.05604      	1.597789e-16
2.05838      	9.212203e-17
2.06072      	-2.524408e-16
2.06307      	1.430174e-17
2.06541      	-3.506437e-16
2.06775      	-3.686329e-16
2.07009      	-2.188665e-16
2.07243      	-4.139614e-16
2.07478      	-1.927106e-16
2.07713      	-6.479909e-16
2.07947      	1.029811e-15
2.08182      	1.136289e-16
2.08417      	-1.196382e-16
2.08652      	-1.713331e-16
2.08887      	3.669509e-17
2.09123      	-2.077364e-17
2.09358      	-1.501313e-16
2.09594      	-1.207950e-16
2.09829      	-4.972153e-16
2.10064      	3.983770e-16
2.103        	-5.900913e-16
2.10536      	-1.474345e-16
2.10772      	-4.697806e-17
2.11008      	-2.172967e-16
2.11244      	-6.063087e-16
2.11481      	-5.242992e-16
2.11717      	-3.619604e-16
2.11955      	-9.659699e-17
2.12192      	-1.785812e-16
2.12429      	-3.451766e-16
2.12667      	-7.793155e-17
2.12905      	4.399549e-17
2.13143      	1.457772e-16
2.13381      	-4.187667e-16
2.13619      	3.182150e-17
2.13858      	-7.114245e-16
2.14096      	4.203254e-16
2.14335      	-7.478751e-16
2.14574      	-5.040870e-16
2.14814      	-4.236317e-17
2.15053      	-1.413425e-16
2.15293      	-7.646209e-17
2.15533      	2.409029e-16
2.15773      	-2.198399e-16
2.16013      	-3.725814e-16
2.16254      	-3.742121e-16
2.16495      	-3.770405e-16
2.16735      	-1.916375e-16
2.16977      	4.475968e-17
2.17218      	1.341508e-16
2.17459      	-3.075496e-16
2.17702      	6.665565e-16
2.17943      	2.029480e-16
2.18184      	-6.834918e-16
2.18426      	-3.211315e-16
2.18667      	-1.682914e-16
2.18908      	-3.953374e-16
2.1915       	-3.636189e-16
2.19391      	2.299039e-16
