# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sumDirection(phiSub)
0.0119048    	1.131113e-05
0.0133951    	1.134166e-06
0.014881     	4.042240e-07
0.0163668    	2.452847e-07
0.0178549    	2.180333e-07
0.0193453    	2.003004e-07
0.0208334    	1.885626e-07
0.0223214    	1.801701e-07
0.0238073    	1.742733e-07
0.0252909    	1.701227e-07
0.0267722    	1.671306e-07
0.0282535    	1.642936e-07
0.0297326    	1.623131e-07
0.0312116    	1.609870e-07
0.0326907    	1.597343e-07
0.0341698    	1.588278e-07
0.0356488    	1.580884e-07
0.0371279    	1.573648e-07
0.0386047    	1.568382e-07
0.0400815    	1.563532e-07
0.0415583    	1.561049e-07
0.0430351    	1.557887e-07
0.0445119    	1.555184e-07
0.0459864    	1.552363e-07
0.0474609    	1.550930e-07
0.0489332    	1.549211e-07
0.0504054    	1.548058e-07
0.0518754    	1.548322e-07
0.0533453    	1.548341e-07
0.054813     	1.548441e-07
0.0562784    	1.548951e-07
0.0577438    	1.549858e-07
0.0592069    	1.550728e-07
0.0606701    	1.551339e-07
0.0621309    	1.551710e-07
0.0635918    	1.551875e-07
0.0650504    	1.552416e-07
0.0665089    	1.553299e-07
0.0679653    	1.554107e-07
0.0694216    	1.554771e-07
0.0708779    	1.555490e-07
0.0723319    	1.556520e-07
0.0737859    	1.557168e-07
0.0752399    	1.558077e-07
0.0766917    	1.558908e-07
0.0781434    	1.559119e-07
0.0795929    	1.558942e-07
0.0810423    	1.559051e-07
0.0824895    	1.558999e-07
0.0839344    	1.558490e-07
0.0853793    	1.560101e-07
0.0868219    	1.559430e-07
0.0882623    	1.558705e-07
0.0897004    	1.558371e-07
0.0911384    	1.559046e-07
0.0925742    	1.560074e-07
0.0940078    	1.561487e-07
0.095439     	1.562744e-07
0.096868     	1.563643e-07
0.0982948    	1.564965e-07
0.0997193    	1.566416e-07
0.101144     	1.567842e-07
0.102566     	1.570334e-07
0.103986     	1.573493e-07
0.105404     	1.575441e-07
0.106821     	1.577562e-07
0.108237     	1.579492e-07
0.10965      	1.581193e-07
0.111061     	1.584150e-07
0.11247      	1.586314e-07
0.113879     	1.588698e-07
0.115285     	1.590751e-07
0.11669      	1.593073e-07
0.118092     	1.595155e-07
0.119492     	1.597785e-07
0.120889     	1.600265e-07
0.122285     	1.602654e-07
0.123678     	1.604968e-07
0.125069     	1.607237e-07
0.126458     	1.609599e-07
0.127844     	1.612067e-07
0.129229     	1.614490e-07
0.130613     	1.616984e-07
0.131995     	1.619279e-07
0.133375     	1.621563e-07
0.134753     	1.623775e-07
0.136128     	1.625952e-07
0.137502     	1.628378e-07
0.138875     	1.630363e-07
0.140246     	1.632650e-07
0.141616     	1.634880e-07
0.142982     	1.636891e-07
0.144349     	1.638737e-07
0.145714     	1.640626e-07
0.147076     	1.642700e-07
0.148439     	1.644671e-07
0.149799     	1.646460e-07
0.151157     	1.648759e-07
0.152516     	1.651711e-07
0.153871     	1.654560e-07
0.155225     	1.657771e-07
0.156577     	1.660732e-07
0.157926     	1.663472e-07
0.159276     	1.666916e-07
0.160623     	1.670818e-07
0.161968     	1.674223e-07
0.163314     	1.677391e-07
0.164657     	1.681023e-07
0.165997     	1.685038e-07
0.167338     	1.688819e-07
0.168677     	1.692797e-07
0.170013     	1.696993e-07
0.17135      	1.700858e-07
0.172684     	1.704942e-07
0.174019     	1.708676e-07
0.175351     	1.712938e-07
0.176683     	1.716728e-07
0.178013     	1.720622e-07
0.179343     	1.724506e-07
0.180671     	1.728260e-07
0.181999     	1.731754e-07
0.183325     	1.735821e-07
0.184651     	1.739684e-07
0.185974     	1.743344e-07
0.187298     	1.746600e-07
0.188622     	1.750123e-07
0.189943     	1.753541e-07
0.191264     	1.756772e-07
0.192584     	1.760054e-07
0.193903     	1.763022e-07
0.19522      	1.765859e-07
0.196537     	1.768318e-07
0.197855     	1.770842e-07
0.19917      	1.773148e-07
0.200485     	1.775433e-07
0.2018       	1.777370e-07
0.203112     	1.779074e-07
0.204425     	1.780693e-07
0.205738     	1.782478e-07
0.207049     	1.784307e-07
0.208359     	1.786434e-07
0.20967      	1.788127e-07
0.210981     	1.790144e-07
0.212289     	1.791888e-07
0.213598     	1.793713e-07
0.214906     	1.794334e-07
0.216215     	1.795198e-07
0.217523     	1.794845e-07
0.218832     	1.795160e-07
0.22014      	1.796253e-07
0.221449     	1.797419e-07
0.222757     	1.798669e-07
0.224066     	1.799849e-07
0.225374     	1.801102e-07
0.226683     	1.802489e-07
0.227991     	1.803859e-07
0.2293       	1.804605e-07
0.230606     	1.805397e-07
0.231912     	1.806376e-07
0.233216     	1.807041e-07
0.23452      	1.807455e-07
0.235822     	1.807833e-07
0.237124     	1.808127e-07
0.238423     	1.808226e-07
0.239723     	1.807927e-07
0.24102      	1.808694e-07
0.242318     	1.809194e-07
0.243613     	1.809475e-07
0.244908     	1.809747e-07
0.246201     	1.809927e-07
0.247494     	1.811820e-07
0.248787     	1.814626e-07
0.250078     	1.817125e-07
0.251369     	1.820372e-07
0.252657     	1.824154e-07
0.253943     	1.827699e-07
0.25523      	1.831232e-07
0.256514     	1.835180e-07
0.257796     	1.839350e-07
0.259078     	1.843709e-07
0.260357     	1.850073e-07
0.261637     	1.851601e-07
0.262917     	1.849104e-07
0.264194     	1.846564e-07
0.265469     	1.847828e-07
0.266742     	1.850525e-07
0.268013     	1.852480e-07
0.269282     	1.853463e-07
0.27055      	1.853650e-07
0.271817     	1.853959e-07
0.273081     	1.854218e-07
0.274345     	1.854577e-07
0.275607     	1.855367e-07
0.276869     	1.856143e-07
0.278129     	1.856434e-07
0.279389     	1.857889e-07
0.280649     	1.860721e-07
0.281908     	1.857005e-07
0.283166     	1.850901e-07
0.284424     	1.850026e-07
0.285679     	1.850391e-07
0.286932     	1.852037e-07
0.288185     	1.854222e-07
0.289439     	1.856643e-07
0.290692     	1.857029e-07
0.291945     	1.857581e-07
0.293192     	1.860258e-07
0.294432     	1.862109e-07
0.295665     	1.862911e-07
0.296892     	1.862655e-07
0.298113     	1.861827e-07
0.299327     	1.860804e-07
0.300535     	1.861066e-07
0.301735     	1.862625e-07
0.302929     	1.864171e-07
0.304116     	1.865922e-07
0.3053       	1.867787e-07
0.306477     	1.869686e-07
0.307649     	1.871360e-07
0.308814     	1.872637e-07
0.309976     	1.874466e-07
0.311132     	1.875876e-07
0.312282     	1.878646e-07
0.313428     	1.881233e-07
0.31457      	1.883072e-07
0.315709     	1.885767e-07
0.316844     	1.887603e-07
0.317975     	1.889295e-07
0.319102     	1.891019e-07
0.320226     	1.895144e-07
0.321345     	1.899200e-07
0.322463     	1.902816e-07
0.323578     	1.906933e-07
0.32469      	1.911632e-07
0.325801     	1.918219e-07
0.32691      	1.922337e-07
0.328017     	1.926680e-07
0.329122     	1.931661e-07
0.330227     	1.936368e-07
0.331331     	1.940570e-07
0.332434     	1.945303e-07
0.333538     	1.949913e-07
0.334641     	1.955051e-07
0.335743     	1.958369e-07
0.336842     	1.959397e-07
0.33794      	1.960942e-07
0.339037     	1.964754e-07
