# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sumDirection(phiSub)
0.0119048    	1.129092e-05
0.0133951    	1.124867e-06
0.014881     	4.027323e-07
0.0163668    	2.459643e-07
0.0178549    	2.192892e-07
0.0193453    	2.015254e-07
0.0208334    	1.897396e-07
0.0223214    	1.812875e-07
0.0238073    	1.753442e-07
0.0252909    	1.711539e-07
0.0267722    	1.681304e-07
0.0282535    	1.652687e-07
0.0297326    	1.632683e-07
0.0312116    	1.619252e-07
0.0326907    	1.606581e-07
0.0341698    	1.597389e-07
0.0356488    	1.589888e-07
0.0371279    	1.582558e-07
0.0386047    	1.577209e-07
0.0400815    	1.572287e-07
0.0415583    	1.569749e-07
0.0430351    	1.566490e-07
0.0445119    	1.563773e-07
0.0459864    	1.560914e-07
0.0474609    	1.559450e-07
0.0489332    	1.557694e-07
0.0504054    	1.556506e-07
0.0518754    	1.556736e-07
0.0533453    	1.556721e-07
0.054813     	1.556791e-07
0.0562784    	1.557276e-07
0.0577438    	1.558161e-07
0.0592069    	1.559011e-07
0.0606701    	1.559601e-07
0.0621309    	1.559953e-07
0.0635918    	1.560098e-07
0.0650504    	1.560623e-07
0.0665089    	1.561490e-07
0.0679653    	1.562284e-07
0.0694216    	1.562936e-07
0.0708779    	1.563645e-07
0.0723319    	1.564664e-07
0.0737859    	1.565303e-07
0.0752399    	1.566204e-07
0.0766917    	1.567026e-07
0.0781434    	1.567229e-07
0.0795929    	1.567045e-07
0.0810423    	1.567146e-07
0.0824895    	1.567087e-07
0.0839344    	1.566574e-07
0.0853793    	1.568179e-07
0.0868219    	1.567503e-07
0.0882623    	1.566772e-07
0.0897004    	1.566434e-07
0.0911384    	1.567103e-07
0.0925742    	1.568128e-07
0.0940078    	1.569535e-07
0.095439     	1.570785e-07
0.096868     	1.571679e-07
0.0982948    	1.572996e-07
0.0997193    	1.574443e-07
0.101144     	1.575866e-07
0.102566     	1.578356e-07
0.103986     	1.581512e-07
0.105404     	1.583456e-07
0.106821     	1.585574e-07
0.108237     	1.587501e-07
0.10965      	1.589200e-07
0.111061     	1.592155e-07
0.11247      	1.594318e-07
0.113879     	1.596701e-07
0.115285     	1.598750e-07
0.11669      	1.601070e-07
0.118092     	1.603149e-07
0.119492     	1.605776e-07
0.120889     	1.608255e-07
0.122285     	1.610641e-07
0.123678     	1.612950e-07
0.125069     	1.615222e-07
0.126458     	1.617579e-07
0.127844     	1.620045e-07
0.129229     	1.622464e-07
0.130613     	1.624955e-07
0.131995     	1.627250e-07
0.133375     	1.629533e-07
0.134753     	1.631741e-07
0.136128     	1.633919e-07
0.137502     	1.636342e-07
0.138875     	1.638321e-07
0.140246     	1.640599e-07
0.141616     	1.642827e-07
0.142982     	1.644838e-07
0.144349     	1.646681e-07
0.145714     	1.648566e-07
0.147076     	1.650641e-07
0.148439     	1.652612e-07
0.149799     	1.654400e-07
0.151157     	1.656699e-07
0.152516     	1.659643e-07
0.153871     	1.662490e-07
0.155225     	1.665700e-07
