# Region type : patch bottom
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sumDirection(phi)
0.0119048    	0.000000e+00
0.0136413    	2.247035e-06
0.0153687    	1.718846e-07
0.0170962    	9.359691e-08
0.0188297    	4.897101e-08
0.0205632    	4.260156e-08
0.0222967    	3.859342e-08
0.0240302    	3.597732e-08
0.0257607    	3.417159e-08
0.027488     	3.288779e-08
0.0292154    	3.193074e-08
0.0309397    	3.120895e-08
0.032664     	3.065015e-08
0.0343883    	3.022925e-08
0.0361126    	2.986735e-08
0.0378339    	2.962421e-08
0.0395551    	2.946256e-08
0.0412763    	2.930346e-08
0.0429975    	2.922384e-08
0.0447188    	2.916920e-08
0.04644      	2.913743e-08
0.0481612    	2.909141e-08
0.0498794    	2.908417e-08
0.0515975    	2.909070e-08
0.0533156    	2.908935e-08
0.0550306    	2.909595e-08
0.0567456    	2.910923e-08
0.0584575    	2.912668e-08
0.0601694    	2.911154e-08
0.0618782    	2.911706e-08
0.063587     	2.913981e-08
0.0652926    	2.917375e-08
0.0669983    	2.917836e-08
0.0687009    	2.919646e-08
0.0704034    	2.920333e-08
0.072106     	2.926215e-08
0.0738054    	2.930502e-08
0.0755049    	2.932552e-08
0.0772043    	2.934179e-08
0.0789006    	2.935550e-08
0.0805969    	2.935743e-08
0.0822932    	2.935638e-08
0.0839896    	2.935160e-08
0.0856827    	2.934887e-08
0.0873759    	2.936012e-08
0.0890691    	2.936538e-08
0.0907591    	2.937275e-08
0.0924492    	2.937519e-08
0.0941361    	2.937928e-08
0.095823     	2.940069e-08
0.0975067    	2.935957e-08
0.0991905    	2.931003e-08
0.100871     	2.927963e-08
0.102549     	2.926346e-08
0.104226     	2.925648e-08
0.1059       	2.923919e-08
0.107572     	2.921670e-08
0.109243     	2.919881e-08
0.110911     	2.918470e-08
0.112576     	2.917423e-08
0.114241     	2.917713e-08
0.115903     	2.919456e-08
0.117561     	2.921989e-08
0.11922      	2.923701e-08
0.120876     	2.925674e-08
0.122528     	2.928127e-08
0.124181     	2.931237e-08
0.12583      	2.934089e-08
0.127479     	2.936087e-08
0.129126     	2.939870e-08
0.130769     	2.942084e-08
0.132412     	2.945004e-08
0.134052     	2.946952e-08
0.135689     	2.950414e-08
0.137326     	2.954535e-08
0.13896      	2.959862e-08
0.140591     	2.964917e-08
0.142218     	2.970093e-08
0.143846     	2.975004e-08
0.145471     	2.979518e-08
0.147092     	2.984114e-08
0.14871      	2.988585e-08
0.150329     	2.993564e-08
0.151944     	2.998719e-08
0.153556     	3.003332e-08
0.155169     	3.008339e-08
0.156778     	3.013627e-08
0.158387     	3.018520e-08
0.159993     	3.023207e-08
0.161596     	3.028618e-08
0.163199     	3.033933e-08
0.164799     	3.038766e-08
0.166399     	3.043728e-08
0.167996     	3.048606e-08
0.169593     	3.053704e-08
0.171187     	3.059051e-08
0.172781     	3.064627e-08
0.174372     	3.069366e-08
0.175963     	3.074536e-08
0.177553     	3.078496e-08
0.179141     	3.083657e-08
0.180726     	3.088482e-08
0.182311     	3.093758e-08
0.183892     	3.098390e-08
0.185474     	3.104766e-08
0.187052     	3.110557e-08
0.188631     	3.116608e-08
0.190206     	3.122898e-08
0.191782     	3.129539e-08
0.193354     	3.135871e-08
0.194927     	3.142636e-08
0.196496     	3.149705e-08
0.198065     	3.158095e-08
0.199635     	3.166657e-08
0.201201     	3.174944e-08
0.202767     	3.183639e-08
0.20433      	3.191926e-08
0.205894     	3.200625e-08
0.207457     	3.209334e-08
0.209017     	3.217841e-08
0.210577     	3.226553e-08
0.212137     	3.235933e-08
0.213694     	3.244947e-08
0.215251     	3.253763e-08
0.216808     	3.262082e-08
0.218362     	3.270223e-08
0.219916     	3.278531e-08
0.22147      	3.286230e-08
0.223024     	3.293562e-08
0.224575     	3.301103e-08
0.226126     	3.308805e-08
0.227677     	3.315794e-08
0.229224     	3.321810e-08
0.230772     	3.328584e-08
0.23232      	3.334725e-08
0.233868     	3.340212e-08
0.235412     	3.345934e-08
0.236957     	3.351156e-08
0.238501     	3.356026e-08
0.240046     	3.361241e-08
0.241591     	3.366532e-08
0.243135     	3.371947e-08
0.244677     	3.377287e-08
0.246218     	3.382863e-08
0.24776      	3.388894e-08
0.249301     	3.393298e-08
0.250843     	3.398323e-08
0.252384     	3.401831e-08
0.253926     	3.406465e-08
0.255467     	3.411065e-08
0.257009     	3.415722e-08
0.25855      	3.419091e-08
0.260092     	3.423308e-08
0.261636     	3.427517e-08
0.263181     	3.431699e-08
0.264726     	3.435569e-08
0.26627      	3.438909e-08
0.267815     	3.442856e-08
0.26936      	3.446557e-08
0.270901     	3.450324e-08
0.272443     	3.453168e-08
0.273984     	3.456086e-08
0.275522     	3.459067e-08
0.27706      	3.463248e-08
0.278599     	3.465467e-08
0.280133     	3.468344e-08
0.281668     	3.470913e-08
0.283203     	3.474758e-08
0.284738     	3.478261e-08
