# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phiSub)
10.5496      	7.024525e-11
10.5521      	7.026509e-11
10.5545      	7.028427e-11
10.5569      	7.030408e-11
10.5593      	7.032363e-11
10.5617      	7.034243e-11
10.5642      	7.036058e-11
10.5666      	7.037949e-11
10.569       	7.039815e-11
10.5714      	7.041653e-11
10.5738      	7.043474e-11
10.5763      	7.045142e-11
10.5787      	7.046953e-11
10.5811      	7.048645e-11
10.5835      	7.050344e-11
10.586       	7.052091e-11
10.5884      	7.053915e-11
10.5908      	7.055521e-11
10.5932      	7.057125e-11
10.5956      	7.058596e-11
10.5981      	7.060284e-11
10.6005      	7.061835e-11
10.6029      	7.063322e-11
10.6053      	7.064664e-11
10.6077      	7.065926e-11
10.6102      	7.067170e-11
10.6126      	7.068403e-11
10.615       	7.069461e-11
10.6174      	7.070694e-11
10.6199      	7.072147e-11
10.6223      	7.073426e-11
10.6247      	7.074679e-11
10.6271      	7.075881e-11
10.6295      	7.077045e-11
10.632       	7.078197e-11
10.6344      	7.079280e-11
10.6368      	7.080317e-11
10.6392      	7.081263e-11
10.6416      	7.082210e-11
10.6441      	7.083104e-11
10.6465      	7.083835e-11
10.6489      	7.084666e-11
10.6513      	7.085628e-11
10.6538      	7.086461e-11
10.6562      	7.087375e-11
10.6586      	7.088052e-11
10.661       	7.088748e-11
10.6634      	7.089398e-11
10.6659      	7.090016e-11
10.6683      	7.090607e-11
10.6707      	7.091128e-11
10.6731      	7.091725e-11
10.6755      	7.092097e-11
10.678       	7.092452e-11
10.6804      	7.092849e-11
10.6828      	7.093233e-11
10.6852      	7.093511e-11
10.6877      	7.093719e-11
10.6901      	7.094020e-11
10.6925      	7.094232e-11
10.6949      	7.094435e-11
10.6973      	7.094565e-11
10.6998      	7.094667e-11
10.7022      	7.094775e-11
10.7046      	7.094858e-11
10.707       	7.094960e-11
10.7094      	7.094987e-11
10.7119      	7.094989e-11
10.7143      	7.094911e-11
10.7167      	7.094778e-11
10.7191      	7.094638e-11
10.7215      	7.094533e-11
10.724       	7.094568e-11
10.7264      	7.094797e-11
10.7288      	7.095410e-11
10.7312      	7.096077e-11
10.7337      	7.096135e-11
10.7361      	7.094893e-11
10.7385      	7.092176e-11
10.7409      	7.090888e-11
10.7433      	7.090666e-11
10.7458      	7.091125e-11
10.7482      	7.091148e-11
10.7506      	7.091617e-11
10.753       	7.090682e-11
10.7554      	7.087657e-11
10.7579      	7.086110e-11
10.7603      	7.085049e-11
10.7627      	7.084003e-11
10.7651      	7.082987e-11
10.7676      	7.081992e-11
10.77        	7.080885e-11
10.7724      	7.079864e-11
10.7748      	7.078782e-11
10.7772      	7.077731e-11
10.7797      	7.076519e-11
10.7821      	7.074929e-11
10.7845      	7.074792e-11
10.7869      	7.073476e-11
10.7893      	7.071968e-11
10.7918      	7.070489e-11
10.7942      	7.069070e-11
10.7966      	7.067807e-11
10.799       	7.066479e-11
10.8015      	7.065088e-11
10.8039      	7.063549e-11
10.8063      	7.062095e-11
10.8087      	7.060648e-11
10.8111      	7.059142e-11
10.8136      	7.057675e-11
10.816       	7.056143e-11
10.8184      	7.054459e-11
10.8208      	7.052846e-11
10.8232      	7.051158e-11
10.8257      	7.049491e-11
10.8281      	7.047849e-11
10.8305      	7.046133e-11
10.8329      	7.044408e-11
