# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sumDirection(phiSub)
0.0119048    	1.422614e-05
0.0133951    	1.116750e-06
0.0148787    	5.548790e-07
0.0163646    	3.437469e-07
0.0178527    	3.065383e-07
0.0193408    	2.792846e-07
0.0208289    	2.611065e-07
0.0223147    	2.484847e-07
0.0238006    	2.394928e-07
0.0252842    	2.325762e-07
0.0267655    	2.272830e-07
0.0282468    	2.231763e-07
0.0297259    	2.199711e-07
0.031205     	2.174485e-07
0.032684     	2.153712e-07
0.0341631    	2.137891e-07
0.0356422    	2.128305e-07
0.037119     	2.118672e-07
0.0385958    	2.113310e-07
0.0400726    	2.109787e-07
0.0415494    	2.106679e-07
0.0430263    	2.104063e-07
0.0445031    	2.101309e-07
0.0459776    	2.099913e-07
0.0474521    	2.099620e-07
0.0489244    	2.099116e-07
0.0503966    	2.099327e-07
0.0518666    	2.100885e-07
0.0533366    	2.099760e-07
0.0548043    	2.100235e-07
0.0562697    	2.101024e-07
0.0577351    	2.103697e-07
0.0591983    	2.107912e-07
0.0606614    	2.111913e-07
0.0621223    	2.113297e-07
0.0635831    	2.112959e-07
0.0650417    	2.113860e-07
0.0665003    	2.115044e-07
0.0679566    	2.115876e-07
0.069413     	2.115885e-07
0.0708693    	2.115455e-07
0.0723233    	2.116446e-07
0.0737774    	2.116627e-07
0.0752314    	2.116751e-07
0.0766832    	2.117683e-07
0.0781349    	2.117782e-07
0.0795844    	2.117641e-07
0.0810339    	2.117773e-07
0.082481     	2.117973e-07
0.083926     	2.118229e-07
0.0853709    	2.118631e-07
0.0868135    	2.115171e-07
0.0882539    	2.111823e-07
0.0896919    	2.110471e-07
0.0911278    	2.109224e-07
0.0925636    	2.108159e-07
0.0939971    	2.107610e-07
0.0954284    	2.106926e-07
0.0968574    	2.106074e-07
0.0982842    	2.106519e-07
0.0997087    	2.107525e-07
0.101133     	2.108567e-07
0.102555     	2.110061e-07
0.103975     	2.112302e-07
0.105393     	2.114642e-07
0.106811     	2.117142e-07
0.108227     	2.120056e-07
0.10964      	2.122082e-07
0.111051     	2.124741e-07
0.11246      	2.127240e-07
0.113868     	2.130005e-07
0.115275     	2.133194e-07
0.116679     	2.136617e-07
0.118081     	2.139059e-07
0.119481     	2.142946e-07
0.120879     	2.146493e-07
0.122274     	2.149794e-07
0.123668     	2.153083e-07
0.125059     	2.156111e-07
0.126447     	2.159080e-07
0.127834     	2.162130e-07
0.129218     	2.165340e-07
0.130603     	2.168898e-07
0.131985     	2.172587e-07
0.133365     	2.175765e-07
0.134743     	2.179271e-07
0.136118     	2.183255e-07
0.137492     	2.187027e-07
0.138865     	2.190365e-07
0.140236     	2.194177e-07
0.141605     	2.198471e-07
0.142972     	2.202456e-07
0.144339     	2.206332e-07
0.145704     	2.210133e-07
0.147066     	2.214223e-07
0.148429     	2.218147e-07
0.149789     	2.221386e-07
0.151147     	2.224404e-07
0.152506     	2.227813e-07
0.153862     	2.231044e-07
0.155215     	2.235586e-07
0.156567     	2.240284e-07
0.157917     	2.245108e-07
0.159266     	2.249717e-07
0.160613     	2.255475e-07
