# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sumDirection(phiSub)
0.0119048    	6.945065e-06
0.0136322    	8.083248e-07
0.0154387    	4.507853e-07
0.0172354    	2.058631e-07
0.0190255    	1.777461e-07
0.0208123    	1.522025e-07
0.0225927    	1.376847e-07
0.0243698    	1.278620e-07
0.0261436    	1.214277e-07
0.0279143    	1.169212e-07
0.0296817    	1.139396e-07
0.0314459    	1.118066e-07
0.0332101    	1.099702e-07
0.0349711    	1.085789e-07
0.0367289    	1.074821e-07
0.0384867    	1.065926e-07
0.0402413    	1.059088e-07
0.0419959    	1.053673e-07
0.0437473    	1.049022e-07
0.0454987    	1.045378e-07
0.0472468    	1.042444e-07
0.048995     	1.039914e-07
0.05074      	1.037866e-07
0.0524849    	1.036235e-07
0.0542267    	1.034462e-07
0.0559684    	1.032817e-07
0.057707     	1.031461e-07
0.0594423    	1.030291e-07
0.0611777    	1.029260e-07
0.0629098    	1.028436e-07
0.064642     	1.027518e-07
0.0663709    	1.026721e-07
0.0680967    	1.025997e-07
0.0698224    	1.025409e-07
0.071545     	1.025006e-07
0.0732675    	1.024551e-07
0.0749869    	1.024153e-07
0.0767062    	1.023951e-07
0.0784224    	1.023886e-07
0.0801385    	1.023728e-07
0.0818547    	1.023600e-07
0.0835677    	1.023413e-07
0.0852806    	1.023420e-07
0.0869904    	1.023336e-07
0.0887001    	1.023712e-07
0.0904099    	1.024022e-07
0.0921164    	1.024019e-07
0.093823     	1.023831e-07
0.0955295    	1.023638e-07
0.0972329    	1.023622e-07
0.0989362    	1.023705e-07
0.100636     	1.023887e-07
0.102336     	1.023959e-07
0.104033     	1.024049e-07
0.10573      	1.024104e-07
0.107424     	1.024146e-07
0.109118     	1.024497e-07
0.110808     	1.024677e-07
0.112499     	1.024895e-07
0.114186     	1.025100e-07
0.115873     	1.025239e-07
0.117557     	1.025479e-07
0.119238     	1.026280e-07
0.120919     	1.027093e-07
0.122596     	1.028092e-07
0.124274     	1.029079e-07
0.125949     	1.030124e-07
0.127623     	1.031163e-07
0.129297     	1.032259e-07
0.130969     	1.033259e-07
0.13264      	1.034225e-07
0.134308     	1.035021e-07
0.135976     	1.035896e-07
0.137641     	1.036848e-07
0.139305     	1.037867e-07
0.140967     	1.038827e-07
0.142625     	1.039583e-07
0.144284     	1.040583e-07
0.145939     	1.041653e-07
0.147594     	1.042323e-07
0.149246     	1.043312e-07
0.150898     	1.044360e-07
0.152547     	1.045379e-07
0.154195     	1.046428e-07
0.155841     	1.047440e-07
0.157486     	1.048571e-07
0.159129     	1.049574e-07
0.160771     	1.050578e-07
0.16241      	1.051545e-07
0.164049     	1.052578e-07
0.165685     	1.053490e-07
0.167321     	1.054415e-07
0.168954     	1.055319e-07
0.170587     	1.056398e-07
0.172219     	1.057512e-07
0.173849     	1.058577e-07
0.175478     	1.059691e-07
0.177105     	1.060870e-07
0.178731     	1.062063e-07
0.180357     	1.063341e-07
0.18198      	1.064733e-07
0.183603     	1.066016e-07
0.185226     	1.066869e-07
0.186846     	1.068056e-07
0.188466     	1.069467e-07
0.190086     	1.070852e-07
0.191702     	1.071628e-07
0.193319     	1.072613e-07
0.194936     	1.073662e-07
0.196549     	1.074386e-07
0.198162     	1.075191e-07
0.199772     	1.076403e-07
0.201382     	1.077943e-07
0.202993     	1.079742e-07
0.204603     	1.081438e-07
0.20621      	1.083213e-07
0.207816     	1.084858e-07
0.209423     	1.086587e-07
0.211027     	1.088235e-07
0.212631     	1.089810e-07
0.214234     	1.091302e-07
0.215838     	1.092772e-07
0.217438     	1.094225e-07
0.219038     	1.095697e-07
0.220639     	1.097099e-07
0.222239     	1.098440e-07
0.223839     	1.099557e-07
0.225436     	1.100588e-07
0.227033     	1.101680e-07
0.228631     	1.102722e-07
0.230228     	1.103674e-07
0.231825     	1.104351e-07
0.233422     	1.105066e-07
0.235019     	1.105728e-07
0.236616     	1.106249e-07
0.238213     	1.106798e-07
0.23981      	1.107061e-07
0.241407     	1.107355e-07
0.243004     	1.107862e-07
0.244601     	1.107969e-07
0.246195     	1.108356e-07
0.247788     	1.108616e-07
0.249382     	1.108922e-07
0.250976     	1.108176e-07
0.252569     	1.107565e-07
0.254163     	1.107627e-07
0.255753     	1.107530e-07
0.257343     	1.107593e-07
0.258934     	1.107199e-07
0.260524     	1.107363e-07
0.262114     	1.107272e-07
0.263705     	1.107290e-07
0.265295     	1.106869e-07
0.266885     	1.106729e-07
0.268475     	1.106857e-07
0.270066     	1.107005e-07
0.271652     	1.107319e-07
0.273239     	1.107364e-07
0.274826     	1.107567e-07
0.276413     	1.107658e-07
0.278        	1.107572e-07
0.279586     	1.107518e-07
0.281173     	1.107562e-07
0.28276      	1.107548e-07
0.284347     	1.107203e-07
0.285934     	1.108003e-07
0.287517     	1.110002e-07
0.289097     	1.113929e-07
0.290677     	1.115156e-07
0.292253     	1.113575e-07
0.293829     	1.110303e-07
0.295402     	1.109300e-07
0.296975     	1.109203e-07
0.298544     	1.109202e-07
0.300113     	1.108917e-07
0.301679     	1.108992e-07
0.303241     	1.109153e-07
0.304796     	1.109779e-07
0.306348     	1.110456e-07
0.307897     	1.111315e-07
0.309441     	1.112730e-07
0.310983     	1.113695e-07
0.312521     	1.114308e-07
0.314052     	1.114830e-07
0.31558      	1.115021e-07
0.317104     	1.115215e-07
0.318625     	1.115181e-07
0.320142     	1.115496e-07
0.321653     	1.116905e-07
0.323161     	1.118102e-07
0.324661     	1.119167e-07
0.326156     	1.120516e-07
0.327643     	1.120410e-07
0.329124     	1.121746e-07
0.330599     	1.123645e-07
0.332067     	1.125075e-07
0.333528     	1.125916e-07
0.334983     	1.126949e-07
0.336432     	1.128337e-07
0.337875     	1.130031e-07
0.339311     	1.131275e-07
0.340741     	1.133158e-07
0.342165     	1.134318e-07
0.343586     	1.135999e-07
0.345        	1.137441e-07
0.346409     	1.139439e-07
0.347815     	1.139791e-07
0.349214     	1.140143e-07
0.350608     	1.140627e-07
0.351998     	1.142412e-07
0.353383     	1.144445e-07
0.354764     	1.146250e-07
0.356143     	1.148065e-07
0.357516     	1.150878e-07
0.358886     	1.153224e-07
0.360253     	1.155293e-07
0.361617     	1.157177e-07
0.362978     	1.159068e-07
0.364336     	1.160991e-07
0.365695     	1.163224e-07
0.36705      	1.165341e-07
0.368402     	1.166968e-07
0.369755     	1.169120e-07
0.371104     	1.171929e-07
0.372454     	1.174889e-07
0.373804     	1.177325e-07
0.375153     	1.179771e-07
0.376503     	1.182540e-07
0.377852     	1.184702e-07
0.379199     	1.184945e-07
0.380546     	1.184765e-07
0.381889     	1.184494e-07
0.383233     	1.183295e-07
0.384574     	1.184385e-07
0.385915     	1.185543e-07
0.387255     	1.187139e-07
0.388596     	1.188159e-07
0.389937     	1.190203e-07
0.391278     	1.191976e-07
0.392619     	1.193100e-07
0.393959     	1.194960e-07
0.3953       	1.196082e-07
0.396641     	1.196293e-07
0.397982     	1.198231e-07
0.399323     	1.200956e-07
0.400663     	1.202880e-07
0.402004     	1.205308e-07
0.403345     	1.206560e-07
0.404686     	1.208549e-07
0.40603      	1.210159e-07
0.407373     	1.211340e-07
0.40872      	1.213046e-07
0.410067     	1.214305e-07
0.411414     	1.214912e-07
0.412761     	1.217014e-07
0.414108     	1.218433e-07
0.415458     	1.219452e-07
0.416805     	1.220941e-07
0.418151     	1.222511e-07
0.419495     	1.223752e-07
0.420839     	1.224066e-07
0.422183     	1.224829e-07
0.423527     	1.226110e-07
0.42487      	1.226218e-07
0.426214     	1.226558e-07
0.427558     	1.226745e-07
0.428902     	1.227282e-07
0.430245     	1.228076e-07
0.431589     	1.228894e-07
0.432933     	1.230486e-07
0.434277     	1.231394e-07
0.43562      	1.232029e-07
0.436964     	1.233664e-07
0.438308     	1.235989e-07
0.439655     	1.237672e-07
0.441002     	1.239383e-07
0.442349     	1.240957e-07
0.443696     	1.241725e-07
0.445043     	1.242496e-07
0.446387     	1.243829e-07
0.44773      	1.245334e-07
0.449077     	1.246543e-07
0.450424     	1.247088e-07
0.451771     	1.247056e-07
0.453118     	1.247445e-07
0.454465     	1.248747e-07
0.455816     	1.250334e-07
0.457166     	1.251804e-07
0.45852      	1.253058e-07
0.459873     	1.253600e-07
0.461227     	1.254531e-07
0.462581     	1.255723e-07
0.463938     	1.256290e-07
0.465295     	1.257646e-07
0.466652     	1.257059e-07
0.468013     	1.258113e-07
0.469373     	1.258185e-07
0.470737     	1.258634e-07
0.472101     	1.258181e-07
0.473465     	1.259467e-07
0.47483      	1.260773e-07
0.476194     	1.261702e-07
0.477558     	1.262314e-07
0.478922     	1.263198e-07
0.480286     	1.264643e-07
0.48165      	1.265834e-07
0.483018     	1.267529e-07
0.484385     	1.269273e-07
0.485753     	1.271073e-07
0.487121     	1.272519e-07
0.488492     	1.273654e-07
0.489863     	1.275364e-07
0.491235     	1.276731e-07
0.492606     	1.278307e-07
0.493981     	1.280277e-07
0.495356     	1.281449e-07
0.496735     	1.282697e-07
0.498114     	1.283229e-07
0.499493     	1.284441e-07
0.500871     	1.285636e-07
0.50225      	1.286800e-07
0.503629     	1.287831e-07
0.505012     	1.288607e-07
0.506394     	1.290202e-07
0.507777     	1.291793e-07
0.50916      	1.292173e-07
0.510542     	1.292766e-07
0.511921     	1.294301e-07
0.513296     	1.295685e-07
0.514671     	1.296045e-07
0.516042     	1.295730e-07
0.517413     	1.295449e-07
0.51878      	1.296464e-07
0.520143     	1.297964e-07
0.521506     	1.299225e-07
0.522869     	1.300140e-07
0.524229     	1.301152e-07
0.525588     	1.301399e-07
0.526944     	1.302267e-07
0.528299     	1.303330e-07
0.529655     	1.304277e-07
0.53101      	1.304827e-07
0.532362     	1.305923e-07
0.533713     	1.305712e-07
0.535065     	1.305605e-07
0.536416     	1.305764e-07
0.537768     	1.305721e-07
0.539119     	1.305759e-07
0.540467     	1.305644e-07
0.541815     	1.305394e-07
0.543162     	1.305061e-07
0.544514     	1.304401e-07
0.545865     	1.303830e-07
0.547217     	1.303936e-07
0.548569     	1.304707e-07
0.54992      	1.304981e-07
0.551272     	1.305240e-07
0.552623     	1.306303e-07
0.553979     	1.306384e-07
0.555335     	1.305926e-07
0.55669      	1.305993e-07
0.55805      	1.306244e-07
0.55941      	1.306290e-07
0.56077      	1.306980e-07
0.56213      	1.307506e-07
0.56349      	1.308002e-07
0.564849     	1.308300e-07
0.566214     	1.308596e-07
0.567578     	1.308891e-07
0.568942     	1.309305e-07
0.57031      	1.309551e-07
0.571679     	1.310191e-07
0.573047     	1.310396e-07
0.57442      	1.310778e-07
0.575793     	1.310970e-07
0.57717      	1.310556e-07
0.578547     	1.311177e-07
0.579925     	1.311704e-07
0.581302     	1.312563e-07
0.582684     	1.312128e-07
0.584066     	1.312300e-07
0.585447     	1.312162e-07
0.586829     	1.312214e-07
0.588211     	1.311653e-07
0.589598     	1.311457e-07
0.590984     	1.311531e-07
0.592371     	1.311320e-07
0.593757     	1.311669e-07
0.595144     	1.311547e-07
0.596535     	1.311400e-07
0.597926     	1.311471e-07
0.599317     	1.311308e-07
0.600709     	1.311229e-07
0.602105     	1.311479e-07
0.603501     	1.311887e-07
0.604897     	1.312595e-07
0.606298     	1.312446e-07
0.607699     	1.312114e-07
0.609105     	1.311763e-07
0.610511     	1.311846e-07
0.611917     	1.312357e-07
0.613324     	1.312132e-07
0.614735     	1.312283e-07
0.616146     	1.311626e-07
0.617557     	1.311218e-07
0.618968     	1.310678e-07
0.62038      	1.310329e-07
0.621796     	1.309488e-07
0.623213     	1.310285e-07
0.624629     	1.313412e-07
0.626046     	1.315605e-07
0.627462     	1.315928e-07
0.628879     	1.314081e-07
0.630301     	1.312497e-07
0.631723     	1.313299e-07
0.633144     	1.313452e-07
0.634566     	1.313332e-07
0.635994     	1.314838e-07
0.637421     	1.321127e-07
0.638849     	1.328511e-07
0.640282     	1.334843e-07
0.641715     	1.340552e-07
0.643148     	1.344606e-07
0.644581     	1.342163e-07
0.64602      	1.336951e-07
0.647459     	1.331474e-07
0.648898     	1.328952e-07
0.650343     	1.329118e-07
0.651788     	1.329945e-07
0.653233     	1.330596e-07
0.654678     	1.330914e-07
0.656122     	1.331581e-07
0.657567     	1.332480e-07
0.659018     	1.333619e-07
0.660469     	1.337051e-07
0.66192      	1.343111e-07
0.663371     	1.352008e-07
0.664822     	1.362574e-07
0.66628      	1.370621e-07
0.667737     	1.374895e-07
0.669194     	1.375467e-07
0.670651     	1.372659e-07
0.672115     	1.364839e-07
0.673579     	1.358679e-07
0.675043     	1.354474e-07
0.676507     	1.351160e-07
0.677977     	1.348687e-07
0.679447     	1.346954e-07
0.680918     	1.345166e-07
0.682388     	1.344295e-07
0.683859     	1.342719e-07
0.685336     	1.342494e-07
0.686813     	1.341206e-07
0.688291     	1.340161e-07
0.689775     	1.338922e-07
0.691259     	1.338014e-07
0.692744     	1.336995e-07
0.694228     	1.335824e-07
0.695712     	1.335247e-07
0.697197     	1.334927e-07
0.698681     	1.334078e-07
0.700173     	1.333795e-07
0.701664     	1.332946e-07
0.703156     	1.332657e-07
0.704648     	1.332393e-07
0.706147     	1.331730e-07
0.707646     	1.331903e-07
0.709145     	1.331641e-07
0.710645     	1.331490e-07
0.712144     	1.331263e-07
0.713651     	1.330887e-07
0.71515      	1.330599e-07
0.716649     	1.331201e-07
0.718149     	1.331859e-07
0.71964      	1.331849e-07
0.721131     	1.331328e-07
0.722622     	1.331373e-07
0.724106     	1.332870e-07
0.725589     	1.333995e-07
0.727072     	1.334047e-07
0.728556     	1.335266e-07
0.730039     	1.336345e-07
0.731514     	1.336914e-07
0.732989     	1.336965e-07
0.734465     	1.335967e-07
0.73594      	1.335383e-07
0.737415     	1.335310e-07
0.738882     	1.336156e-07
0.740349     	1.337018e-07
0.741816     	1.338226e-07
0.743283     	1.339365e-07
0.744741     	1.340136e-07
0.7462       	1.340430e-07
0.747659     	1.339722e-07
0.749117     	1.338785e-07
0.750576     	1.339683e-07
0.752034     	1.342111e-07
0.753493     	1.346105e-07
0.754943     	1.343792e-07
0.756393     	1.341514e-07
0.757843     	1.343932e-07
0.759293     	1.346565e-07
0.760743     	1.348465e-07
0.762193     	1.350104e-07
0.763643     	1.351168e-07
0.765093     	1.351907e-07
0.766543     	1.352153e-07
0.767993     	1.352103e-07
0.769444     	1.352075e-07
0.770894     	1.352932e-07
0.772344     	1.353286e-07
0.773794     	1.353467e-07
0.775244     	1.353722e-07
0.776684     	1.354530e-07
0.778125     	1.355131e-07
0.779566     	1.356279e-07
0.781007     	1.357670e-07
0.782447     	1.358756e-07
0.783888     	1.359808e-07
0.785329     	1.361099e-07
0.78677      	1.362022e-07
0.78821      	1.363882e-07
0.789651     	1.364945e-07
0.791092     	1.365080e-07
0.792533     	1.365705e-07
0.793973     	1.366772e-07
0.795414     	1.367812e-07
0.796855     	1.368816e-07
0.798296     	1.370224e-07
0.799736     	1.371745e-07
0.801177     	1.373372e-07
0.802618     	1.374235e-07
0.804059     	1.375459e-07
0.805489     	1.376731e-07
0.806919     	1.378114e-07
0.808349     	1.380240e-07
0.80978      	1.382474e-07
0.81121      	1.386235e-07
0.81264      	1.390464e-07
0.81407      	1.392335e-07
0.8155       	1.392460e-07
0.816931     	1.393075e-07
0.818361     	1.394425e-07
0.819791     	1.396117e-07
0.821221     	1.400295e-07
0.822652     	1.404382e-07
0.824082     	1.404966e-07
0.825512     	1.405292e-07
0.826942     	1.409684e-07
0.828361     	1.414715e-07
0.829779     	1.415074e-07
0.831198     	1.414314e-07
0.832616     	1.411523e-07
0.834035     	1.410244e-07
0.835453     	1.411183e-07
0.836872     	1.412886e-07
0.83829      	1.415791e-07
0.839709     	1.418603e-07
0.841127     	1.420126e-07
0.842546     	1.418651e-07
0.843964     	1.417998e-07
0.845383     	1.418536e-07
0.846788     	1.419167e-07
0.848194     	1.419797e-07
0.8496       	1.420934e-07
0.851005     	1.422196e-07
0.852411     	1.423497e-07
0.853817     	1.424696e-07
0.855222     	1.425531e-07
0.856628     	1.426760e-07
0.858033     	1.427938e-07
0.859425     	1.428472e-07
0.860817     	1.429563e-07
0.862209     	1.431101e-07
0.863601     	1.433651e-07
0.864992     	1.436736e-07
0.866384     	1.440575e-07
0.867776     	1.442691e-07
0.869168     	1.441148e-07
0.87056      	1.440597e-07
0.871952     	1.440271e-07
0.873343     	1.440302e-07
0.874735     	1.440691e-07
0.876127     	1.442582e-07
0.877519     	1.446474e-07
0.878911     	1.450100e-07
0.880303     	1.449658e-07
0.881694     	1.450476e-07
0.883086     	1.452485e-07
0.884478     	1.453024e-07
0.88587      	1.450599e-07
0.887262     	1.449002e-07
0.888637     	1.449202e-07
0.890011     	1.449605e-07
0.891386     	1.449544e-07
0.892761     	1.449490e-07
0.894136     	1.450205e-07
0.895511     	1.451099e-07
0.896886     	1.451660e-07
0.898261     	1.452110e-07
0.899635     	1.452910e-07
0.90101      	1.453739e-07
0.902385     	1.454476e-07
0.90376      	1.455218e-07
0.905135     	1.456825e-07
0.90651      	1.457486e-07
0.907885     	1.458893e-07
0.909259     	1.459655e-07
0.910634     	1.459595e-07
0.912009     	1.460210e-07
0.913384     	1.460272e-07
0.914759     	1.460802e-07
0.916134     	1.460830e-07
0.917509     	1.460380e-07
0.918883     	1.459805e-07
0.920258     	1.458878e-07
0.921633     	1.457997e-07
0.923008     	1.458340e-07
0.924383     	1.459862e-07
0.925758     	1.461940e-07
0.927133     	1.464439e-07
0.928507     	1.465118e-07
0.929882     	1.464473e-07
0.931257     	1.464958e-07
0.932632     	1.468001e-07
0.934007     	1.473255e-07
0.935382     	1.485160e-07
0.936757     	1.500420e-07
0.938131     	1.509553e-07
0.939506     	1.497345e-07
