# Region type : patch bottom
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sumDirection(phi)
10.6392      	6.857290e-09
10.6416      	6.855860e-09
10.6441      	6.854434e-09
10.6465      	6.853008e-09
10.6489      	6.851591e-09
10.6513      	6.850179e-09
10.6538      	6.848756e-09
10.6562      	6.847352e-09
10.6586      	6.845976e-09
10.661       	6.844566e-09
10.6634      	6.843164e-09
10.6659      	6.841768e-09
10.6683      	6.840374e-09
10.6707      	6.838989e-09
10.6731      	6.837593e-09
10.6755      	6.836219e-09
10.678       	6.834851e-09
10.6804      	6.833489e-09
10.6828      	6.832149e-09
10.6852      	6.830818e-09
10.6877      	6.829473e-09
10.6901      	6.828139e-09
10.6925      	6.826810e-09
10.6949      	6.825479e-09
10.6973      	6.824164e-09
10.6998      	6.822823e-09
10.7022      	6.821511e-09
10.7046      	6.820200e-09
10.707       	6.818897e-09
10.7094      	6.817615e-09
10.7119      	6.816325e-09
10.7143      	6.815062e-09
10.7167      	6.813793e-09
10.7191      	6.812523e-09
10.7215      	6.811279e-09
10.724       	6.810037e-09
10.7264      	6.808858e-09
10.7288      	6.807718e-09
10.7312      	6.806719e-09
10.7337      	6.805779e-09
10.7361      	6.804739e-09
10.7385      	6.803419e-09
10.7409      	6.801860e-09
10.7433      	6.800446e-09
10.7458      	6.799154e-09
10.7482      	6.798038e-09
10.7506      	6.796993e-09
10.753       	6.795781e-09
10.7554      	6.794506e-09
10.7579      	6.793206e-09
10.7603      	6.791924e-09
10.7627      	6.790725e-09
10.7651      	6.789540e-09
10.7676      	6.788328e-09
10.77        	6.787150e-09
10.7724      	6.785985e-09
10.7748      	6.784787e-09
10.7772      	6.783579e-09
10.7797      	6.782319e-09
10.7821      	6.780876e-09
10.7845      	6.779527e-09
10.7869      	6.778168e-09
10.7893      	6.777515e-09
10.7918      	6.777050e-09
10.7942      	6.776143e-09
10.7966      	6.775141e-09
10.799       	6.774087e-09
10.8015      	6.773062e-09
10.8039      	6.772057e-09
10.8063      	6.771018e-09
10.8087      	6.770013e-09
10.8111      	6.769046e-09
10.8136      	6.768056e-09
10.816       	6.767062e-09
10.8184      	6.766091e-09
10.8208      	6.765132e-09
10.8232      	6.764163e-09
10.8257      	6.763229e-09
10.8281      	6.762317e-09
10.8305      	6.761397e-09
10.8329      	6.760468e-09
10.8354      	6.759568e-09
10.8378      	6.758673e-09
10.8402      	6.757803e-09
10.8426      	6.756944e-09
10.845       	6.756108e-09
10.8475      	6.755255e-09
10.8499      	6.754410e-09
10.8523      	6.753575e-09
10.8547      	6.752747e-09
10.8571      	6.751926e-09
10.8596      	6.751116e-09
10.862       	6.750321e-09
10.8644      	6.749537e-09
10.8668      	6.748768e-09
10.8692      	6.748007e-09
10.8717      	6.747249e-09
10.8741      	6.746484e-09
10.8765      	6.745724e-09
10.8789      	6.745009e-09
10.8814      	6.744266e-09
10.8838      	6.743556e-09
10.8862      	6.742847e-09
10.8886      	6.742150e-09
10.891       	6.741459e-09
10.8935      	6.740790e-09
10.8959      	6.740144e-09
10.8983      	6.739495e-09
10.9007      	6.738880e-09
10.9031      	6.738265e-09
10.9056      	6.737649e-09
10.908       	6.737039e-09
10.9104      	6.736436e-09
10.9128      	6.735858e-09
10.9153      	6.735285e-09
10.9177      	6.734741e-09
10.9201      	6.734166e-09
10.9225      	6.733593e-09
10.9249      	6.733055e-09
10.9274      	6.732529e-09
10.9298      	6.732007e-09
10.9322      	6.731494e-09
10.9346      	6.730993e-09
10.937       	6.730505e-09
10.9395      	6.730021e-09
10.9419      	6.729547e-09
10.9443      	6.729083e-09
10.9467      	6.728631e-09
10.9492      	6.728195e-09
10.9516      	6.727767e-09
10.954       	6.727301e-09
10.9564      	6.726891e-09
10.9588      	6.726487e-09
10.9613      	6.726078e-09
10.9637      	6.725687e-09
10.9661      	6.725301e-09
10.9685      	6.724926e-09
10.9709      	6.724632e-09
10.9734      	6.724293e-09
10.9758      	6.723920e-09
10.9782      	6.723561e-09
10.9806      	6.723204e-09
10.9831      	6.722853e-09
10.9855      	6.722542e-09
10.9879      	6.722227e-09
10.9903      	6.721932e-09
10.9927      	6.721645e-09
10.9952      	6.721362e-09
10.9976      	6.721078e-09
11           	6.720821e-09
11.0024      	6.720597e-09
11.0049      	6.720584e-09
11.0073      	6.719952e-09
11.0098      	6.719925e-09
11.0122      	6.719699e-09
11.0146      	6.719516e-09
11.0171      	6.719326e-09
11.0195      	6.719146e-09
11.022       	6.718988e-09
11.0244      	6.718831e-09
11.0268      	6.718670e-09
11.0293      	6.718542e-09
11.0317      	6.718397e-09
11.0341      	6.718328e-09
11.0366      	6.718242e-09
11.039       	6.718183e-09
11.0415      	6.718128e-09
11.0439      	6.718056e-09
11.0463      	6.717987e-09
11.0488      	6.717928e-09
11.0512      	6.717867e-09
11.0537      	6.717812e-09
11.0561      	6.717778e-09
11.0585      	6.717720e-09
11.061       	6.717695e-09
11.0634      	6.717655e-09
11.0659      	6.717646e-09
11.0683      	6.717636e-09
11.0707      	6.717655e-09
11.0732      	6.717657e-09
11.0756      	6.717661e-09
11.078       	6.717682e-09
11.0805      	6.717717e-09
11.0829      	6.717762e-09
11.0854      	6.717849e-09
11.0878      	6.717896e-09
11.0902      	6.717957e-09
11.0927      	6.718025e-09
11.0951      	6.718101e-09
11.0976      	6.718186e-09
11.1         	6.718284e-09
11.1024      	6.718412e-09
11.1049      	6.718594e-09
11.1073      	6.718913e-09
11.1098      	6.719096e-09
11.1122      	6.718821e-09
11.1146      	6.718155e-09
11.1171      	6.717601e-09
11.1195      	6.717766e-09
11.122       	6.718027e-09
11.1244      	6.718339e-09
11.1268      	6.718560e-09
11.1293      	6.718814e-09
11.1317      	6.719112e-09
11.1341      	6.719405e-09
11.1366      	6.719681e-09
11.139       	6.719960e-09
11.1415      	6.720240e-09
11.1439      	6.720495e-09
11.1463      	6.720784e-09
11.1488      	6.721070e-09
11.1512      	6.721366e-09
11.1537      	6.721682e-09
11.1561      	6.722027e-09
11.1585      	6.722291e-09
11.161       	6.722593e-09
11.1634      	6.722893e-09
11.1659      	6.723202e-09
11.1683      	6.723505e-09
11.1707      	6.723812e-09
11.1732      	6.724116e-09
11.1756      	6.724437e-09
11.178       	6.724767e-09
11.1805      	6.725090e-09
11.1829      	6.725430e-09
11.1854      	6.725774e-09
11.1878      	6.726125e-09
11.1902      	6.726497e-09
11.1927      	6.726860e-09
11.1951      	6.727230e-09
11.1976      	6.727601e-09
11.2         	6.727975e-09
11.2024      	6.728354e-09
11.2049      	6.728738e-09
11.2073      	6.729134e-09
11.2098      	6.729514e-09
11.2122      	6.729900e-09
11.2146      	6.730300e-09
11.2171      	6.730705e-09
11.2195      	6.731116e-09
11.222       	6.731520e-09
11.2244      	6.731917e-09
11.2268      	6.732325e-09
11.2293      	6.732735e-09
11.2317      	6.733162e-09
11.2341      	6.733606e-09
11.2366      	6.734042e-09
11.239       	6.734473e-09
11.2415      	6.734931e-09
11.2439      	6.735371e-09
11.2463      	6.735830e-09
11.2488      	6.736282e-09
11.2512      	6.736733e-09
11.2537      	6.737187e-09
11.2561      	6.737647e-09
11.2585      	6.738108e-09
11.261       	6.738577e-09
11.2634      	6.739054e-09
11.2659      	6.739531e-09
11.2683      	6.740020e-09
11.2707      	6.740501e-09
11.2732      	6.741001e-09
11.2756      	6.741486e-09
11.278       	6.741942e-09
11.2805      	6.742398e-09
11.2829      	6.742856e-09
11.2854      	6.743364e-09
11.2878      	6.743890e-09
11.2902      	6.744385e-09
11.2927      	6.744877e-09
11.2951      	6.745355e-09
11.2976      	6.745809e-09
11.3         	6.746214e-09
11.3024      	6.746579e-09
11.3049      	6.746604e-09
11.3073      	6.747180e-09
11.3098      	6.748234e-09
11.3122      	6.749668e-09
11.3146      	6.750574e-09
11.3171      	6.751416e-09
11.3195      	6.752347e-09
11.322       	6.753028e-09
11.3244      	6.753372e-09
11.3268      	6.753571e-09
11.3293      	6.753959e-09
11.3317      	6.754441e-09
11.3341      	6.754884e-09
11.3366      	6.755525e-09
11.339       	6.756074e-09
11.3415      	6.756650e-09
11.3439      	6.757233e-09
11.3463      	6.757818e-09
11.3488      	6.758415e-09
11.3512      	6.759010e-09
11.3537      	6.759615e-09
11.3561      	6.760234e-09
11.3585      	6.760857e-09
11.361       	6.761478e-09
11.3634      	6.762189e-09
11.3659      	6.762745e-09
11.3683      	6.763417e-09
11.3707      	6.764100e-09
11.3732      	6.764832e-09
11.3756      	6.765753e-09
11.378       	6.766575e-09
11.3805      	6.767112e-09
11.3829      	6.767490e-09
11.3854      	6.767900e-09
11.3878      	6.768340e-09
11.3902      	6.768880e-09
11.3927      	6.769454e-09
11.3951      	6.770026e-09
11.3976      	6.770617e-09
11.4         	6.771220e-09
11.4024      	6.771832e-09
11.4049      	6.772448e-09
11.4073      	6.773071e-09
11.4098      	6.773699e-09
11.4122      	6.774316e-09
11.4146      	6.774936e-09
11.4171      	6.775567e-09
11.4195      	6.776197e-09
11.422       	6.776827e-09
11.4244      	6.777454e-09
11.4268      	6.778092e-09
11.4293      	6.778724e-09
11.4317      	6.779356e-09
11.4341      	6.779990e-09
11.4366      	6.780635e-09
11.439       	6.781267e-09
11.4415      	6.781898e-09
11.4439      	6.782526e-09
11.4463      	6.783153e-09
11.4488      	6.783785e-09
11.4512      	6.784423e-09
11.4537      	6.785050e-09
11.4561      	6.785680e-09
11.4585      	6.786288e-09
11.461       	6.786904e-09
11.4634      	6.787535e-09
11.4659      	6.788157e-09
11.4683      	6.788789e-09
11.4707      	6.789401e-09
11.4732      	6.790034e-09
11.4756      	6.790645e-09
11.478       	6.791234e-09
11.4805      	6.791826e-09
11.4829      	6.792444e-09
11.4854      	6.793123e-09
11.4878      	6.793931e-09
11.4902      	6.794743e-09
11.4927      	6.795569e-09
11.4951      	6.796404e-09
11.4976      	6.797260e-09
11.5         	6.798176e-09
11.5024      	6.799135e-09
11.5049      	6.800106e-09
11.5073      	6.801111e-09
11.5098      	6.802146e-09
11.5122      	6.803229e-09
11.5146      	6.804403e-09
11.5171      	6.805690e-09
11.5195      	6.807125e-09
11.522       	6.808942e-09
11.5244      	6.811616e-09
11.5268      	6.815635e-09
11.5293      	6.819615e-09
11.5317      	6.820233e-09
11.5341      	6.819543e-09
11.5366      	6.818984e-09
11.539       	6.818642e-09
11.5415      	6.818310e-09
11.5439      	6.818226e-09
11.5463      	6.818247e-09
11.5488      	6.818376e-09
11.5512      	6.818607e-09
11.5537      	6.818907e-09
11.5561      	6.819298e-09
11.5585      	6.819729e-09
11.561       	6.820197e-09
11.5634      	6.820709e-09
11.5659      	6.821257e-09
11.5683      	6.821825e-09
11.5707      	6.822431e-09
11.5732      	6.823053e-09
11.5756      	6.823699e-09
11.578       	6.824364e-09
11.5805      	6.825045e-09
11.5829      	6.825731e-09
11.5854      	6.826376e-09
11.5878      	6.827190e-09
11.5902      	6.827805e-09
11.5927      	6.828633e-09
11.5951      	6.829258e-09
11.5976      	6.830037e-09
11.6         	6.830785e-09
11.6024      	6.831525e-09
11.6049      	6.832269e-09
11.6073      	6.833016e-09
11.6098      	6.833768e-09
11.6122      	6.834517e-09
11.6146      	6.835271e-09
11.6171      	6.836019e-09
11.6195      	6.836773e-09
11.622       	6.837524e-09
11.6244      	6.838276e-09
11.6268      	6.839026e-09
11.6293      	6.839778e-09
11.6317      	6.840521e-09
11.6341      	6.841285e-09
11.6366      	6.842045e-09
11.639       	6.842791e-09
11.6415      	6.843607e-09
11.6439      	6.844251e-09
11.6463      	6.845081e-09
11.6488      	6.845791e-09
11.6512      	6.846509e-09
11.6537      	6.847316e-09
11.6561      	6.847963e-09
11.6585      	6.848832e-09
11.661       	6.849506e-09
11.6634      	6.850195e-09
11.6659      	6.851012e-09
11.6683      	6.851748e-09
11.6707      	6.852454e-09
11.6732      	6.853190e-09
11.6756      	6.853916e-09
11.678       	6.854641e-09
11.6805      	6.855357e-09
11.6829      	6.856073e-09
11.6854      	6.856776e-09
11.6878      	6.857457e-09
11.6902      	6.858135e-09
11.6927      	6.858799e-09
11.6951      	6.859439e-09
11.6976      	6.860028e-09
11.7         	6.860531e-09
11.7024      	6.860794e-09
11.7049      	6.860700e-09
11.7073      	6.861066e-09
11.7098      	6.862258e-09
11.7122      	6.864233e-09
11.7146      	6.865320e-09
11.7171      	6.866036e-09
11.7195      	6.866803e-09
11.722       	6.867584e-09
11.7244      	6.868309e-09
11.7268      	6.869010e-09
11.7293      	6.869714e-09
11.7317      	6.870416e-09
11.7341      	6.871099e-09
11.7366      	6.871531e-09
11.739       	6.872349e-09
11.7415      	6.873059e-09
11.7439      	6.873602e-09
11.7463      	6.874430e-09
11.7488      	6.874977e-09
11.7512      	6.875609e-09
11.7537      	6.876286e-09
11.7561      	6.876921e-09
11.7585      	6.877560e-09
11.761       	6.878186e-09
11.7634      	6.878814e-09
11.7659      	6.879432e-09
11.7683      	6.880058e-09
11.7707      	6.880670e-09
11.7732      	6.881278e-09
11.7756      	6.881953e-09
11.778       	6.882542e-09
11.7805      	6.883125e-09
11.7829      	6.883753e-09
11.7854      	6.884318e-09
11.7878      	6.884817e-09
11.7902      	6.885124e-09
11.7927      	6.884996e-09
11.7951      	6.884782e-09
11.7976      	6.885189e-09
11.8         	6.886360e-09
11.8024      	6.887841e-09
11.8049      	6.888601e-09
11.8073      	6.889358e-09
11.8098      	6.890000e-09
11.8122      	6.890604e-09
11.8146      	6.891252e-09
11.8171      	6.891839e-09
11.8195      	6.892402e-09
11.822       	6.892972e-09
11.8244      	6.893528e-09
11.8268      	6.894073e-09
11.8293      	6.894619e-09
11.8317      	6.895161e-09
11.8341      	6.895701e-09
11.8366      	6.896239e-09
11.839       	6.896764e-09
11.8415      	6.897286e-09
11.8439      	6.897815e-09
11.8463      	6.898346e-09
11.8488      	6.898888e-09
11.8512      	6.899378e-09
11.8537      	6.900169e-09
11.8561      	6.900825e-09
11.8585      	6.901176e-09
11.861       	6.901414e-09
11.8634      	6.901739e-09
11.8659      	6.902024e-09
11.8683      	6.902598e-09
11.8707      	6.902935e-09
11.8732      	6.903370e-09
11.8756      	6.903740e-09
11.878       	6.904137e-09
11.8805      	6.904540e-09
11.8829      	6.904952e-09
11.8854      	6.905366e-09
11.8878      	6.905790e-09
11.8902      	6.906227e-09
11.8927      	6.906653e-09
11.8951      	6.907066e-09
11.8976      	6.907529e-09
11.9         	6.907956e-09
11.9024      	6.908378e-09
11.9049      	6.908788e-09
11.9073      	6.909197e-09
11.9098      	6.909585e-09
11.9122      	6.909976e-09
11.9146      	6.910359e-09
11.9171      	6.910742e-09
11.9195      	6.911120e-09
11.922       	6.911490e-09
11.9244      	6.911857e-09
11.9268      	6.912221e-09
11.9293      	6.912579e-09
11.9317      	6.912940e-09
11.9341      	6.913309e-09
11.9366      	6.913652e-09
11.939       	6.913978e-09
11.9415      	6.914360e-09
11.9439      	6.914797e-09
11.9463      	6.915186e-09
11.9488      	6.915560e-09
11.9512      	6.915967e-09
11.9537      	6.916304e-09
11.9561      	6.916643e-09
11.9585      	6.916927e-09
11.961       	6.917232e-09
11.9634      	6.917547e-09
11.9659      	6.917851e-09
11.9683      	6.918094e-09
11.9707      	6.918359e-09
11.9732      	6.918629e-09
11.9756      	6.918900e-09
11.978       	6.919163e-09
11.9805      	6.919387e-09
11.9829      	6.919657e-09
11.9854      	6.919910e-09
11.9878      	6.920160e-09
11.9902      	6.920404e-09
11.9927      	6.920643e-09
11.9951      	6.920875e-09
11.9976      	6.921107e-09
12           	6.921322e-09
12.0025      	6.921539e-09
12.0049      	6.921542e-09
12.0074      	6.921891e-09
12.0098      	6.922085e-09
12.0123      	6.922291e-09
12.0147      	6.922486e-09
12.0172      	6.922682e-09
12.0197      	6.922876e-09
12.0221      	6.923060e-09
12.0246      	6.923239e-09
12.027       	6.923407e-09
12.0295      	6.923573e-09
12.0319      	6.923725e-09
12.0344      	6.923877e-09
12.0369      	6.924028e-09
12.0393      	6.924175e-09
12.0418      	6.924332e-09
12.0442      	6.924474e-09
12.0467      	6.924656e-09
12.0491      	6.924840e-09
12.0516      	6.925010e-09
12.0541      	6.925170e-09
12.0565      	6.925316e-09
12.059       	6.925463e-09
12.0614      	6.925557e-09
12.0639      	6.925657e-09
12.0663      	6.925747e-09
12.0688      	6.925829e-09
12.0713      	6.925904e-09
12.0737      	6.925979e-09
12.0762      	6.926052e-09
12.0786      	6.926113e-09
12.0811      	6.926175e-09
12.0835      	6.926242e-09
12.086       	6.926302e-09
12.0885      	6.926360e-09
12.0909      	6.926403e-09
12.0934      	6.926441e-09
12.0958      	6.926474e-09
12.0983      	6.926504e-09
12.1007      	6.926533e-09
