# Region type : patch bottom
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phi)
0.108595     	-1.460491e-23
0.109814     	5.505921e-24
0.11103      	3.903259e-24
0.112245     	6.410650e-24
0.113458     	3.264778e-23
0.114669     	6.824240e-24
0.115878     	1.636267e-23
0.117086     	-1.566473e-23
0.118292     	1.155468e-23
0.119497     	-8.401053e-24
0.1207       	5.428373e-25
0.121901     	-6.488198e-24
0.1231       	-2.455692e-24
0.124298     	5.169879e-26
0.125495     	5.221578e-24
0.126689     	-4.652891e-25
0.127882     	-1.656946e-23
0.129074     	1.292470e-23
0.130264     	-7.754818e-24
0.131452     	-3.360421e-25
0.132638     	3.101927e-25
0.133823     	-9.047288e-24
0.135007     	-1.796533e-23
0.136187     	8.530300e-24
0.137365     	-8.349354e-24
0.138542     	1.033976e-25
0.139717     	-2.662488e-24
0.140891     	-6.203855e-25
0.142063     	-1.307979e-23
0.143233     	7.211981e-24
0.144402     	-1.659531e-23
0.145571     	-7.496324e-25
0.146738     	1.832722e-23
0.147904     	-1.028806e-23
0.149068     	1.015881e-23
0.150232     	-1.499265e-24
0.151395     	1.103769e-23
0.152555     	-7.677270e-24
0.153716     	2.964926e-23
0.154876     	7.186132e-24
0.156035     	-4.187602e-24
0.157193     	-3.474159e-23
0.15835      	3.179475e-24
0.159506     	2.747791e-23
0.160662     	5.790264e-24
0.161817     	2.106726e-23
0.162972     	3.774012e-24
0.164124     	-8.969740e-24
0.165277     	-8.271806e-24
0.166429     	-2.042102e-24
0.16758      	5.454222e-24
0.16873      	2.326445e-24
0.169878     	-2.057612e-23
0.171026     	-8.168409e-24
0.172173     	5.738565e-24
0.173319     	-1.052070e-23
0.174464     	7.263680e-24
0.175609     	-1.142543e-23
0.176753     	1.227846e-23
0.177896     	-1.584568e-23
0.179038     	3.722313e-24
0.18018      	1.165808e-23
0.18132      	-1.442396e-23
0.18246      	-1.370018e-24
0.1836       	-1.036561e-23
0.184739     	-1.349338e-23
0.185878     	2.460862e-23
0.187016     	1.054655e-23
0.188153     	-7.599722e-24
0.18929      	4.342698e-24
0.190427     	-6.178005e-24
0.191564     	1.023636e-23
0.192701     	2.817584e-24
0.193837     	-4.678740e-24
0.194972     	5.169879e-24
0.196108     	2.047272e-23
0.197243     	2.791735e-24
0.198377     	-2.326445e-24
0.199511     	1.928365e-23
0.200645     	-1.044316e-23
0.201779     	1.964554e-24
0.202912     	3.929108e-24
0.204045     	3.463819e-24
0.205175     	9.357481e-24
0.206304     	3.825710e-24
0.207433     	4.652891e-25
0.208561     	-1.597493e-23
0.209687     	3.608575e-23
0.210811     	-1.344168e-23
0.211935     	-2.295426e-23
0.213058     	1.235601e-23
0.214179     	3.825710e-24
0.2153       	-1.659531e-23
0.216419     	-3.194985e-23
0.217538     	-2.667657e-23
0.218656     	-8.530300e-24
0.219772     	-7.237830e-25
0.220889     	-4.859686e-24
0.222003     	5.118180e-24
0.223116     	-2.341955e-23
0.224228     	-3.055398e-23
0.225337     	-9.409179e-24
0.226446     	1.178732e-23
0.227552     	8.323505e-24
0.228657     	5.118180e-24
0.229761     	1.018466e-23
0.230864     	-3.686124e-23
0.231966     	-5.273276e-24
0.233068     	1.282130e-23
0.234169     	-3.257024e-24
0.235267     	1.085675e-23
0.236364     	-1.085675e-24
0.237458     	-1.504435e-23
0.238551     	-2.347125e-23
0.239642     	1.519944e-23
0.240731     	2.553920e-23
0.241821     	-1.664701e-23
0.242908     	5.686867e-24
0.243995     	-1.514774e-23
0.245081     	1.664701e-23
0.246165     	-2.724526e-23
0.24725      	-1.013296e-23
0.248335     	5.480072e-24
0.249419     	1.809458e-23
0.250502     	-6.824240e-24
0.251584     	1.514774e-23
0.252664     	-6.720842e-25
0.253744     	3.101927e-25
0.254822     	2.238558e-23
0.255901     	1.096014e-23
0.256979     	1.168393e-23
0.258058     	-1.618172e-23
0.259136     	1.235601e-23
0.260211     	2.403994e-23
0.261285     	1.530284e-23
0.262352     	3.541367e-23
