# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phiSub)
0.196108     	-4.163218e-09
0.197243     	-4.161019e-09
0.198377     	-4.162974e-09
0.199511     	-4.164383e-09
0.200645     	-4.164929e-09
0.201779     	-4.166684e-09
0.202912     	-4.169204e-09
0.204045     	-4.170554e-09
0.205175     	-4.173974e-09
0.206304     	-4.176439e-09
0.207433     	-4.178759e-09
0.208561     	-4.180917e-09
0.209687     	-4.182961e-09
0.210811     	-4.185953e-09
0.211935     	-4.190644e-09
0.213058     	-4.193323e-09
0.214179     	-4.195320e-09
0.2153       	-4.197922e-09
0.216419     	-4.197763e-09
0.217538     	-4.199150e-09
0.218656     	-4.199888e-09
0.219772     	-4.203342e-09
0.220889     	-4.206186e-09
0.222003     	-4.208874e-09
0.223116     	-4.210711e-09
0.224228     	-4.212098e-09
0.225337     	-4.213323e-09
0.226446     	-4.214385e-09
0.227552     	-4.216524e-09
0.228657     	-4.218124e-09
0.229761     	-4.218076e-09
0.230864     	-4.219179e-09
0.231966     	-4.222456e-09
0.233068     	-4.222745e-09
0.234169     	-4.225154e-09
0.235267     	-4.229761e-09
0.236364     	-4.233598e-09
0.237458     	-4.234835e-09
0.238551     	-4.239384e-09
0.239642     	-4.240495e-09
0.240731     	-4.242325e-09
0.241821     	-4.243412e-09
0.242908     	-4.244738e-09
0.243995     	-4.246509e-09
0.245081     	-4.248483e-09
0.246165     	-4.248495e-09
0.24725      	-4.243652e-09
0.248335     	-4.243841e-09
0.249419     	-4.244658e-09
0.250502     	-4.246936e-09
0.251584     	-4.245980e-09
0.252664     	-4.244746e-09
0.253744     	-4.246774e-09
0.254822     	-4.249019e-09
0.255901     	-4.245164e-09
0.256979     	-4.242058e-09
0.258058     	-4.242898e-09
0.259136     	-4.241072e-09
0.260211     	-4.246504e-09
0.261285     	-4.249902e-09
0.262352     	-4.251594e-09
0.263414     	-4.250310e-09
0.264469     	-4.249260e-09
0.265518     	-4.240848e-09
0.266562     	-4.248924e-09
0.267599     	-4.251678e-09
0.268631     	-4.253573e-09
0.269658     	-4.254163e-09
0.270679     	-4.254237e-09
0.271695     	-4.259714e-09
0.272707     	-4.261633e-09
0.273714     	-4.264178e-09
0.274716     	-4.269460e-09
0.275713     	-4.272278e-09
0.276707     	-4.274664e-09
0.277696     	-4.279025e-09
0.278683     	-4.282323e-09
0.279666     	-4.285651e-09
0.280644     	-4.292614e-09
0.281621     	-4.296296e-09
0.282594     	-4.295855e-09
0.283565     	-4.303285e-09
0.284533     	-4.309440e-09
0.285498     	-4.308498e-09
0.286463     	-4.312307e-09
0.287424     	-4.316302e-09
0.288385     	-4.323735e-09
0.289344     	-4.330605e-09
0.290301     	-4.335071e-09
0.291258     	-4.341710e-09
0.292214     	-4.347725e-09
0.29317      	-4.353428e-09
0.294125     	-4.358211e-09
0.295079     	-4.364032e-09
0.29603      	-4.370445e-09
0.296979     	-4.376621e-09
0.297926     	-4.381830e-09
0.298872     	-4.386137e-09
0.299816     	-4.386322e-09
0.300758     	-4.390268e-09
0.301701     	-4.400402e-09
0.302642     	-4.408263e-09
0.303582     	-4.414133e-09
0.304522     	-4.421868e-09
0.305461     	-4.428637e-09
0.3064       	-4.431021e-09
0.307338     	-4.432628e-09
0.308278     	-4.435844e-09
0.309218     	-4.449369e-09
0.310158     	-4.456923e-09
0.311099     	-4.464366e-09
0.312042     	-4.473636e-09
0.312983     	-4.480801e-09
0.313922     	-4.478300e-09
0.314862     	-4.479107e-09
0.315802     	-4.485292e-09
0.316742     	-4.491707e-09
0.317682     	-4.507560e-09
0.318622     	-4.515012e-09
0.319561     	-4.518156e-09
0.320503     	-4.523410e-09
0.321444     	-4.529581e-09
0.322386     	-4.535806e-09
0.323329     	-4.535961e-09
0.32427      	-4.544151e-09
0.325212     	-4.545259e-09
0.326155     	-4.556319e-09
0.327097     	-4.567608e-09
0.328039     	-4.571578e-09
0.328983     	-4.575967e-09
0.329927     	-4.583090e-09
0.330872     	-4.584072e-09
0.331819     	-4.590956e-09
0.332766     	-4.596344e-09
0.333715     	-4.597661e-09
0.334665     	-4.605537e-09
0.335614     	-4.610489e-09
0.336563     	-4.615664e-09
0.337512     	-4.616820e-09
0.338461     	-4.616624e-09
0.339412     	-4.609653e-09
0.340362     	-4.630569e-09
0.341314     	-4.631633e-09
0.342266     	-4.635213e-09
0.343219     	-4.640618e-09
0.344174     	-4.646148e-09
0.34513      	-4.648753e-09
0.346087     	-4.648031e-09
0.347046     	-4.648655e-09
0.348005     	-4.636722e-09
0.348965     	-4.645849e-09
0.349925     	-4.644008e-09
0.350887     	-4.644875e-09
0.35185      	-4.641650e-09
0.352813     	-4.639074e-09
0.353777     	-4.636395e-09
0.354743     	-4.635286e-09
0.355711     	-4.636023e-09
0.35668      	-4.624081e-09
0.35765      	-4.630129e-09
0.358622     	-4.629073e-09
0.359594     	-4.626455e-09
0.360567     	-4.621516e-09
0.36154      	-4.611404e-09
0.362513     	-4.597973e-09
0.363488     	-4.602050e-09
0.364463     	-4.596521e-09
0.365439     	-4.584986e-09
0.366415     	-4.582802e-09
0.367393     	-4.573254e-09
0.368371     	-4.561503e-09
0.36935      	-4.549910e-09
0.370329     	-4.538656e-09
0.37131      	-4.528826e-09
0.372291     	-4.519821e-09
0.373273     	-4.508110e-09
0.374257     	-4.492765e-09
0.375243     	-4.483011e-09
0.376228     	-4.466734e-09
0.377213     	-4.447112e-09
0.378199     	-4.436794e-09
0.379186     	-4.415655e-09
0.380173     	-4.401204e-09
0.38116      	-4.382770e-09
0.382148     	-4.361516e-09
0.383137     	-4.340076e-09
0.384127     	-4.319380e-09
0.385117     	-4.296492e-09
0.386109     	-4.281270e-09
0.387102     	-4.253638e-09
0.388097     	-4.225299e-09
0.389092     	-4.201208e-09
0.390089     	-4.175053e-09
0.391085     	-4.148228e-09
0.392082     	-4.122964e-09
0.393079     	-4.093461e-09
0.394077     	-4.069006e-09
0.395075     	-4.037583e-09
0.396073     	-4.008535e-09
0.397073     	-3.974162e-09
0.398073     	-3.943725e-09
0.399075     	-3.913767e-09
0.400076     	-3.879800e-09
0.401078     	-3.845664e-09
0.402081     	-3.814324e-09
0.403084     	-3.781876e-09
0.404087     	-3.744368e-09
0.405091     	-3.707357e-09
0.406095     	-3.667781e-09
0.4071       	-3.631938e-09
0.408107     	-3.593943e-09
0.409114     	-3.557287e-09
0.410122     	-3.515197e-09
0.41113      	-3.474154e-09
0.41214      	-3.431293e-09
0.413152     	-3.390735e-09
0.414166     	-3.348497e-09
0.415178     	-3.310897e-09
0.416188     	-3.267967e-09
0.417196     	-3.224167e-09
0.418202     	-3.180049e-09
0.419207     	-3.128566e-09
0.42021      	-3.089823e-09
0.421214     	-3.043239e-09
0.422215     	-2.998018e-09
0.423214     	-2.956600e-09
0.424214     	-2.915028e-09
0.425212     	-2.866376e-09
0.42621      	-2.816192e-09
0.427208     	-2.764768e-09
0.428204     	-2.713357e-09
0.4292       	-2.678200e-09
0.430196     	-2.633180e-09
0.431192     	-2.582453e-09
0.432189     	-2.530061e-09
0.433185     	-2.471802e-09
0.434181     	-2.415297e-09
0.435177     	-2.366345e-09
0.436173     	-2.312982e-09
0.437171     	-2.262472e-09
0.438169     	-2.208560e-09
0.439167     	-2.157557e-09
0.440167     	-2.099322e-09
0.441166     	-2.042819e-09
0.442166     	-1.986175e-09
0.443168     	-1.932124e-09
0.444169     	-1.875934e-09
0.445172     	-1.826048e-09
0.446176     	-1.773112e-09
0.447181     	-1.714682e-09
0.448186     	-1.653764e-09
0.449191     	-1.593220e-09
0.450198     	-1.532069e-09
0.451205     	-1.475049e-09
0.452212     	-1.421707e-09
0.453221     	-1.363868e-09
0.45423      	-1.311518e-09
0.455238     	-1.249480e-09
0.456249     	-1.188844e-09
0.45726      	-1.130410e-09
0.458272     	-1.071630e-09
0.459285     	-1.012957e-09
0.460299     	-9.570017e-10
0.461316     	-9.031608e-10
0.462332     	-8.453255e-10
0.463351     	-7.823549e-10
0.464371     	-7.231090e-10
0.465391     	-6.616843e-10
0.466413     	-6.063720e-10
0.467437     	-5.455393e-10
0.468464     	-4.921434e-10
0.46949      	-4.368615e-10
0.470518     	-3.836604e-10
0.471546     	-3.215404e-10
0.472576     	-2.593412e-10
0.473606     	-2.009649e-10
0.474636     	-1.446804e-10
0.475668     	-8.941739e-11
0.476701     	-3.687180e-11
0.477733     	1.629893e-11
0.478765     	6.990318e-11
0.479799     	1.273577e-10
0.480833     	1.846460e-10
0.481867     	2.397727e-10
0.482904     	2.982992e-10
0.48394      	3.483844e-10
0.484978     	4.013187e-10
0.486017     	4.484642e-10
0.487057     	4.993485e-10
0.488098     	5.564718e-10
0.48914      	6.096289e-10
0.490183     	6.613574e-10
0.491227     	7.119902e-10
0.492274     	7.645527e-10
0.493321     	8.078730e-10
0.49437      	8.536769e-10
0.495421     	9.051855e-10
0.496473     	9.608458e-10
0.497526     	1.006806e-09
0.498579     	1.055918e-09
0.499635     	1.099050e-09
0.500691     	1.146101e-09
0.501748     	1.195494e-09
0.502806     	1.236864e-09
0.503864     	1.277084e-09
0.504922     	1.328267e-09
0.505982     	1.373796e-09
0.507042     	1.414267e-09
0.508102     	1.456616e-09
0.509163     	1.499135e-09
0.510225     	1.540764e-09
0.511287     	1.579157e-09
0.512352     	1.615654e-09
0.513417     	1.663095e-09
0.514482     	1.704621e-09
0.515549     	1.741090e-09
0.516616     	1.780495e-09
0.517685     	1.816163e-09
0.518755     	1.852403e-09
0.519826     	1.887746e-09
0.520898     	1.915636e-09
0.521972     	1.953097e-09
0.523047     	1.995162e-09
0.524123     	2.033468e-09
0.5252       	2.068530e-09
0.526279     	2.101773e-09
0.527358     	2.131768e-09
0.52844      	2.167279e-09
0.529521     	2.197718e-09
0.530605     	2.227273e-09
0.531689     	2.263832e-09
0.532773     	2.295854e-09
0.53386      	2.319276e-09
0.534947     	2.350642e-09
0.536033     	2.372964e-09
0.53712      	2.405102e-09
0.538206     	2.435334e-09
0.539295     	2.463934e-09
0.540385     	2.484962e-09
0.541474     	2.515140e-09
0.542565     	2.545420e-09
0.543657     	2.567566e-09
0.544749     	2.592159e-09
0.545843     	2.618295e-09
0.546938     	2.640829e-09
0.548032     	2.660843e-09
0.549129     	2.685487e-09
0.550226     	2.709286e-09
0.551326     	2.732311e-09
0.552425     	2.761776e-09
0.553522     	2.781419e-09
0.554617     	2.794992e-09
0.555711     	2.821410e-09
0.556803     	2.840294e-09
0.557892     	2.861157e-09
0.55898      	2.884612e-09
0.560067     	2.909934e-09
0.56115      	2.933380e-09
0.562234     	2.944846e-09
0.563315     	2.968609e-09
0.564396     	2.988146e-09
0.565474     	3.003619e-09
0.566552     	3.024335e-09
0.567628     	3.042547e-09
0.568701     	3.059992e-09
0.569773     	3.079237e-09
0.570844     	3.096665e-09
0.571914     	3.108614e-09
0.572981     	3.120223e-09
0.574049     	3.144140e-09
0.575114     	3.162722e-09
0.576179     	3.178737e-09
0.577244     	3.194352e-09
0.578306     	3.206678e-09
0.579368     	3.221786e-09
0.58043      	3.233866e-09
0.581492     	3.253702e-09
0.582555     	3.276166e-09
0.583617     	3.287263e-09
0.584679     	3.301438e-09
0.585741     	3.318382e-09
0.586801     	3.328389e-09
0.58786      	3.341801e-09
0.58892      	3.362074e-09
0.589979     	3.379288e-09
0.591039     	3.392724e-09
0.592095     	3.408827e-09
0.593152     	3.426900e-09
0.594209     	3.440119e-09
0.595266     	3.453436e-09
0.59632      	3.470418e-09
0.597374     	3.489924e-09
0.598428     	3.507014e-09
0.599482     	3.525651e-09
0.600533     	3.542641e-09
0.601584     	3.555137e-09
0.602633     	3.565323e-09
0.603681     	3.578978e-09
0.604729     	3.595398e-09
0.605778     	3.617016e-09
0.606826     	3.637858e-09
0.607875     	3.653597e-09
0.608923     	3.672440e-09
0.609972     	3.686788e-09
0.611017     	3.705632e-09
0.612063     	3.723018e-09
0.613109     	3.737759e-09
0.614154     	3.751697e-09
0.6152       	3.766874e-09
0.616243     	3.782809e-09
0.617286     	3.801235e-09
0.618329     	3.817285e-09
0.619371     	3.834247e-09
0.620414     	3.849852e-09
0.621454     	3.863315e-09
0.622494     	3.876642e-09
0.623531     	3.891883e-09
0.624568     	3.911236e-09
0.625605     	3.926170e-09
0.62664      	3.939680e-09
0.627674     	3.959184e-09
0.628708     	3.975138e-09
0.629742     	3.989010e-09
0.630777     	4.001998e-09
0.631811     	4.019018e-09
0.632845     	4.032937e-09
0.633876     	4.047375e-09
0.634908     	4.063146e-09
0.635939     	4.077542e-09
0.63697      	4.093124e-09
0.638002     	4.107505e-09
0.639033     	4.119468e-09
0.640064     	4.132424e-09
0.641093     	4.144487e-09
0.642121     	4.158183e-09
0.643147     	4.168339e-09
0.644172     	4.177983e-09
0.645198     	4.187306e-09
0.64622      	4.197316e-09
0.647242     	4.211072e-09
0.648262     	4.222031e-09
0.649282     	4.234203e-09
0.650298     	4.246861e-09
0.651315     	4.264381e-09
0.652331     	4.287255e-09
0.653345     	4.323799e-09
0.654358     	4.377090e-09
0.655372     	4.467454e-09
0.656386     	4.548508e-09
0.657399     	4.539067e-09
0.658413     	4.505985e-09
0.659427     	4.512914e-09
0.66044      	4.563816e-09
0.661451     	4.658855e-09
0.662461     	4.775934e-09
0.663472     	4.818865e-09
0.664483     	4.734677e-09
0.665493     	4.639931e-09
0.666504     	4.574560e-09
0.667514     	4.527901e-09
0.668528     	4.490541e-09
0.669539     	4.459857e-09
0.670549     	4.440477e-09
0.67156      	4.422253e-09
0.67257      	4.403615e-09
0.673578     	4.397997e-09
0.674585     	4.372613e-09
0.675596     	4.358772e-09
0.676606     	4.348741e-09
0.677617     	4.335367e-09
0.678628     	4.321692e-09
0.679638     	4.309253e-09
0.680649     	4.293516e-09
0.68166      	4.279564e-09
0.68267      	4.263058e-09
0.683678     	4.249135e-09
0.684685     	4.233573e-09
0.685689     	4.214174e-09
0.686693     	4.197796e-09
0.687697     	4.183140e-09
0.688698     	4.155317e-09
0.689699     	4.136780e-09
0.6907       	4.125525e-09
0.691701     	4.092300e-09
0.692702     	4.071917e-09
0.693703     	4.052292e-09
0.694704     	3.993108e-09
0.695702     	3.941066e-09
0.6967       	3.901680e-09
0.697697     	3.863130e-09
0.698695     	3.827660e-09
0.699693     	3.790947e-09
0.70069      	3.759580e-09
0.701688     	3.728466e-09
0.702686     	3.700455e-09
0.703684     	3.675324e-09
0.704681     	3.644775e-09
0.705679     	3.615925e-09
0.706677     	3.583232e-09
0.707671     	3.556128e-09
0.708665     	3.520999e-09
0.70966      	3.484482e-09
0.710657     	3.453981e-09
0.711652     	3.421869e-09
0.712646     	3.392663e-09
0.71364      	3.361236e-09
0.714635     	3.323582e-09
0.715629     	3.298257e-09
0.716623     	3.272521e-09
0.717617     	3.236829e-09
0.718612     	3.225144e-09
0.719606     	3.178355e-09
0.7206       	3.135392e-09
0.721595     	3.093199e-09
0.722589     	3.055745e-09
0.723583     	3.022118e-09
0.724578     	2.990150e-09
0.725572     	2.969387e-09
0.726566     	2.929691e-09
0.727561     	2.897695e-09
0.728555     	2.870620e-09
0.729549     	2.850420e-09
0.730543     	2.848247e-09
0.731538     	2.798172e-09
0.732532     	2.740992e-09
0.733526     	2.689200e-09
0.734521     	2.677396e-09
0.735515     	2.643632e-09
0.736509     	2.613670e-09
0.737504     	2.575434e-09
0.738502     	2.537585e-09
0.7395       	2.504301e-09
0.740498     	2.463127e-09
0.741492     	2.426902e-09
0.742486     	2.399115e-09
0.743484     	2.374338e-09
0.744483     	2.344525e-09
0.745481     	2.294021e-09
0.746479     	2.255861e-09
0.747477     	2.219961e-09
0.748479     	2.181928e-09
0.749481     	2.134101e-09
0.750483     	2.086446e-09
0.751485     	2.085178e-09
0.752487     	2.052355e-09
0.753489     	2.019098e-09
0.754491     	1.988770e-09
0.755498     	1.954437e-09
0.756504     	1.921318e-09
0.75751      	1.888205e-09
0.758516     	1.850545e-09
0.759522     	1.818270e-09
0.760529     	1.784550e-09
0.761535     	1.750863e-09
0.762541     	1.715820e-09
0.763547     	1.688782e-09
0.764558     	1.637775e-09
0.765568     	1.610121e-09
0.766579     	1.568785e-09
0.767593     	1.550345e-09
0.768608     	1.513476e-09
0.769628     	1.502611e-09
0.770652     	1.479849e-09
0.771675     	1.443452e-09
0.772704     	1.406737e-09
0.773737     	1.379172e-09
0.77477      	1.355559e-09
0.775808     	1.329420e-09
0.776851     	1.307847e-09
0.777899     	1.289438e-09
0.778946     	1.273090e-09
0.779999     	1.247833e-09
0.781057     	1.233407e-09
0.782119     	1.209943e-09
0.783182     	1.197184e-09
0.78425      	1.174554e-09
0.785324     	1.147514e-09
0.786397     	1.124518e-09
0.787476     	1.106311e-09
0.78856      	1.077918e-09
0.78965      	1.072524e-09
0.79074      	1.058786e-09
0.791836     	1.045298e-09
0.792937     	1.033605e-09
0.794038     	1.020250e-09
0.79514      	1.003853e-09
0.796241     	9.848392e-10
0.797348     	9.948605e-10
0.798456     	9.936201e-10
0.799563     	9.779728e-10
0.800671     	9.740914e-10
0.801784     	9.588927e-10
0.802898     	9.386058e-10
0.804011     	9.214923e-10
0.805131     	9.101233e-10
0.806251     	9.056450e-10
0.807371     	8.981851e-10
0.808498     	8.881902e-10
0.809624     	8.761485e-10
0.810751     	8.622182e-10
0.811884     	8.560290e-10
0.813017     	8.486524e-10
0.81415      	8.407816e-10
0.815284     	8.308011e-10
0.816424     	8.268274e-10
0.817564     	8.227778e-10
0.818704     	8.188122e-10
0.819844     	8.173496e-10
0.820992     	8.053295e-10
0.822139     	7.868921e-10
0.823287     	7.813834e-10
0.824434     	7.614819e-10
0.825589     	7.503929e-10
0.826744     	7.520982e-10
0.8279       	7.495415e-10
0.829047     	7.453611e-10
0.830194     	7.456941e-10
0.831342     	7.438121e-10
0.832489     	7.418230e-10
0.833636     	7.344040e-10
0.834784     	7.187009e-10
0.835923     	7.093192e-10
0.837062     	7.058823e-10
0.838202     	7.092956e-10
0.839341     	7.206715e-10
0.840481     	7.323886e-10
0.84162      	7.207142e-10
0.842759     	7.063087e-10
0.843899     	7.125084e-10
0.845038     	7.175619e-10
0.846178     	7.233291e-10
0.847317     	7.322822e-10
0.848457     	7.282726e-10
0.849605     	7.255562e-10
0.850753     	7.225981e-10
0.851901     	7.266839e-10
0.853049     	7.261794e-10
0.854197     	7.301295e-10
0.855345     	7.340138e-10
0.856493     	7.298582e-10
0.857641     	7.245328e-10
0.858789     	7.333594e-10
0.859937     	7.511144e-10
0.861085     	7.639072e-10
0.862233     	7.717439e-10
0.863391     	7.755504e-10
0.864549     	7.933887e-10
0.865706     	7.930187e-10
0.866864     	7.831104e-10
0.868022     	7.869411e-10
0.86918      	7.997619e-10
0.870337     	8.076752e-10
0.871495     	8.157008e-10
0.872653     	8.287351e-10
0.87381      	8.417947e-10
0.874979     	8.509468e-10
0.876147     	8.615767e-10
0.877316     	8.844470e-10
0.878484     	9.030143e-10
0.879652     	9.190047e-10
0.880821     	9.348444e-10
0.881989     	9.458938e-10
0.883158     	9.580967e-10
0.884326     	9.731728e-10
0.885495     	9.899110e-10
0.886675     	1.007109e-09
0.887855     	1.018415e-09
0.889036     	1.035900e-09
0.890216     	1.052870e-09
0.891397     	1.063289e-09
0.892577     	1.077675e-09
0.893758     	1.084308e-09
0.894938     	1.089891e-09
0.896119     	1.105548e-09
0.897299     	1.117995e-09
0.89848      	1.129951e-09
0.89966      	1.141816e-09
0.900841     	1.150155e-09
0.902021     	1.158450e-09
0.903202     	1.178547e-09
0.904382     	1.194198e-09
0.905563     	1.207382e-09
0.906743     	1.219323e-09
0.907939     	1.238577e-09
0.909134     	1.257494e-09
0.91033      	1.269819e-09
0.911525     	1.282713e-09
0.912721     	1.294730e-09
0.913917     	1.311761e-09
0.915112     	1.321154e-09
0.916308     	1.335416e-09
0.917503     	1.346884e-09
0.918699     	1.355765e-09
0.919895     	1.363409e-09
0.92109      	1.380584e-09
0.922286     	1.395965e-09
0.923481     	1.410112e-09
0.924677     	1.422898e-09
0.925873     	1.436063e-09
0.927068     	1.435478e-09
0.928264     	1.441213e-09
0.929459     	1.453782e-09
0.930655     	1.464165e-09
0.931851     	1.469416e-09
0.933046     	1.480930e-09
0.934242     	1.491875e-09
0.935437     	1.496772e-09
0.936633     	1.514334e-09
0.937829     	1.531204e-09
0.939024     	1.539927e-09
0.94022      	1.549070e-09
0.941415     	1.568796e-09
0.942611     	1.576348e-09
0.943807     	1.583715e-09
0.945002     	1.586852e-09
0.946198     	1.596749e-09
0.947393     	1.602872e-09
0.948589     	1.605714e-09
0.949785     	1.617020e-09
0.95098      	1.622870e-09
0.952176     	1.630061e-09
0.953371     	1.637805e-09
0.954567     	1.643366e-09
0.955763     	1.650991e-09
0.956958     	1.656296e-09
0.958154     	1.660356e-09
0.95935      	1.670641e-09
0.960545     	1.683773e-09
0.961741     	1.692093e-09
0.962936     	1.696448e-09
0.964132     	1.701148e-09
0.965328     	1.704033e-09
0.966523     	1.710268e-09
0.967719     	1.715912e-09
0.968914     	1.720236e-09
0.97011      	1.725350e-09
0.971306     	1.728738e-09
0.972501     	1.734858e-09
0.973697     	1.745685e-09
0.974892     	1.757849e-09
0.976088     	1.766632e-09
0.977284     	1.769084e-09
0.978479     	1.772339e-09
0.979675     	1.776297e-09
0.98087      	1.778603e-09
0.982066     	1.784418e-09
0.983262     	1.791398e-09
0.984457     	1.795418e-09
0.985653     	1.795771e-09
0.986848     	1.802124e-09
0.988044     	1.807879e-09
0.98924      	1.812434e-09
0.990435     	1.816000e-09
0.991631     	1.817816e-09
0.992826     	1.819245e-09
0.994022     	1.823603e-09
0.995218     	1.833318e-09
0.996413     	1.835555e-09
0.997609     	1.832065e-09
0.998804     	1.833688e-09
1            	1.836640e-09
1.00121      	1.839613e-09
1.00241      	1.842097e-09
1.00361      	1.845276e-09
1.00482      	1.850914e-09
1.00602      	1.854587e-09
1.00722      	1.856411e-09
1.00841      	1.861241e-09
1.00961      	1.864092e-09
1.0108       	1.863868e-09
1.012        	1.864795e-09
1.01319      	1.869920e-09
1.01438      	1.877502e-09
1.01557      	1.885962e-09
1.01676      	1.893117e-09
1.01794      	1.897756e-09
1.01913      	1.900381e-09
1.02031      	1.904156e-09
1.02149      	1.910364e-09
1.02267      	1.913543e-09
1.02384      	1.923455e-09
1.02502      	1.931624e-09
1.02619      	1.931369e-09
1.02736      	1.938916e-09
1.02853      	1.947427e-09
1.02969      	1.958743e-09
1.03086      	1.966178e-09
1.03202      	1.970155e-09
1.03318      	1.974987e-09
1.03434      	1.981449e-09
1.0355       	1.992000e-09
1.03665      	1.999733e-09
1.0378       	2.005573e-09
1.03895      	2.014800e-09
1.0401       	2.021353e-09
1.04124      	2.027894e-09
1.04238      	2.033615e-09
1.04352      	2.041798e-09
1.04466      	2.057035e-09
1.0458       	2.073176e-09
1.04693      	2.086549e-09
1.04806      	2.096962e-09
1.04919      	2.107348e-09
1.05032      	2.119400e-09
1.05144      	2.133482e-09
1.05257      	2.148729e-09
1.05369      	2.159097e-09
